message,length
"Rep 1: Origène n’a envisagé ici que l’aspect de connaissance, et nous avons dit que la connaissance n’est pas cause indépendamment de la volonté. Mais quand il dit que Dieu prévoit telles choses parce qu’elles sont à venir, il faut comprendre ce “ parce que ” d’une causalité logique, non ontologique. Cette conséquence est exacte, en effet : s’il est vrai d’une chose qu’elle sera, il est vrai que Dieu l’a prévue ; mais les choses futures ne sont pas cause que Dieu les connaisse. – Ia, Q14, a8",496
"En effet, il faut comprendre qu’en Dieu, savoir et volonté sont une seule et même chose: Ce n’est pas la « connaissance toute nue » qui est cause des évènement, stricto sensu. C’est la connaissance associée à sa volonté… sachant que la distinction entre connaissance et volonté est de raison pure en Dieu, et ne correspond à rien de réel.",338
Article 9: Dieu a-t-il la connaissance des choses qui ne sont pas?,66
"La question est simple, la réponse ne mérite pas d’être compliquée:",67
"l’Apôtre écrit (Rm 4, 17) : Dieu “ appelle les choses qui ne sont pas, comme celles qui sont ”. Dieu connaît toutes choses, de quelque manière qu’elles soient. – Ia, Q14, a9",173
"Y compris lorsqu’elles ne sont que « en puissance », c’est à dire purement potentielles. Dieu sait à quoi ressemble un dragon, parce que potentiellement un dragon pourrait exister dans un autre univers. Mais ce n’est là que du potentiel, pas de « l’actuel ». Cela dit, même dans un mode d’existence en puissance, le dragon et la licorne ont tout juste assez d’existence pour être connu de Dieu.",394
"Les molinistes salivent peut être déjà, là voilà la fameuse connaissance médiane!! Attendez l’article 13 petit coquinous, on va s’occuper des futurs contingents pleinement.",172
"Avec ce qu’on vient de développer, on pourrait arriver à une forme de « bug » dans notre joli système: On vient de dire que Dieu connaît les choses à travers toutes les perfections que lui-même leur accorde. Il ne semble donc pas pouvoir connaître la privation de ces perfections, que l’on appelle mal. Il ne connaît donc pas le mal en lui-même.",345
"On lit au livre des Proverbes (15, 11) : “ Le séjour des morts et la perdition sont en présence du Seigneur. ”Celui qui connaît parfaitement quelque chose, il faut qu’il connaisse tous les accidents qui peuvent lui survenir. Or il y a des choses bonnes auxquelles il peut arriver d’être détériorées par des maux. Dieu ne connaîtrait donc pas en perfection les choses bonnes s’il ne connaissait pas aussi les maux. Mais une chose quelconque est connaissable dans la mesure où elle est. Comme l’être du mal n’est que la privation du bien, par cela seul que Dieu connaît les biens, il connaît aussi les maux, comme on connaît les ténèbres par la lumière. – Ia Q14 a10",664
"Si Dieu sait ce qu’est un homme valide, il saura très bien aussi ce que c’est que d’être aveugle, puisque c’est à partir de la vue que l’on définit son absence. D’une certaine façon Thomas accepte la critique: Dieu ne connaît pas le mal en lui-même. Mais en même temps, le mal n’est rien en lui-même, on ne le connaît que par contraste avec le bien. On sait ce qu’est le noir parce qu’il n’y a pas de lumière. De la même façon, Dieu  connaît le mal, parce qu’il connaît l’absence de Bien.",488
"L’article 11 demande: Est ce que Dieu connaît les singuliers? Je suppose que le lecteur n’arrivera même pas à concevoir qu’on puisse se poser la question, aussi je me contente de dire que Thomas répond OUI! et je passe à l’article 12",233
"Augustin s’exprime ainsi : “ Quoique les nombres infinis soient sans nombre, ils n’échappent pas à celui dont la science est sans nombre. ”Étant donné que Dieu connaît non seulement ce qui est en acte, mais aussi ce qui est contenu dans sa puissance ou dans celle de la créature, ainsi qu’on l’a montré, et puisque ces possibles sont évidemment en nombre infini, il est nécessaire d’admettre que Dieu connaît une infinité de choses. Quant à la science de vision, qui a pour objet uniquement les choses qui sont, ou seront ou ont été, bien que certains disent qu’elle n’embrasse pas une infinité d’objets, puisque nous n’admettons pas que le monde a toujours été, ni que la génération et le mouvement doivent durer sans fin, de sorte que les individus seraient multipliées à l’infini, toutefois, si l’on y regarde de plus près, on doit dire nécessairement que Dieu, même par sa science de vision, connaît une infinité de choses. Car Dieu connaît même les pensées et les affections des cœurs, qui seront dans l’avenir multipliées à l’infini, puisque les créatures rationnelles doivent durer sans terme. – Ia Q14, a12",1114
"Viennent ensuite des considérations sur le comment, que je vous laisserais découvrir par vous-même, et contactez moi en cas de besoins.",135
"ENFIN! Cette question n’est peut-être pas la plus débattue, mais elle est encore aujourd’hui tout à fait d’actualité, notamment avec la (re)montée du calvinisme. En effet, face au compatibilisme calviniste, William Lane Craig et une quantité impressionnante de philosophes évangéliques contemporains défendent ce que l’on connaît sous le nom de Molinisme.",355
"Le molinisme repose sur l’idée que Dieu connaît les futurs contingents(=qui pourraient arriver, mais n’arriveront jamais en réalité). Cette connaissance est ce que l’on appelle la « connaissance médiane » [Middle Knowledge] parce qu’elle se tient entre la connaissance de tous les futurs imaginables et impossibles et celle du futur actuel. A partir de cette connaissance médiane, Dieu ne fait que décider un des futurs contingents sans décider en aucune façon les évènements particuliers qui le constituent.",508
"A l’inverse, les calvinistes affirment que Dieu détermine tout jusqu’au moindre détail, et généralement nient l’existence d’une connaissance médiane?",149
"Psaume (33,15) dit de Dieu à l’égard des hommes : “ Il forme le cœur de chacun ; il connaît toutes leurs actions. ” Or, les actions des hommes sont contingentes, puisqu’elles dépendent de leur libre arbitre. Dieu connaît donc les futurs contingents.Comme on a montré plus haut que Dieu connaît toutes les choses, non seulement celles qui sont en acte, mais aussi celles qui sont en sa puissance ou en la puissance de la créature, et comme certaines choses parmi ces dernières sont des contingents futurs pour nous, il s’ensuit que Dieu connaît les futurs contingents. – Ia, Q14, a13",582
"Alors, ca y est, Thomas est moliniste? Non, pas vraiment. Je l’avais déjà exposé dans: Thomas d’Aquin le calviniste -Partie 1 et  Partie 2:",139
"La puissance de Dieu est tellement grande qu’il est tout à fait capable de déterminer et connaître une chose libre et contigente sans retirer l’aspect libre et contingent de cette action. Donc, Dieu connaît tous les futurs contingents, mais cela ne l’empêche pas de tout décider jusqu’au moindre détail, tout en gardant la contingence et la liberté de ses créatures.",366
"Par ailleurs, il y a le paragraphe final qui me fait douter que l’on puisse vraiment parler de connaissance médiane attribuée à Dieu:",133
"Il est donc manifeste que les contingents sont connus de Dieu infailliblement en tant que présents sous le regard divin dans leur présence, et cependant, par rapport à leurs propres causes, ils demeurent des futurs contingents. -Idem",233
"Il est possible que je me trompe, mais il me semble que dans le discours de William Lane Craig, les contingents ne sont pas connus de Dieu infailliblement, mais comme pleinement contingent à la fois pour la créature ET le Créateur. Si mon interprétation est juste, alors la connaissance des futurs contingents de Thomas n’est pas la connaissance médiane de William. A confirmer par des philosophes plus pointus que moi.",419
"On lit dans le Psaume (94, 11) : “ Dieu connaît les pensées des hommes. ” Or dans les pensées des hommes il y a des énonciations. Donc Dieu connaît celle-ci. – Ia Q14, a14",171
"Puisque former des énonciations est au pouvoir de notre intelligence, et puisque Dieu connaît tout ce qui est en son propre pouvoir ou au pouvoir de sa créature, comme on l’a dit précédemment, c’est une nécessité que Dieu connaisse toutes les énonciations qu’il est possible de former. Seulement, de même qu’il connaît les choses matérielles immatériellement et les choses composées simplement, Dieu connaît les énonciations, non en énonçant lui-même comme s’il y avait dans son esprit la composition ou la division qui caractérise l’énonciation, mais il connaît chaque chose par une intuition simple, en pénétrant par elle l’essence de chaque chose.",650
"Encore une question débattue jusqu’à aujourd’hui, particulièrement avec les théistes ouverts qui disent que Dieu ignore le futur.",129
"Il est dit dans l’épître de S. Jacques (1,17) : en Dieu “ il n’existe aucune vicissitude, ni ombre de changement ”.D’après nos précédentes déterminations, la science de Dieu est sa substance même. Comme sa substance est absolument immuable, ainsi que nous l’avons également montré, il y a nécessité que sa science soit tout à fait invariable. – Ia, Q14, a15",357
Les théistes ouverts ne nient pas forcément que le savoir de Dieu est sa substance même. Par contre ils croient en un Dieu qui change en permanence. D’où leur erreur.,166
"Spéculatif = « La théorie ». Un savoir qui n’a aucun autre but que lui-même, mais il y a des nuances que nous allons voir après. L’arithmétique est un savoir spéculatif.",169
Pratique = « La pratique ». Un savoir qui a pour but la réalisation de quelque chose. Savoir faire du calcul mental pour les courses est un savoir pratique.,156
"Donc, il s’agit de savoir si le savoir de Dieu est pour lui une sorte de théorie pure flottant dans sa conscience, ou bien s’il s’agit de notre vie, de ce monde qui tourne en pratique…",184
"Ce qui est plus noble doit être attribué à Dieu. Mais la science spéculative est plus noble que la science pratique, comme le montre le Philosophe au début de la Métaphysique. Donc Dieu a des choses une connaissance spéculative. – Ia Q14, a16",242
"Mais, mais, mais… quand Dieu prévoit que je vais prendre le balai pour faire le ménage, c’est quand même pas spéculatif… si? Et bien en fait, il y a des nuances dans ce qu’on appelle « la théorie ».",198
A: Il y a un savoir spéculatif sur des sujets que nous ne réalisons pas nous même: les sciences physiques à proprement parler -pas la technologie qui en sort- décrivent la trajectoire des électrons sans autre but derrière.,222
"B: Il y a un savoir spéculatif sur des choses pratiques, mais de façon théorique. Par exemple, l’architecte qui conçoit une maison conçoit bien quelque chose de pratique, mais entièrement de façon théorique (« dans sa tête »).",226
"C: Il y a un savoir « spéculatif » qui est entièrement pratique, lorsque par exemple je veux savoir combien coûte une voiture que je veux acheter,afin de faire le chèque. L’information est théorique, mais asservie à un but pratique.",232
"Il faut dire que Dieu a de lui-même une connaissance uniquement spéculative, car lui-même n’est pas quelque chose susceptible d’être produit.Mais, de tout le reste il a une connaissance à la fois spéculative et pratique. Spéculative, sans doute, quant au mode de connaître, car tout ce que nous concevons spéculativement, en définissant et en distinguant des concepts, Dieu le connaît d’une façon infiniment plus parfaite.Quant aux choses qu’il peut faire, mais ne fait être réellement en aucun temps, Dieu n’en a pas une connaissance pratique selon qu’une connaissance est appelée pratique du fait de sa finalité ; il a, en ce sens-là, une connaissance pratique des choses qu’il fait être.Quant aux maux, bien qu’ils ne soient pas réalisables par lui, ils n’en tombent pas moins, comme les choses bonnes, sous sa connaissance pratique, pour autant que Dieu les permet, les empêche, ou les réduit à l’ordre. – Ia Q14 a16",920
Je résume: La connaissance que Dieu a de Dieu: définition A. La connaissance des créatures: définition B. La connaissance des choses qui n’existent pas ou du mal: définition C.,176
"Oui, car sa façon d’acquérir des connaissances n’est pas limitée comme la nôtre.",80
"Oui, car il est infini et n’a rien pour poser des limites à sa connaissance.",76
"Oui, sinon cela voudrait dire que son savoir est en dehors de lui-même, ce qui est indigne.",91
"Oui, puisqu’en se connaissant lui-même, il connaît aussi ce qu’il fait.",71
"La science de Dieu est-elle linéaire, une pensée après l’autre ?",64
"Oui, parce qu’elles existent comme les choses actuelles, mais uniquement de façon potentielle.",94
Dieu connaît-il les singuliers ? OuiDieu connaît-il une infinité de choses ?  OuiDieu connaît-il les futurs contingents ?,121
"Oui, puisque c’est lui qui les crée avec leur contigence même.",62
Dieu connaît-il nos énonciations ? – OuiLa science de Dieu est-elle soumise au changement ?,91
"Dieu a-t-il des choses une connaissance spéculative, ou une connaissance pratique ? – De lui-même il a une connaissance spéculative. De nous, il a une connaissance partiellement pratique. Du mal, il a uniquement une connaissance pratique.",238
"Mari, père, appartient à Christ. Les marques de mon salut sont ma confession de foi et les sacrements que je reçois.",116
Thomas d'Aquin sur la Joie de Dieu - Par la foi - […] que cela veut dire pour Dieu ? Nous avons vu dans la question 14 sur le savoir en Dieu que…,145
"Le Savoir de Christ - Thomas d'Aquin - Par la foi - […] Avant toute chose, il sera peut être bon de savoir qu’il y a déjà une étude sur l’omniscience de…",153
"Thomas d'Aquin sur la procession des personnes divines – Par la foi - […] en Dieu il n’en est pas ainsi, comme on l’a argumenté dans la Question 14 article 4. Dieu est…",168
Thomas d'Aquin sur la nécessité de l'Incarnation – Par la foi,61
"la première partie du Traité sur l’Incarnation, soit la Tertia Pars, question 1",79
"à 26. Dans ce traité, nous allons voir jusqu’au plus petit détail ce que cela",77
signifie pour Jésus que d’être à la fois Dieu et homme. C’est à la lecture de,77
"ce traité que je suis tombé amoureux de Thomas d’Aquin, et que j’ai découvert",77
la Summa pour la toute première fois. Autant vous dire que c’est un petit,73
"Il apparaît de la plus haute convenance que par les choses visibles soient manifestés les attributs invisibles de Dieu. Le monde entier a été créé pour cela, selon l’Apôtre (Rm 1, 20) : « Les perfections invisibles de Dieu se découvrent à la pensée par ses oeuvres. » Mais, dit S. Jean Damascène, c’est par le mystère de l’Incarnation que nous sont manifestées à la fois la bonté, la sagesse, la justice et la puissance de Dieu: ",429
"sa bonté, car il n’a pas méprisé la faiblesse de notre chair; sa justice car, l’homme ayant été vaincu par le tyran du monde, Dieu a voulu que ce tyran soit vaincu à son tour par l’homme lui-même, et c’est en respectant notre liberté qu’il nous a arrachés à la mort; sa sagesse, car, à la situation la plus difficile, il a su donner la solution la plus adaptée; sa puissance infinie, car rien n’est plus grand que ceci : Dieu qui se fait homme.",444
affirmons qu’il convient à Dieu de s’incarner. Il est d’ailleurs intéressant de,79
"l’univers est comme rien, aille se cacher dans le corps vagissant d’un enfant,",78
"que ce Souverain s’absente si longtemps de son palais, et que tout le",69
"– « La doctrine chrétienne ne comporte pas que Dieu, pour s’introduire",70
"dans la chair humaine, aurait délaissé ou perdu le gouvernement de l’univers,",77
ni qu’il l’ait rétréci pour l’introduire dans ce corps fragile. Une telle,73
"conception vient de la pensée humaine, incapable d’imaginer autre chose que des",79
"corps. Dieu n’est pas grand par la masse, mais par la puissance. Si la parole",77
"de l’homme, en se propageant, est entendue tout entière et en même temps par",76
"beaucoup et par chacun, il n’est pas incroyable que le Verbe de Dieu, qui est",77
"Ce qui délivre le genre humain de la perdition est nécessaire au salut. Mais c’est ce que fait le mystère de l’incarnation divine selon S. Jean (3, 6) : « Dieu a tellement aimé le monde qu’il a donné son Fils unique pour que tout homme qui croit en lui ne périsse pas mais qu’il ait la vie éternelle. » Donc l’Incarnation était nécessaire au salut des hommes.",359
nécessaire de manger pour vivre. La nécessité pratique : il n’est pas absolument,80
nécessaire de prendre un bateau pour faire le tour des océans. En théorie vous,78
"pouvez le faire à la nage. Par contre, nous sommes d’accord, il est nécessaire",78
dans la pratique. C’est de cette nécessité là que relève l’incarnation.,71
"nécessaire que Jésus s’incarne pour sauver le genre humain. En théorie, il « suffit »",85
"de satisfaire à la Justice de Dieu. Mais dans la pratique, Jésus était aussi",76
nécessaire au salut de l’homme qu’un bateau est nécessaire pour traverser les,77
que l’on soit plus sûr que Dieu nous parle en personne : « Pour que l’homme,75
"marche avec plus de confiance vers la Vérité, la Vérité en personne, le Fils de",79
n’était aussi nécessaire pour relever notre espérance que de nous montrer,73
combien Dieu nous aimait. Quel signe plus évident pouvons-nous en avoir que,75
l’union du Fils de Dieu à notre nature? »Que nous ayons un amour ardent. « Quel plus grand,90
motif y a-t-il de la venue du Seigneur que de nous montrer son amour pour nous? »,81
"« Si nous avons tardé à l’aimer, maintenant au moins ne tardons pas à lui",73
"rendre amour pour amour »Pour que nous ayons un modèle de vie. Le fameux WWJD, que",82
"l’on pouvait voir, il ne fallait pas le suivre; il fallait suivre Dieu, que",75
l’on ne pouvait voir. C’est donc pour donner à l’homme un modèle visible par,76
"l’homme et que l’homme pouvait suivre, que Dieu s’est fait homme »Pour permettre la Béatitude dans la nature humaine. « Dieu",124
s’est fait homme pour que l’homme devienne Dieu » [J’entends déjà les théosistes gratter à la vitre…],101
"la nature humaine a été unie à Dieu au point de devenir une seule personne, que",79
ces esprits mauvais et orgueilleux n’osent plus se préférer à l’homme sous,74
"prétexte qu’ils n’ont pas de chair. »Nous voyons toute la dignité de la nature humaine, et nous",95
comprenons à quel point il ne faut pas la salir par le péché. « Dieu nous,73
"a montré la place éminente occupée par la nature humaine dans la création, par",78
le fait qu’il est apparu aux hommes comme un homme véritable » et,65
"Léon : « Chrétien, reconnais ta dignité et, après avoir été uni à la",68
"nature divine, ne va pas, par une conduite honteuse, retourner à ton ancienne",77
"grâce de Dieu est mise en valeur pour nous, sans aucun mérite de notre part,",76
"de l’homme, qui est le plus grand obstacle à l’union avec Dieu, peut être",73
que Christ puisse faire le médiateur en faveur du genre humain et le délivrer,77
telle sorte que le diable fût vaincu par la justice de l’homme Jésus Christ. »,78
"Léon : « La puissance assume la faiblesse, et la majesté la bassesse;",69
"ainsi ce qui convenait à notre guérison, l’unique médiateur entre Dieu et les",77
"hommes pouvait mourir d’une part, et ressusciter de l’autre. S’il n’avait pas",77
"été vrai Dieu, il n’aurait pas apporté le remède, s’il n’avait pas été vrai",75
"satisfaire à la justice de Dieu. En effet, Dieu ne demande pas plus que ce que",78
"l’homme peut accomplir, et comme Dieu est miséricordieux, il est possible pour",78
"l’homme d’accéder à Dieu, malgré son péché. Pas de nécessité que Jésus s’incarne",80
"peut effectivement satisfaire à la justice de Dieu, mais pas sous n’importe",75
quelle condition : nous ne pouvons pas satisfaire nous-même 1. Parce qu’un,74
peu de bien ne compense pas la corruption de toute notre nature. 2. Le péché,76
"est commis contre un Dieu de dignité infinie, ce qui exige une punition",71
infinie. Il fallait donc qu’un Dieu-homme paie la satisfaction. Toute l’obéissance,82
"que nous lui rendons désormais « satisfait » à la justice de Dieu,",66
mais c’est parce qu’il y a un médiateur qui s’occupe du reste.,62
