message,length
"The fact that orthodox theists, from at least Augustine and all the way to the
present, have seen logic as the expression of single, rational, divine Mind is
at least some evidence that theism expects and predicts logical monism. But
[the case](https://link.springer.com/article/10.1007/s10992-008-9082-6)
[against logical monism](https://www.st-
andrews.ac.uk/~ac117/papers/LogicalNihilism.pdf) \-- and for the disjunction
of logical pluralism and logical nihilism -- is more plausible than the case
for logical monism. But the truth of the disjunction of logical pluralism and
logical nihilism is prima facie more surprising on theism than on naturalism.
Therefore, the case for the disjunction of logical pluralism and logical
nihilism provides at least some evidence against theism.",786
"Recent empirical work on [motivated
reasoning](https://compass.onlinelibrary.wiley.com/doi/full/10.1111/phc3.12828)
indicates that it is strongly resistant to detection, even despite our best
efforts (Ballantyne 2015; Pronin et al. 2002). Perhaps worse, other work shows
that attempts to preempt motivated reasoning reinforce its impact (Ehrlinger
et al. 2005; Schwitzgebel & Ellis 2017). This is surprising on theism, given
that it's surprising that God would design our cognitive faculties in a way
that's highly disposed to unreliability -- and likely without remedy --
especially in ways that can be morally pernicious. By contrast, it's not
surprising on naturalism, since nature is ""indifferent"" to our welfare on that
hypothesis, and since motivated reasoning is conducive to survival and
reproduction (Mercier & Sperber 2011). Therefore, the existence of motivated
reasoning is at least some evidence for naturalism vis-a-vis theism.",941
"> Abstract: A prominent Thomistic cosmological argument maintains that an
> infinite regress of causes, which exhibits a certain pattern of ontological
> dependence among its members, would be vicious and so must terminate in a
> first member. Interestingly, Jonathan Schaffer offers a similar argument in
> the contemporary grounding literature for the view called metaphysical
> foundationalism. I consider the striking similarities between both arguments
> and conclude that both are unsuccessful for the same reason. I argue this
> negative result gives us indirect reason to consider metaphysical infinitism
> as a genuine possibility, the view that chains of ontological dependence or
> ground can descend indefinitely.
>
>  
>  
>",737
"Here's a new paper making [a
point](https://exapologist.blogspot.com/2022/06/the-argument-from-
metaphysical.html) [I've been on about
recently](https://exapologist.blogspot.com/2022/04/camerons-forthcoming-
book.html): recent work on metaphysical infinitism and coherentism undercuts
certain cosmological arguments, and the metaphysical foundationalism
presupposed by theism.",376
"Oberle, Thomas. ""[Grounding, infinite regress, and the Thomistic cosmological
argument](https://link.springer.com/article/10.1007/s11153-022-09840-3)"",
International Journal for Philosophy of Religion (July 2022).",213
"It's not clear that there's a metaphysics and epistemology of modality that
can vindicate a cogent modal ontological argument for classical theism.
Theistic activism and theistic conceptualism with respect to possible worlds
are a bad fit with the modal ontological argument (circularity). But so is
Platonism about possible worlds (runs afoul of the aseity-sovereignty
doctrine). Perhaps a dispositionalist/powers-based account of modality is
compatible with the modal ontological argument, but prima facie,
dispositionalism entails moderate modal skepticism (cf.
[Jacobs](https://philpapers.org/rec/JACAPT-2),
[Vetter](https://philpapers.org/rec/VETPPA)), thereby undermining the
possibility premise in the modal ontological argument. What's left? Modal
fictionalism? That's already been shown to imply [devastating
problems](https://exapologist.blogspot.com/2016/09/new-paper-on-modal-
fictionalism-and.html) for the modal ontological argument.",947
"Upshot: Cogent modal ontological arguments (at least ones friendly to
classical theism) seem to have no suitable home in the metaphysics and
epistemology of modality.",166
"[1] There are other views that are equally powerful threats to theism, such as
a stuff-first view, according to which stuffs are more fundamental than
substances. Another is Jason Turner's facts-first ontology (as well as related
events-first ontologies). However, I leave these sort of threats to the side
for the present post.",328
"> Physicalism is the view that the physical is fundamental -- everything is
> either physical or dependent upon/grounded in the physical. By contrast
> supernaturalism/mentalism is the view that one or more
> spiritual/mental/supernatural beings are more fundamental than the physical
> -- everything is either mental or dependent upon the mental.",347
"Which view is correct: the substance-first view or the property-first view?
This question has potentially huge implications for the disagreement between
theists and non-theists.[1] This is because, prima facie, _orthodox monotheism
entails the substance-first view._ And this in turn is because, prima facie,
_God_ is a substance, and is prior to all else that exists. Therefore, if
there are reasons to prefer the property-first view, then there are thereby
reasons to prefer non-theism to theism.",498
"My second worry is the one I want to briefly focus on in this post. The worry
is that it fails to get at what is potentially a deeper distinction, and one
that's potentially more illuminating than the distinction between physicalism
and supernaturalism. The distinction I have in mind is at the level of _basic
ontological categories_ and _categorical priority_ \-- in particular, the
level of the ontological priority of the categories of _substance_ and
_property_. According to a standard and historically prominent view,
substances are more fundamental than properties (or at least: substances are
no less fundamental than properties). Accordingly, let's call this sort of
view _a substance-first ontology_.",711
"I have at least two worries for this way of carving things up. I've gestured
to the first of these on
[previous](https://exapologist.blogspot.com/2022/04/camerons-forthcoming-
book.html) [occasions](https://exapologist.blogspot.com/2022/06/the-argument-
from-metaphysical.html) \-- viz., that the characterization of the distinction
presupposes metaphysical foundationalism, and yet metaphysical foundationalism
has recently been called into doubt (on both philosophical and scientific
grounds), and metaphysical coherentism and metaphysical infinitism have both
recently been vigorously defended.",597
"By contrast, a number of philosophers (e.g.,
[Laurie](https://exapologist.blogspot.com/2022/08/the-argument-from-one-
category-ontology.html)
[Paul](https://exapologist.blogspot.com/2022/08/a-sketch-of-how-to-explain-
everything.html) and [Shamik
Dasgupta](https://shamik.net/papers/dasgupta%20individuals.pdf)) have recently
argued that properties are more fundamental than substances, and indeed that
substances may not even exist. Let's call this sort of view _a property-first
ontology_.",491
"The evidence for fine-tuning confirms both demiurgism and panentheism over
theism, and in this way is good evidence against theism. This is because the
intuitive and empirical evidence against creation _ex nihilo_ creates a strong
drag on theism’s prior probability not suffered by demiurgism and panentheism,
and so they lap the former in terms of posterior probability. _A fortiori_ ,
the posterior probability of the inclusive disjunction of demiurgism and
panentheism is considerably higher than that of theism given the evidence of
fine-tuning.",549
"> The Christian and Islamic doctrine of the VIRGIN BIRTH claim God asexually
> impregnated the Virgin Mary with Jesus, Mary's impregnation was fully
> consensual (VIRGIN CONSENT), and God never acts immorally (DIVINE GOODNESS).
> First, I show that God's actions and Mary's background beliefs undermine her
> consent by virtue of coercive incentives, Mary's comparative powerlessness,
> and the generation of moral conflicts. Second, I show that God's non-
> disclosure of certain reasonably relevant facts undermines Mary's informed
> consent. Third, I show that a recent attempt by Jack Mulder to rescue VIRGIN
> CONSENT fails. As DIVINE GOODNESS and VIRGIN CONSENT are more central to
> orthodoxy, Christians and Muslims have powerful reason to reject VIRGIN
> BIRTH.",770
"...is the paper title of Blake Hereth's [provocative new
paper](https://www.cambridge.org/core/journals/religious-
studies/article/abs/mary-did-you-consent/769E09BDF29AA1FCECF2F4E8C53048C4) in
_Religious Studies_. Here's the abstract:",234
"Seems to me we have a plausible explanation of religious visions in ""[strong
priors](https://www.sciencedirect.com/science/article/pii/S1364661318302821)""
[cases](https://youtu.be/lyu7v7nWzfo) that's at least sufficient to undercut
any warrant or justification they might confer.",279
"Why does a universe exist? Because (as we know from our observations of the
actual world) there is a compossible distribution of qualities in some
""region"" of the world-whole that comprises a universe. So by that fact and
NMPSR, there is a presumption to think that it is _inevitable_ that there is a
_fusion/bundle_ of those properties -- i.e., a mereological fusion of
qualities that make up a configuration space, along with a fusion of phase and
amplitude properties, that compose a universal wavefunction. From non-
spatiotemporal property configurations like this, you necessarily get
spatiotemporal universes that logically supervene upon them.[3]",654
"Why does _this_ universe exist? By NMPSR, absent a good reason to think
otherwise, we should assume _all_ possible universe quality fusions exist
inevitably and necessarily within the world-whole of qualities, and this is
one of them.[4]",237
"[3] As Paul points out, her one-category ontology is compatible with a parts-
to-whole mosaic, as well as a holistic whole-to-parts picture. She prefers the
latter because it's a better fit with with quantum holism/entanglement
phenomena.",238
"[1] On Paul's account, the relation of mereological bundling here is not a
fundamentally spatiotemporal one of spatiotemporal parts composing a
spatiotemporal whole. This is because contemporary physics seems to have shown
that spacetime isn't fundamental (think, for example, of wave function realism
with respect to quantum mechanics, theories of quantum gravity that take
spacetime to be emergent, etc.).",407
"[2] Question: How does a quality become spatiotemporally localized on Paul's
view? Answer: By bundling with spatiotemporal properties/relations: ""Objects
may have their locations in virtue of being fused with whatever location
properties and relations there are that define the actual space of the world,
and many objects will have a physical structure in virtue of having location
properties and relations as parts of their fusions, or in virtue of being part
of a larger fusion which has location properties and relations as parts. The
character of the space might not be what we take the character of ordinary
spacetime to be, but the structure of the space is generated by fusing
qualitative properties with relevant properties and relations that define the
space as determined by modern physics. Hence, the view is consistent with (and
explicitly accommodating of) various approaches in modern physics: it is
friendly to structuralism, and is perfectly consistent with realist
interpretations of the ontology of quantum mechanics, for example, with
realism about the wavefunction."" (Paul, Building the World From Its
Fundamental Constituents"", p. 242).",1157
"Given NMPSR, then, we should assume that all possible bundles/fusions exist in
the world-whole. If so, then we can explain everything the theist wants
explained:",161
"> _Negative Mereological PSR (NMPSR)_ : a given plurality of qualities will
> fuse/bundle unless there is a sufficient reason for why they do not.",146
"> ...consider the wave-function realist who takes the world-whole to be a
> wavefunction. On the GRW theory of the world, the world is a universal wave
> function that evolves in accordance with the dynamical laws. Understood in
> terms of mereological bundle theory, the wavefunction is the fusion of
> amplitude and phase properties (along with any other properties of the
> system) with structuring properties or relations, including the structuring
> relations described by Schrodinger’s equation and by the collapse postulate.
> A variant of this view can fit the Everettian approach, and one can also fit
> David Albert’s (1996) treatment of Bohmian mechanics by adding a world-
> particle that is simply a fusion of properties to the plurality of things. (
> _Ibid_., p. 254).",783
"I think a naturalist who adopts Paul's one-category ontology can exploit her
account to explain the existence and fine-tuning of our universe. To start,
consider that if we assume with Paul that the world-whole is just the sum of
all qualities, and they can combine in various ways in accordance with the
constraints of their intrinsic natures, _what prevents them from combining in
every possible such way_? It would be mysterious why they fuse/bundle in some
ways and not others if they didn't fuse/bundle in every way consistent with
their natures. Paul's one-category ontology thus naturally generates pressure
to accept a mereology-focused variant of Spinoza's negative PSR:",679
"[4] We might not even have to appeal to NMPSR here. For [there are good
grounds for thinking Everettian QM (EQM) is
true](https://www.amazon.com/Something-Deeply-Hidden-Emergence-
Spacetime/dp/1524743011), and [as Alastair Wilson points
out](https://www.amazon.com/Nature-Contingency-Quantum-Physics-
Realism/dp/0198846215), EQM allows for different fundamental parameters within
the universal wavefunction (indeed, it allows for all possible parameter
variations). If so, then (given this fact plus the decoherence mechanism of
EQM) EQM can generate something akin to a level-5 multiverse, where every
possible universe exists in some branch or other of the universal
wavefunction.",682
"> On my view, matter, concrete objects, abstract objects, and perhaps even
> spacetime are constructed from mereological fusions of qualities, so the
> world is simply a vast mixture of qualities, including polyadic properties
> (i.e., relations). This means that everything there is, including concrete
> objects like persons or stars, is a quality, a qualitative fusion, or a
> portion of the extended qualitative fusion that is the world-whole. I call
> my view _mereological bundle theory_. (Paul, ""A One Category Ontology"", p.
> 2)",536
"> According to mereological bundle theory, the world (here, I need not confine
> myself to the physical world, so by ‘‘world’’ I mean the whole world, not
> just the cosmos) is a vast mixture of properties, some with a single
> location (whether in configuration space, or in spacetime, or in something
> else), some with many locations, some located everywhere, and perhaps even
> some without any location at all (Locations are defined by n-adic
> properties. For simplicity, take the fundamental space to be relational, and
> define up ‘‘points’’ in the space using these relations and properties). The
> world is constructed from arrangements of properties and relations that are
> fused together to make things of all sorts: concrete objects, abstract
> objects, events, states of affairs, facts, fields, regions, and anything
> else there is. So, according to the mereological bundle theorist, fields,
> particles, entangled systems of particles, spaces, molecules, cells, bodies,
> persons and societies are all constructed, most fundamentally, from fusions
> of properties and relations. (Paul, ""Building the World From Its Fundamental
> Constituents"", p. 242).",1169
"According to [L.A. Paul's](https://lapaul.org/papers/Paul-Logical-Parts.pdf)
[one](https://lapaul.org/papers/Paul-Building-the-world-from-its-fundamental-
constituents.pdf)-[category](https://lapaul.org/papers/Paul-OneCategory.pdf)
[ontology](https://lapaul.org/papers/Paul-Categorical-Priority-and-
Collapse.pdf), there is just one kind of thing: qualities (i.e., properties).
Qualities are universals -- i.e., repeatable entities -- that (arguably) exist
necessarily and _a se_ , and have a nature closer to Aristotle's immanent
(non-substantial) forms than Plato's transcendent forms (there are no
uninstantiated qualities). All the rest of reality is ultimately explained in
terms of mereological fusions of n-adic qualities.[1] The fusion relation is a
composition relation, and so derivative entities are composed of basic
qualities.[2] The resultant picture is _mereological bundle theory_ :",898
"Why does anything exist? Because qualities exist and they're necessary beings
that exist _a se_.",96
