message,length
  1. [Qu’est-ce que la Scolastique Protestante ? – Sommaire – PAR LA FOI](https://parlafoiblog.wordpress.com/2018/09/29/quest-ce-que-la-scolastique-protestante-sommaire/) \- […] Le contexte de la scolastique protestante […],223
"L’humanisme qui a influencé les réformateurs, comme Calvin, était l’humanisme
nord-européen. Selon van Asselt, « l’humanisme de l’Europe du Nord est d’abord
allé de pair avec la Réforme primitive et, en prêtant attention aux écrivains
de l’antiquité classique, a tenté d’établir un lien entre l’étude des
classiques et l’étude de la Bible ».[3]",344
"Si le terme « scolastique » a plusieurs sens, « humanisme » n’a pas non plus
de définition nette. Le lieu et l’époque déterminent grandement le type d'
»humanisme » qui a émergé dans certaines parties de l’Europe. Le terme «
humaniste » est apparu au XVe siècle, décrivant celui qui pratiquait les
sciences humaines (umanista) (note : à ne pas confondre, donc, avec ce que
nous appelons aujourd’hui humanisme). Une telle personne étudiait la
grammaire, la rhétorique, la poésie, l’histoire et l’éthique. La formation
humaniste comprenait l’étude rigoureuse du latin et souvent du grec classique.
Le latin est la langue des éduqués, non pas du « barbare ». La connaissance du
latin ouvre tout un monde de théologie que la plupart des pasteurs réformés
d’aujourd’hui ne connaissent pas. La facilité avec laquelle certains diplômes
sont décernés aujourd’hui serait une obscénité au XVIIe siècle.",892
"[1] _PRRD_ , 1:34.  
[2] “Reformed Theology of Scholasticism” in … 223.  
[3] _Introduction to Reformed Scholasticism_ , 76.  
[4] I _bid_., 112 .",146
"[1] Questions tirées de Dolf Te Velde’s Introduction to _Synopsis Purioris
Theologiae, Latin Text and English Translation, Volume 1/Disputations 1-23_
édité par Dolf Te Velde, _et al_. (Leiden: Brill, 2014), 5.  
[2] “Introduction,” 4.  ",237
"Au fur et à mesure que la théologie réformée se développait, une attention
croissante était accordée à la méthode. Pour faire de la théologie avec
clarté, une certaine méthodologie a été utilisée pour donner de la cohérence
au système réformé. Naturellement, il y a un éclectisme de méthode parmi les
théologiens réformés. Tous les théologiens réformés, dans leur quête de
vérité, ont développé leur théologie à partir des Écritures. Mais ils
n’hésitaient pas à accepter des éléments de la tradition philosophique
chrétienne et non chrétienne si de tels outils philosophiques pouvaient les
aider à mieux énoncer et défendre la vérité.",634
"La méthode des _loci_ et la méthode de la _disputatio_ intégrèrent toutes deux
ces types de questions énumérées ci-dessus. Comme Dolf Te Velde l’indique
clairement dans son _Introduction to Synopsis Purioris Theologiae_ (Synopsis
d’une théologie plus pure),",257
"Quelles sont les choses qui lui sont opposées ou en contradiction avec lui
?[1]",79
"De plus, les quatre « causes » (empruntées à Aristote) faisaient partie
intégrante de la clarification de nombreuses questions théologiques épineuses.
Les causes efficiente, formelle, matérielle et finale aident à expliquer, par
exemple, comment et pourquoi Dieu fait ce qu’il fait (note : voir
[ICI](https://parlafoi.fr/2018/04/26/a-t-on-le-droit-de-deduire-des-choses-de-
la-bible/) comment Calvin utilisait ces 4 causes pour parler de notre salut).",451
"Outre la méthode des _loci_ , les scolastiques réformés ont également utilisé
la _disputatio_ (note : « controverse », ou « débat public »). Mais même les
controverses étaient souvent organisées comme les _loci_. Les étudiants
débattaient de théologie selon un ensemble de thèses, souvent organisées par
le professeur pour qu’un étudiant se défende contre les attaques de ses
adversaires. Des questions de type aristotélicien sont fréquemment utilisées
pour ordonner la _disputatio_ (la technique de la _quaestio_ ). Ce sont donc
ces types de questions qui structuraient les différents débats théologiques :",607
"> « Ces genres ont en commun des caractéristiques importantes : une
> délimitation claire du sujet étudié ; un vif intérêt pour les définitions ;
> un traitement exhaustif des aspects pertinents au moyen d’une structure
> thématique ; un usage fréquent des distinctions, en partie pour anticiper un
> traitement des différents éléments du sujet, en partie pour résoudre les
> difficultés qui sont présentes dans la définition initiale ; des
> déclarations explicites, des preuves et arguments qui soutiennent sa
> position, et une réfutation correspondante des contre-arguments ». [2]",584
"La dernière édition des _Loci Communes_ de Melanchthon nous offre un aperçu de
la méthodologie qui sera utilisée par les scolastiques réformés dans leurs
vastes travaux sur l’ensemble de la théologie. L’ordre selon la méthode du
_locus_ a été adopté par la plupart des théologiens réformés qui passaient
souvent de l’Écriture à Dieu, à la Trinité, etc. Sous chaque _locus_ ,
l’auteur argumentait souvent contre ses adversaires (par exemple,
anabaptistes, catholiques romains, sociniens) afin de faire connaître la
vérité.",521
  1. [Qu’est-ce que la Scolastique Protestante ? – Sommaire – PAR LA FOI](https://parlafoiblog.wordpress.com/2018/09/29/quest-ce-que-la-scolastique-protestante-sommaire/) \- […] La méthode scolastique […],204
"Mari, père, et prêtre de l'Eternel (1P2.18) depuis 2012. Le Seigneur m'a donné
depuis la passion des grandes questions et de la nature de la réalité, que je
partage sur ce blog avec vous. [ Voir tous les articles par Etienne Omnès
](https://phileosophiablog.wordpress.com/author/eophileosophia/)",295
"Toujours est-t-il que Dieu ne cause pas le mal : il cause un certain bien
inconnu, qui s’accompagne d’un mal bien sensible, mais accidentel (cad non
essentiel). Le commentaire de Thomas d’Aquin là dessus est le suivant:",219
Tâcher de trouver la pensée de Dieu pour l'amener dans celle de l'homme,71
"De la même façon, l’abattage du gorille Harembe dans le zoo de Cincinnati
n’est pas réalisé dans le but de tuer inutilement le gorille, mais pour sauver
l’enfant qui était tombé entre ses mains. Ce qui était visé était non la mort
du gorille, mais l’intégrité physique de l’enfant qui passait par cette voie.
Il était possible de récupérer l’enfant sans déclencher soi-même aucun mal,
mais dans ce cas l’enfant aurait été blessé, à moins que ce ne soit un
gardien. Le bien supérieur dans cette situation était de tuer le gorille, mais
cette mort n’était pas pour autant le but ou la volonté des soigneurs et ils
ne sont donc pas responsables de sa mort.",653
"****Vous commentez à l’aide de votre compte WordPress.com. (
[Déconnexion](javascript:HighlanderComments.doExternalLogout\( 'wordpress'
\);) / Changer )",152
"  * [Cliquez pour partager sur Facebook(ouvre dans une nouvelle fenêtre)](https://phileosophiablog.wordpress.com/2017/10/12/thomas-daquin-le-calviniste-partie-1/?share=facebook ""Cliquez pour partager sur Facebook"")",214
"> **Car si le mal est ordonné (= lié) au bien, ce n’est pas par lui-même,
> c’est par accident.** En effet, il n’est pas dans l’intention du pécheur
> qu’un bien sorte de son péché, les tyrans ne se proposaient pas de faire
> briller la patience des martyrs. On ne peut donc pas dire que cette
> ordination au bien soit incluse dans la formule par laquelle on déclare bon
> que le mal soit ou se produise ; car **rien ne se juge d’après ce qui lui
> convient par accident, mais d’après ce qui lui convient par soi-même.**",521
"Si Dieu détermine toute chose, et qu’il connaît le futur, alors il n’y a plus
d’aléatoire sinon dans les apparences. Si la branche craque juste au moment où
vous passez en vélo, ce n’est plus de la « malchance ». Si vous sortez un 6
lorsque vous lancer le dé, ce 6 est prévu de toute éternité… L’idée est
contre-intuitive, et paraît réduire le monde à une gigantesque machine
spirituelle.",388
"> « Il en va autrement de celui qui a la charge d’un bien particulier, et de
> **celui qui pourvoit à un tout universel**. Le premier exclut autant qu’il
> peut tout défaut de ce qui est soumis à sa vigilance ; tandis que le
> **second permet quoi qu’il arrive quelque défaillance dans une partie, pour
> ne pas empêcher le bien du tout.** »Ia Q22 a2",350
"La doctrine réformée exclut le hasard et l’accidentel. Le prochain lancer de
dés est de toute éternité déterminé et connu de Dieu, ce qui est contre-
intuitif.",159
"J’utilise le mot « calviniste » parce que c’est la mode, mais en réalité
Calvin n’a absolument rien inventé quant à la souveraineté de Dieu : allez
donc blâmer Thomas d’Aquin, qui s’appuie sur Augustin, qui s’appuie sur
l’apôtre Paul. C’est de cette tradition-là, bien plus que de la faction « néo-
cal’ » que je me réclame. La pièce majeure de cette vision de la souveraineté
de Dieu, c’est que **chaque évènement est voulu et déterminé par Dieu** ,
qu’il s’agisse du chiffre qui sort au prochain dé ou la décision de Sanchez
l’égorgeur d’appuyer sur la gâchette, **sans violer la volonté humaine.** Face
à ceci, ce sont toujours les mêmes objections qui reviennent, et cet article
souhaite répondre à certaines d’entre elles.",727
"Tâchons d’exposer ce que Thomas d’Aquin, que l’on ne peut accuser d’être
calviniste, dit de ces objections, que vous pouvez lire par vous-même dans la
Summa Ia, Q19 (pour ce qui est de la volonté) et 22 (pour ce qui est de la
providence).",238
"Dieu laisse au contraire un espace de liberté à l’homme, il le laisse à lui-
même, ne serait ce que quand il est écrit : « Il les abandonnés aux désirs de
leur propres cœurs » Ps 81.13",184
"> « Car un agent naturel ne tend jamais à la privation de la forme ou à la
> destruction totale, mais à une forme à laquelle est liée la privation d’une
> autre forme ; **il veut la génération d’une réalité, génération qui ne se
> fait pas sans la corruption de la précédente**. Le lion, qui tue un cerf,
> cherche sa nourriture, ce qui entraîne la mise à mort d’un animal. De même,
> le fornicateur cherche la jouissance, à laquelle est liée la difformité de
> la faute. » Ia, Q19, a8",485
"Juste au cas où ce serait encore un mystère : je fais partie de ces affreux
calvinistes, tout comme les administrateurs du Bon Combat, de
ToutPourSaGloire, Evangile21 et autres blasphémateurs du Dieu d’amour (à ce
que certains disent). Et le débat calviniste/arminien (théologie) ou
compatibiliste/libertarien (philosophie) est le premier « vrai » gros débat
que j’ai étudié quand Dieu a éveillé mon intellect. Je me souviens avoir
basculé pendant plusieurs semaines entre les deux côtés, avoir très
temporairement voté pour le molinisme jusqu’à ce que je me rende compte qu’en
fait j’étais déjà calviniste sans le savoir.",622
"Les autres objections seront abordées dans un futur article. Si jamais vous
voulez plus d’articles de ce genre, qui exposent un peu certains points du
thomisme, merci de me le faire savoir.",189
"  * [Cliquez pour partager sur Twitter(ouvre dans une nouvelle fenêtre)](https://phileosophiablog.wordpress.com/2017/10/12/thomas-daquin-le-calviniste-partie-1/?share=twitter ""Cliquez pour partager sur Twitter"")",211
"Donc lorsque Dieu veut un tel évènement, il ne désire ni ne calcule le mal qui
est dedans. Il calcule et tient compte uniquement du bien visé, et le mal
vient sur l’évènement comme un accident, cad une caractéristique non
nécessaire. Ainsi Thomas d’Aquin dit :",260
  4. Ping: [Thomas d’Aquin sur la volonté de Dieu – Phileo-sophia](https://phileosophiablog.wordpress.com/2018/05/03/thomas-daquin-sur-la-volonte-de-dieu/),155
"> « Rien en effet ne se soumet à l’ordre d’une cause particulière si ce n’est
> sous l’action d’une autre cause particulière antagoniste : ainsi le bois est
> empêché de brûler par l’action de l’eau. Aussi, comme toutes les causes
> particulières sont sous l’emprise de la cause universelle, il est impossible
> qu’un effet échappe à l’ordre de celle-ci.
>
> Donc, **lorsqu’un effet se soustrait à l’ordre de quelque cause
> particulière, on le dit casuel ou fortuit par rapport à cette cause
> particulière ; mais par rapport à la cause universelle, à l’ordre de
> laquelle il ne peut échapper, on dit qu’il est prévu, au sens de “ projeté
> ”. Il en est comme de la rencontre des deux esclaves qui, casuelle en ce qui
> les concerne, est cependant préparée par le maître qui les envoie en un même
> lieu, à l’insu l’un de l’autre. »** Ia, Q22, a2",848
"Mais je ne souhaite pas le faire n’importe comment. En réalité, je ne souhaite
même pas que « je » réponde. Mon objectif dans les prochains paragraphes est
d’exposer ce que Thomas d’Aquin dit au sujet de la providence divine dans sa
_Summa Theologiae_ , et comment cela répond aux objections très actuelles qui
sont levées contre la doctrine réformée. Voici les objections que je vais
adresser :",395
"****Vous commentez à l’aide de votre compte Facebook. (
[Déconnexion](javascript:HighlanderComments.doExternalLogout\( 'facebook' \);)
/ Changer )",146
"En tant que calviniste, je peux en effet tout à fait reconnaître qu’il existe
des évènements aléatoires, et au-delà de tout contrôle humain. Pensons par
exemple à cette histoire du médecin à Saigon qui est retenu tout au plus dix
secondes par un patient qui demande de l’eau, et un obus tombe pile là où il
aurait dû se trouver si le patient ne l’avait pas interpellé… Cet évènement
est vraiment aléatoire, parce qu’il n’est prévu et prévisible par aucune cause
particulière. L’artilleur ne cherchait pas à rater le médecin, le médecin ne
cherchait pas à échapper à l’obus, le malade ne cherchait pas à sauver le
médecin, et l’obus suivait simplement sa course d’obus…",668
    * Vous disposez déjà dʼun compte WordPress ? [Connectez-vous maintenant.](https://wordpress.com/log-in?redirect_to=https%3A%2F%2Fphileosophiablog.wordpress.com%2F2017%2F10%2F12%2Fthomas-daquin-le-calviniste-partie-1%2F&signup_flow=account),243
"A partir du moment où Dieu nous détermine, alors il devient _nécessaire_ que
les élus soient sauvés et que les damnés soient perdus. Plus de mérite, plus
de bien : ils sont en proie à une fatalité anti-biblique.",211
"**La Philosophie est la connaissance de ce qui existe réellement, et une
claire perception de la vérité; Le Bonheur est la récompense d'une telle
connaissance et sagesse.** _Justin Martyr, Dialogue avec Tryphon, §III_",217
"Mais il n’y a aucune raison que parce que cet évènement échappe à tous les
agents particuliers, qu’il échappe à Dieu, qui est l’agent suprême de
l’Univers (au sens où « par sa parole puissante il maintient le monde »
Hébreux 1.2). En effet, si l’effet de l’artilleur et de l’obus ont été
contrarié par l’action du malade et du médecin, il est impossible de
contrarier de la même façon la volonté de Dieu, qui se trouve au-dessus de
toutes les autres volontés ou causes. C’est ainsi que Thomas dit :",498
"> « Le Dieu tout puissant ne permettrait en aucune manière qu’un quelconque
> mal s’introduise dans ses œuvres, s’il n’était assez puissant et assez bon
> pour tirer du bien du mal lui-même ».",192
"> « Mais le mal qui est une déficience de la nature, ou le mal de peine,
> **Dieu le veut en voulant quelque bien auquel est lié un tel mal**. Par
> exemple, en voulant la justice, il veut la peine du coupable, et **en
> voulant que soit gardé l’ordre de nature, il veut que par un effet de nature
> certains êtres soient détruits**. »",335
"L’erreur de cette objection est de se concentrer sur un mal particulier en
oubliant qu’ils sont tous connectés à un plan général (le plan de Dieu, ou la
Providence), et que Dieu travaille chacun de ces détails non en eux-même, mais
par rapport au plan plus global. Ainsi, Thomas d’Aquin dit :",292
"Certes, me dira-t-on mais tout de même, il reste que Dieu décide (et donc)
veut un mal pour obtenir un bien, et même si c’est pour le bien général… il
reste responsable de ce mal particulier. Et, vous vous en doutez, la réponse
est non. On trouve le raisonnement dans la Summa Ia, Q19, article 9.",296
"Dieu étant parfaitement bon, il ne peut être ni tenté, et encore moins attiré
par le mal (Jacques 1.13). Thomas d’Aquin va jusqu’à dire que personne ne
désire le mal pour lui-même, disant notamment :",199
"L’argument est très connu et très simple à comprendre, et n’a pas besoin de
récapitulation : Si Dieu détermine toute chose, alors il détermine aussi que
Nellie Oleson va répandre des calomnies sur Laura Ingalls, et il est donc le
premier responsable du Mal, ce qui est inacceptable…",282
  2. Ping: [Comment Dieu endurcit-il les coeurs ? – Thomas D’Aquin – PAR LA FOI](https://parlafoiblog.wordpress.com/2018/02/12/comment-dieu-endurcit-il-les-coeurs-thomas-daquin/),178
"****Vous commentez à l’aide de votre compte Twitter. (
[Déconnexion](javascript:HighlanderComments.doExternalLogout\( 'twitter' \);)
/ Changer )",144
"Toute la difficulté est qu’il est absolument impossible de voir quel bien
–particulier ou général- Dieu tire des 200 000 bébés déchiquetés légalement
chaque année en France, ou des 75 000 viols estimés qui se déroulent chaque
année dans notre pays, ou autres évènements. C’est non sans raison, mais
malgré tout par la foi que nous déclarons avec Augustin : Dieu ne permettrait
pas ces choses s’il ne savait tirer de ces choses du Bien, même à partir du
mal lui-même.",466
