message,length
"> But doesn’t the claim that God’s decision to create is inevitable render the
> divine act of creation unfree? If freedom must entail indeterminately open
> options, then a choice that could not be otherwise is not free. But by
> Anselm’s definition, freedom does not require indeterminate options and in
> this, I take it, he is in the company of many if not most western
> philosophers, including Augustine and Thomas. Anselm explicitly rejects the
> view that freedom is the ability to sin or not, since he wants a definition
> which can apply univocally to men, angels, and God. But the good angels in
> their present state cannot sin, and God never could. . . .
>
> God himself is a necessary being. In his perfect being and simplicity, he
> just is an act, and that act is necessarily perfectly and infinitely good.
> The question is not, “Does creation involve any necessity?” Obviously it
> does. The question is whether or not the necessarily perfect divine action
> inevitably produces one best creation, our world, which is the position I
> have attributed to Anselm, or might it have ended in some entirely different
> creation, or no creation at all, as Thomas holds.
>
> Anselm defines freedom as “the ability to keep rightness of will for its own
> sake” and being able to choose otherwise is not a requirement for this
> ability. Interestingly, Anselm does conclude that rational creatures, in
> order to merit praise and blame, must, at some point in their careers as
> agents, have been able to choose between radically open options. Created
> agents do need the sort of “morally significant” freedom that involves being
> able to choose between good and evil. This is the only way in which the
> creature, which exists entirely _per aliud_ , can make a choice on its own.
>
> In Anselm’s view, in order to be free and praiseworthy a being must be able
> to choose _a se_ , from itself. **But God exists entirely _a se_ , and so,
> while open options are very important in creaturely free choice, they are
> completely irrelevant for God. God’s inevitably willing the best due to His
> wisdom and goodness does not conflict with divine freedom. . . . God’s
> freedom does not entail options.**7",2213
"[3] On this point I am indebted to several telephone and online discussions
with Jared Goff.",92
"[7] Katherin Rogers, “[Anselm on God’s Perfect
Freedom](https://www.anselm.edu/sites/default/files/Documents/Institute%20of%20SA%20Studies/4.5.3.2j_11Rogers.pdf),”
_The Saint Anselm Journal_ 1.1 (Fall 2003): 3-4; emphasis mine.",227
"3\. says God has no reason to permit anyone to persist in a state such a that,
without His help, you would remain in mortal sin. (Pelagius claimed it would
be unjust to permit anyone to be punished for the actions of others. Expand
that to include those of my past self!) On 3, it seems God’s grace is not
freely given. God’s decisions to give grace would be a necessary consequence
of God’s nature and His decision to create human beings. But, if so, grace
does not appear to be grace anymore; it is something we merit by nature.",530
"_Initial observation_ : the phrase “could not do otherwise” suggests that
Rooney is attributing libertarian freedom of choice to God. To be free God
must enjoy the liberty to save or not save sinners in every possible world he
might create, just as he must enjoy the same liberty to become or not become
incarnate in every world he might create. If God lacks this freedom, then his
salvific will is _necessitated_ and _determined_. As Rooney likes to put it,
“Necessitation is not Freedom” (NINF). As we shall see, however, the
attribution of libertarian choice to the transcendent Creator is by no means
uncontroversial and cannot be said to enjoy philosophical and theological
consensus.",689
"The question is what makes it true that all will necessarily be saved. You
need to identify what that is clearly before you figure out what my response
is to your position, since I responded to the three possible ways universalism
can be true.",243
"****You are commenting using your WordPress.com account. ( [Log
Out](javascript:HighlanderComments.doExternalLogout\( 'wordpress' \);) /
Change )",145
"So what kind of necessary truth is the proposition _God will save all human
beings without exception—_ logically necessary, metaphysically necessary, or
physically necessary? I’m not sure it fits into any of these categories, given
that God is their transcendent Creator. The truth and necessity of the
universalist proposition lies in God himself, who is infinite Being, perfect
Goodness, and absolute Love. I’m happy to stipulate the following:",446
"Enter your email address to follow this blog and receive notifications of new
posts by email.",93
"Both Thomas and Anselm affirm that God is free in his act of creation. For
Thomas, though, this means God was equally indifferent to the three options
before him—to create this world, to create a different world, or not to create
any world at all. For this reason God’s creation of the world must be seen as
an eruption of pure voluntarist will and therefore arbitrary. No decisive
reason can be offered.10 But Anselm comes at the matter from a different
starting point:",470
"But given that the majority of Eastern theologians affirm everlasting
perdition, this difference between the traditions would appear to be
irrelevant for the present discussion. But perhaps not completely irrelevant.
Orthodox universalists like myself believe that God’s eternal determination to
reconcile and deify all sinners is intrinsic to God’s eternal decision to
create rational beings in the image of his incarnate Son.",427
"Free action, on the other hand, always involves three elements: knowledge,
volition, consent and approval. And so it is with God: he knows what he wants;
he wills and approves what he does. He is the absolute and final source of all
his decisions. His _ad extra_ actions are intrinsically voluntary, self-
determined, non-necessitated— _even if he always does what he does in every
possible world_. Nothing can compel him to will and act; nothing can inhibit
him from expressing his nature and achieving his ends. He is incomparably free
in his divine aseity and omnipotence. God, we might say, is the ultimate
source incompatibilist. He is totally responsible for his actions. Divine
freedom does not logically entail the ability to do otherwise and therefore
does not require libertarian free choice.6",803
"2\. is like 1. But grant we need grace to live a life of charity, it’s not by
nature, and that God allows us to resist grace insofar as we can damage our
relationship to Him but not lose charity. Here the implication is that
original sin did not lose charity.  
If original sin did not lose grace for human beings (since one can only have
charity in a state of grace), then baptism and sacraments are not necessary
means for restoring humans to grace, as applying His sacrifice to us. Christ’s
sacrifice only left us a good example. Pelagius!",542
"If I understand this correctly (“…God’s eternal determination to reconcile and
deify all sinners is intrinsic to God’s eternal decision to create rational
beings in the image of his incarnate Son”), what you need to respond to is
either the criticisms of my first or last options in the dilemma.",295
"That leaves them needing to find other options: there are precisely three.
Either original sin does not involve spiritual death because  
1\. sin is by nature impossible.  
2\. only venial sin is possible.  
3\. mortal sin is possible and maybe actual but God has no reason to permit a
state such that, if God does not help, you would remain in it forever.",356
"So why does the universalist disagree with Rooney’s claim that universal
salvation implies the heretical necessitation of God’s salvific will? Perhaps
it’s just the word _necessitation_ , which seems to imply that God is
compelled to save against his desire and will. Rooney, I’m sure, does not
intend that anthropomorphic connotation, yet it’s difficult to avoid. We need
to be clear: In and because of his aseity, all of God’s _ad extra_ actions are
performed in utter freedom. Nothing external or internal forces him to act.
But perhaps Rooney has in mind what philosophers call natural necessity: an
agent performs an action by _natural_ necessity when its nature functions as
the principle of its action.5 Natural necessity typically obtains when the
agent is inanimate or nonrational.",790
"Also, I think it’s important to see that universalism is really problematic on
many different levels in terms of other heretical beliefs it entails. I’ve
only mentioned some of the more prominent. But since the folks here always
inevitably get up on bickering about free will, you might consider that, if
universalism were true, Pelagianism would also be true.",360
"[← St Augustine on the ‘Last Things’ and Human Destiny: Is Eschatological
Universalism Possible?](https://afkimel.wordpress.com/2022/11/29/st-augustine-
on-the-last-things-and-human-destiny-is-eschatological-universal-possible/)",228
"> But of all the types [of necessity] which may be distinguished, it is only a
> completely intrinsic necessity springing from the very nature of the being
> in question that can be applied to God. It is that type of necessity which
> Bonaventure calls a necessity of immutability or independence. By it he
> wishes to say that God is in no way necessitated by anything outside Himself
> and is in no way dependent on others for His fullness of being. He is fully
> and completely self-sufficient and completely true to his nature. He can be
> in no other way than He is. Such an understanding of necessity does not
> conflict with the freedom of the divine will, as would be the case with the
> other types of necessity. It is precisely because God is fully self-
> sufficient in Himself that He can communicate Himself freely to others
> without any loss or any threat of loss. (p. 98)",887
"In his article Rooney takes David Bentley Hart to task for teaching that God’s
creation of the world is necessary. Divine freedom necessarily entails the
ability to choose between creating or not creating the world. Rooney’s
understanding is dependent upon St Thomas Aquinas, among others. Philosopher
Katherin Rogers advances an interpretation of St Anselm that challenges
Rooney’s Thomistic construal of divine freedom. Like all medieval
philosophers, she tells us, Anselm affirms that God’s creation of the world is
free and voluntary. He does not need to create in order to fill an ontological
lack or defect. However, she goes on to say, Anselm’s understanding of the
divine goodness—God always does the best—logically leads to the conclusion the
creation of the world was in fact inevitable:",797
"What did original sin do? According to orthodox Christianity, it was an actual
mortal sin. Original sin earned eternal spiritual death. Death of the body is
an image of that. But universalists have to reject this, since they reject
that anyone merits eternal spiritual death.",275
"If you feed and care for a dog, it will love you. If it doesn’t, there’s
something terribly wrong with you.",107
"I know that some are wondering why I have spent so much blog time featuring
discussion of Fr James Dominic Rooney’s article “[The Incoherences of Hard
Universalism](https://churchlifejournal.nd.edu/articles/the-incoherencies-of-
hard-universalism/)” and why I have now written yet another piece on it. I
wonder about that myself. I think I have done so mainly because I am intrigued
and challenged by his statement that “universalists hold that it is a
_necessary_ truth that all are saved,” with the clear implication that if it’s
a necessary truth, then the greater hope is grounded in a deterministic
metaphysics. Even God’s freedom, so Rooney argues, is fatally compromised by
the universalist doctrine. As a lowly parish priest (retired!), I am not well-
versed in the ins and outs of necessary truths. So I grabbed my virtual copy
of _The Oxford Dictionary of Philosophy_ and found this explanation:",905
"****You are commenting using your Twitter account. ( [Log
Out](javascript:HighlanderComments.doExternalLogout\( 'twitter' \);) / Change
)",137
"Rogers acknowledges that Anselm does not explicitly affirm the inevitability
of divine creation—it wasn’t a burning question at the time he lived—but
Anselm had no qualms about affirming the necessity of the Incarnation:",220
"Does it mean that God providentially places sinners in situations, perhaps
acutely uncomfortable and painful, where conversion becomes compelling, even
existentially necessary? St Paul’s encounter with the risen Christ would be an
example of such divine causation.",264
"If it is a necessary truth that all will be saved, something makes it so. The
only way it would be impossible for anyone to go to hell is,",138
"God loves the cosmos into being.  
He loves every human being into existence.  
He loves and will love each unto deification and glory.",135
"Does this proposition qualify as a necessary truth? I suppose it must, as
there is no possible world in which God creates human beings where he does not
will to save and deify all. Love is its own necessity.",207
"Most Christians will immediately balk at the unqualified suggestion that
anything determines the life and activities of the Holy Trinity. In his
transcendence, aseity, eternality, and simplicity, God is absolute freedom.
Even his inner Trinitarian processions, as St Bonaventure puts it, may be
described as “natural and voluntary, free and necessary”2—free and voluntary,
because God is the infinite plenitude of being; natural and necessary, because
God eternally is the Father, Son, and Holy Spirit. For the Seraphic Doctor,
the voluntary is the most perfect mode of activity. Unlike St Thomas Aquinas,
therefore, he has no problem saying that the Father freely and necessarily
wills the begetting of the Son and the spiration of the Spirit.3",745
"God always acts in Love and Goodness, in every possible world.  
God always wills the good; he always does the best.  
And the best, the very, very best, is apokatastasis.",171
"[2] Bonaventure, _Itinerarium Mentis in Deum_ , chap. 6. On Bonaventure’s
understanding of divinity and necessity, see Zachary Hayes’s “Introduction” to
Bonaventure, _Disputed Questions on the Mystery of the Trinity_ (2000), pp.
45-46, 97-100. Hayes writes:",257
"Does it mean that God unilaterally changes the wills of obdurate sinners,
something along the lines of an involuntary lobotomy? All universalists would
reject this form of causal invasion.",188
"So why does the universalist believe that God freely, necessarily, and
efficaciously wills the salvation of all? The answer is simple: because God is
Love.",155
  *     * [ ![](https://afkimel.files.wordpress.com/2022/01/cropped-93674546-ae8d-443d-be8e-4b20cfe62757-1.jpeg?w=50) Eclectic Orthodoxy ](https://afkimel.wordpress.com),169
"Once God decides to create human beings, then, thinks Anselm, he is obligated
to his Goodness to become the man Jesus Christ and make atonement for the sins
of the world. God always does his best. To do otherwise would be for God to
deny himself.",246
"1\. straight forwardly would undermine the Christian claims about Adam and Eve
sinning. Put those aside. If 1 allows there is free action toward the good, 1.
then could imply that we can by nature do good deeds, without God’s special
grace. This is Pelagianism exactly.",269
"[5] Julie Swanstrom, “[Avicenna’s Account of Creation by Divine Voluntary
Emanation](https://afkimel.files.wordpress.com/2022/11/aviccenac2b4s-julie-
swanstrom.pdf),” _Otrosiglo_ 1 (2017): 115-116.",197
"If you touch a lighted match to a dry piece of paper, it will catch fire.",73
"Put aside all the concerns about freedom, because they’re a distraction from
what we’re discussing here.",104
"> But perhaps the issue is this: the God of traditional, classical theism is
> absolutely and necessarily perfect in every way. He cannot possibly be in
> need of anything. As Aquinas understands choice, one wills a means to an end
> by necessity only if one cannot achieve one’s end without it. But God does
> not need anything outside of Himself to make Him perfect, and so there can
> be no question of His willing creation by necessity. Certainly Anselm does
> not think that God ‘needs’ creation. He makes the point that the three
> persons of the Trinity have no need of each other, though their mutual
> relationships are necessary and could not possibly be otherwise. Anselm is
> simply starting from other (possibly more Platonic?) assumptions than is
> Aquinas. God does not see creation as a means to some further end. God’s act
> of creation is an outward-turning choice, not made from a need to perfect
> Himself, but simply because He wants the world to be. He loves creation not
> for what it can do for Him, but for itself. God ‘must’ create, not because
> creation _adds_ to His perfection, but because it _expresses_ it. True,
> Anselm apparently believes that God cannot fail to express Himself in
> creation, but the ‘cannot’ is a function not of some lack or need in God,
> but of His infinite and immutable goodness.11",1340
"Rogers’ point about options is crucial yet easily overlooked. As soon as the
question of divine freedom is raised, we immediately slip into ontic divinity
mode. We think of God as a being among beings who must everyday navigate a
multitude of choices. And of course his first choice was to decide whether to
create or not create a finite universe. And then he had to decide what kind of
beings he wants to populate within it. And so on and so forth . . . a grand
cosmos-building sim game. But what if God is not a being but transcendent
actuality? What if God does not choose between alternatives, but is the doer
and doing, the savior and saving of creation? God is his act of existence
_—ipsum esse_ _subsistens_.8  Or perhaps even better: _Deus suus actus amandi
est_.",771
"""To see the good truly is to desire it insatiably; not to desire it is not to
have known it, and so never to have been free to choose it."" ~ David Bentley
Hart",159
"The problem with the first option is that God would not be God. God would not
be the origin of all being and goodness, but a dependent thing; or, you think
the universe is akin to a fourth person of the Trinity (distinct in hypostasis
but not in nature); or, you think the universe is essential to the eternal
procession of the Son. All of these are bad, serious, and should be entirely
rejected. The reason is that all the options are heretical accounts of the
divine nature, by everyone’s lights Orthodox, Catholic, and mainline
Protestant, and that each these accounts is a kind of nonsense (i.e., saying
God is essentially related to the universe is going to lead you into the
equivalent of affirming the existence of a ‘shapeless square’).",744
"Does it mean something along the lines of the Augustinian and Thomist
construals of infallible or efficacious grace, whereby God “causes” sinners to
freely repent of their sins and turn to him in faith? In that case, Rooney
finds himself opposing not just universalists but a longstanding Latin
tradition.",305
"****You are commenting using your Facebook account. ( [Log
Out](javascript:HighlanderComments.doExternalLogout\( 'facebook' \);) / Change
)",139
"As both [Jeremiah Carey](https://afkimel.wordpress.com/2022/10/31/universal-
salvation-a-response-to-fr-james-dominic-rooney/) and [Thomas
Talbott](https://afkimel.wordpress.com/2022/11/20/james-dominic-rooneys-
critique-of-universalism/) have noted, Rooney needs to clearly define
causality in this context. Until corrected, I will assume that he is thinking
of a divine action (or series of actions) that serves as the sufficient
condition for the individual’s love of God.",475
"_Question_ : What does “cause” mean in “God could not do otherwise than cause
human beings to love him”?",104
"1\. that God could not do otherwise than cause human beings to love him, or",75
"13 John Finnis, ‘Hell and Hope’, in John Finnis, _The Collected Essays of John
Finnis_ : Vol. V: _Religion and Public Reasons_ (Oxford: Oxford University
Press, 2013), pp. 368-379, does not sufficiently realise that there is no
‘neutral freedom’ with regard to God’s grace in the above sense. He neither
poses the question regarding the possible content of supernatural revelation.",381
"12 See for this approach and the consequential eschatological insights: Peter
Knauer, _Der Glaube kommt vom Hören: Ökumenische Fundamentaltheologie_ , 7th
edn. (Norderstedt: BoD, 2015), especially pp. 167-184.",209
"Original sin is primarily an ontological reality (although it unfolds massive
moral consequences): due to the fact that the relation between the created
world and God is completely unilateral,14 no created quality, and no human
act, since even our freest acts are created, can grant communion with God who
‘dwells in unapproachable light’ (cf. 1 Tim 6:16). Communion with God and
participating in His eternal life is but possible in this way: God relates to
the world with the same love in which He relates to His Son from all eternity.
He does not become dependent on the world by His love for it and His love for
the world is of divine nature, unchanging, unconditional and eternal. Being
loved by God in this way is the deepest reality of the whole world and of
every single human being; however, this deepest reality is supernatural and
accessible only by faith in the word of God.",885
"2 See Rüdiger Bittner, ‘Augustine’s Philosophy of History’, in _The
Augustinian Tradition_ , ed. by Gareth B. Matthews (Berkeley/Los
Angeles/London: University of California Press, 1999), pp. 345-360 (p. 348)",208
"St. Augustine of Hippo (354-430) is one of the most influential theologians in
the history of the Latin Church. His eschatology is intertwined with his
theology of history, his theology of grace including the doctrine of original
sin, and is, of course, dependent on his philosophical-theological
presuppositions in general. In the following lines, I am going to outline some
basic aspects of Augustine’s eschatology as found in his late major work _De
Civitate Dei_ (= DCD), written between 413 and 427.1",505
"Hence, the ultimate goal of the city of God with its comparatively few
inhabitants and the transformed world is the ‘perpetual Sabbath’, an eternal
state beyond temporal succession in perfect communion with God: ‘There we
shall rest and see, see and love, love and praise. This is what shall be in
the end without end’ (DCD XXII, 30).",334
    * Already have a WordPress.com account? [Log in now.](https://wordpress.com/log-in?redirect_to=https%3A%2F%2Fafkimel.wordpress.com%2F2022%2F11%2F29%2Fst-augustine-on-the-last-things-and-human-destiny-is-eschatological-universal-possible%2F&signup_flow=account),264
"This entry was posted in
[Eschatology](https://afkimel.wordpress.com/category/eschatology-2/) and
tagged [Augustine](https://afkimel.wordpress.com/tag/augustine/), [Catholic
Church](https://afkimel.wordpress.com/tag/catholic-church/),
[eschatology](https://afkimel.wordpress.com/tag/eschatology/), [eternal
damnation](https://afkimel.wordpress.com/tag/eternal-damnation/),
[heaven](https://afkimel.wordpress.com/tag/heaven/),
[hell](https://afkimel.wordpress.com/tag/hell/),
[predestination](https://afkimel.wordpress.com/tag/predestination/),
[universal salvation](https://afkimel.wordpress.com/tag/universal-salvation/).
Bookmark the [permalink](https://afkimel.wordpress.com/2022/11/29/st-
augustine-on-the-last-things-and-human-destiny-is-eschatological-universal-
possible/ ""Permalink to St Augustine on the ‘Last Things’ and Human Destiny:
Is Eschatological Universalism Possible?"").",889
"_The Rev. Dr. Dr. Robert Deinhammer, S.J. (born 1977) is an Austrian Jesuit
and currently living in Innsbruck. He has been working at the Universities of
Salzburg and Innsbruck. His academic working fields are normative ethics and
philosophy of religion. He considers himself as a catholic universalist._",304
"The souls of the dead await the resurrection of their bodies as the dividing
line between time and eternity. God’s elected will share in the resurrection
of Jesus Christ and be fully ‘conformed to the image of the Son’ (Rom 8:29),
which means a complete deification by adoption.4 For Augustine, there is an
identity between the bodies on earth and the risen bodies; however, the risen
body is a ‘spiritual body’ (see DCD XXII, 21). The eternal beatitude of the
saints, which exceeds all our greatest imaginations, consists in praising God
and their beatific vision of God:",572
"5 Cf., for instance, Darrin S. Snyder Belousek, _Atonement, Justice and Peace:
The Message of the Cross and the Mission of the Church_ (Grand Rapids,
MI/Cambridge: Eerdmans, 2012), pp. 41-45.",191
"14 See, for instance, St. Thomas Aquinas, _Summa Theologiae_ , I q13 a7.",72
"Firstly, I shall outline the main lines of Augustine’s view on the ‘last
things’ and human destiny, that is to say, Augustine’s eschatology. Secondly,
I shall critically discuss it and propose an alternative eschatological model.
Thirdly, I shall end by giving a brief conclusion.",280
"Augustine addresses objections against his view of hell as an eternal
punishment and defends his anti-universalist eschatology, for instance, in DCD
XXI, 17 to 27. His arguments are very much based on a certain interpretation
of the relevant bible passages: time-limited and purifying suffering in hell
would contradict Holy Scripture (e.g. Mt 25:41-46; Rev 20:10; 2 Pet 2:4) and
undermine the eternal blessedness of the saints in heaven. ‘Wherefore, as the
eternal life of the saints shall be endless, so too the eternal punishment of
those who are doomed to it shall have no end’ (DCD XXI, 23).",596
"Secondly, Augustine’s view of original sin and its consequential theory of
hell as a retributive punishment seems to be problematic. Is the traditional
historic understanding of Adam’s fall and the Augustinian view of original sin
convincing? Be that as it may, most people are not, according to Augustine, in
a state of grace; hence, they are not really free to perform good works. Sin
is not an expression of true freedom; it is rather slavery and paralysis. But
then the notion of hell as retributive punishment becomes problematic, for
retributive punishment presupposes freedom and responsibility. Furthermore,
the idea of inherited personal guilt seems to be contradictory. Additionally,
one could ask whether any sin that a finite being commits in a situation of
ambiguity and (relative) ignorance deserves an infinite punishment as a just
retribution.9 And wouldn’t it be possible to say that real justice requires
not so much punishment but rather reconciliation and restoration? At any rate,
human beings have a strong tendency towards revenge, and sometimes they
project this tendency on God. St. Augustine was not free from human flaws.",1148
"9 See Marilyn Adams, ‘The Problem of Hell: A Problem of Evil for Christians’,
in _A Reasoned Faith_ , ed. by Eleonore Stump (Ithaca/New York: Cornell
University Press, 1993), pp. 301-327 (p. 313).",196
"7 See, for instance, DH 4140 (Heinrich Denzinger, _Enchiridion symbolorum
definitionum et declarationum de rebus fidei et morum_ , ed. by Peter
Hünermann, 43th edn [Freiburg im Breisgau: Herder, 2010]).",202
