message,length
"_Where can we readily find a man who holds in fit and just estimation those
persons on account of whose revolting pride, luxury, and avarice, and cursed
iniquities and impiety, God now smites the earth as His predictions
threatened? Where is the man who lives with them in the style in which it
becomes us to live with them?  For often we wickedly blind ourselves to the
occasions of teaching and admonishing them, sometimes even of reprimanding and
chiding them, either because we shrink from the labor or are ashamed to offend
them, or because we fear to lose good friendships, lest this should stand in
the way of our advancement, or injure us in some worldly matter, which either
our covetous disposition desires to obtain, or our weakness shrinks from
losing.  So that, although the conduct of wicked men is distasteful to the
good, and therefore they do not fall with them into that damnation which in
the next life awaits such persons, yet, because they spare their damnable sins
through fear, therefore, even though their own sins be slight and venial, they
are justly scourged with the wicked in this world, though in eternity they
quite escape punishment. Justly, when God afflicts them in common with the
wicked, do they find this life bitter, through love of whose sweetness they
declined to be bitter to these sinners_.",1332
"Just complementing Simon* good post:  
  
""Also if non- religious people are committing what Catholics view as serious
sins do the persons themselves have any culpability if they do not see what
they are doing as wrong?""  
  
On catholic doctrine, ignorance of our moral duties can weaken or even destroy
culpability. If i'am ignorant enough of ethics that i dont know that, say,
smoking pot is wrong and could not know it, them my activity is likely not a
sin.  
  
But there is the diference between invencible and vencible ignorance. If i
cant know my duty at all them there is no sin. But if i can know my duty and
do not bother knowing it either because i want to stsy ignorant or because of
neglet, them i'am sinning.  
*Hey man!",735
"There is no answer to the problem of evil that will ever be sufficient--the
closest we can get is an answer that admits it can't be solved insofar as
we're not in an epistemological position to solve it. Beyond the gray rain
curtain of this world we can only hope that whatever evils exists in this life
will seem no worse than a stubbed toe in the next.",354
"To bring this post down to where the rubber meets the road, I have a boss who
is ""married"" to a person of the same sex. Am I to understand this post
correctly as to be saying I have an obligation to tell her that she is living
in sin, despite the consequences to my ability to do or keep my job?",295
"Dr. Feser writes, :""Consider the sexual sins into which our age has sunk more
deeply than any previous one."" During the Middle Ages, there was widespread
immorality, and this was when the Catholic Church was at the height of its
power.  
https://www.brown.edu/Departments/Italian_Studies/dweb/society/sex/fornication-
adultery.php  
  
Even during the Black Death which devastated Europe, and which some in the
Church thought was a divine chastisement, sexual immorality continued
unabated.  
  
https://notchesblog.com/2020/03/12/behaviour-which-merits-a-horrible-and-
wretched-death-sex-sin-and-the-black-death-in-medieval-england/  
  
  
  ",644
"The application to the present day is obvious. Consider the sexual sins into
which our age has, arguably, sunk more deeply than any previous one. So as to
avoid criticizing these sins too harshly or even talking much about them at
all, even many otherwise conservative Christians lie to themselves about their
gravity, pretending they are slight when in fact (and as the tradition has
always insisted) they are extremely serious. Such sins have, among their
consequences: the even graver sin of murder, in the form of abortion;
fatherlessness and the poverty and social breakdown that is its sequel;
addiction to pornography and the marital problems it brings in its wake; the
loneliness and economic insecurity of women who in their youth were used by
men for pleasure, and are later unable to find husbands; a general breakdown
in rationality that has now reached the point where even the objective
difference between men and women is shrilly denied; and the willingness to
mutilate children’s bodies in the name of this gender ideology.",1039
"Walter, free will is what it really means. It can choose what is right - or
corruption. Human nature is essentially good, of course, and St. Thomas
explains the corruption that now accompanies it as accidental.",210
"@Simon  
  
That is completely correct! The whole christian experience is to find out not
that there is a superhero out there that demands this or that, but that the
One beyond being and non-being is here and that He reveals to you that your
understanding is not exactly right. The Crucified God is the most bizarre
thing that ever was defended, but it happened, and it only seems bizarre
because we are bad judges.  
  
And you are right again on the eucharistic! I did have a lot of time with Him
in a few situations and these are aways very strong experiences. I do need to
do it more!",588
"My problem is the suffering of infants who are too young to heroically accept
it, and hence would not merit from it.",116
"@jmchugh:  
  
""Firstly, do you think questioning this dogma is understandable?""  
  
What is the point of this question? I would be more sympathetic, if not only
you had actually engaged with the points I have made, but your view of
Christianity was an informed one; as it is, the problem you seem to be having
is not a rational problem (say, harmonizing two apparently contradictory
statements) but a spiritual one and spiritual problems are not resolved with
arguments. Of course I could be wrong, and diagnosis at a distance is fraught
with problems, but that is my distinctive impression.  
  
""From a purely intellectual perspective do you think the Christian story would
be the one you intellectually would most assent to?""  
  
I have no idea where you are going with this question. The ""Christian story"",
to call it that, *is* the one I hold as true, so what answer are you
expecting? You *seem* to think that all religious views are on the same
footing and all are equally false; even if they were all false, to hold that
they are on the same footing is just preposterous. You also *seem* to think
that there is some sort of disjunction between ""purely intellectual"" views and
theological (???) views as backed up by some purported divine revelation.
There isn't; and if there was, I would be a case of intellectual
schizophrenia.  
  
""Let's say you were a pagan with no particular views on this matter.""  
  
How the hell should I know what I would think if I were a completely different
person in completely different circumstances? Once again, what is your point
with this kind of questions?",1605
"""But because of the incomprehensibility of God it is not possible to draw any
conclusions from analogous statements about God, how the world has to be or
what may happen in it.""  
  
Itself philosophical controversial, but not only that, religiously
problematic. Christian theists cannot avail themselves of this kind of
skepticism as much as irreligious theists can. For Christians, God is supposed
to truly be a loving father, and capable of preventing the evils we see in the
world. There is a problem there.",511
"Here as elsewhere, the great St. Augustine sees clearly and speaks frankly
where we moderns deceive ourselves and obfuscate. In chapters 8-10 of [Book
I](https://www.newadvent.org/fathers/120101.htm) of _The City of God_ , he
discusses how and why evil and suffering befall the good as well as the wicked
in this life. As our own age descends into ever deeper moral, political,
social, and economic disorder, we would do well to meditate upon his bracing
teaching. If the faithful believe they will or ought to be spared the brunt of
the punishment that the sins of our civilization are liable to bring down upon
it, they are sorely mistaken. Things are likely to get worse for all of us,
even if only so that divine providence can ultimately bring something better
out of the chaos.",783
"@Walter. I originally became an atheist many years ago mainly because of
suffering. This was as a late teenager, and I came to my own version of God
either being all powerful and cruel, or not all powerful and therefore at
least partly an illusion of primitive people. The fact that I am now a
Catholic is evidence that I don’t think it’s a problem. It’s of course a very
difficult thing, and the argument is not in any way whatsoever that we should
just ignore suffering in others, to be indifferent to it. Quite the opposite,
doing the small bit we can to help those suffering in their different ways is
part of what we are asked to do. This is why I describe it as a necessary part
of our complete creation, and not as a good in itself. Of course us normal
Catholics don’t envy the suffering in others. However those who have the
deepest relationship with God do often become keen to suffer themselves, so
that they can ‘take up their cross’ and share in the sacrifice of God
incarnate.  
  
Once you believe, there is a very different perspective, even if it’s not
always easy from inside the blast furnace of our creation.",1127
"In chapter 10, Augustine hammers on the theme that the treasure of Christians
is to be found in heaven and not in any of the goods of this life, and that,
accordingly, no worldly suffering can possibly truly harm them. He writes:",229
"Worse, many Christians deceive themselves into thinking that it is love or
compassion for the sinner that prevents them from condemning these sins too
harshly. In fact, given the grave damage caused by these sins, and the
difficulty so many have in extricating themselves from them, to refrain from
warning others against them is the _opposite_ of compassionate. Yet the
present age is so addicted to them that, of all sins, sexual sins are those
criticism of which puts the critic at greatest danger. People fear for their
reputations, and even livelihoods, if they speak up. Hence, as Augustine says,
“their non-intervention is the result of selfishness, and not of love.”",674
"@Talmid: My condition for the “necessary” is ‘in order to achieve God’s plan’.
We can of course only see that very dimly indeed, but it’s clear that the “new
heaven and earth” will be more like the creation that people who reject God
because of theodicy issues would expect of a good God. No more working in
vain, no more pain of witnessing your children's misfortune. The wolf and the
lamb eat together, even the lion no longer eats other creatures. So it seems
clear to me from revelation that these things are a necessary phase of
creation. When God creates he says it’s “good”, even though He knew it would
contain elements that would not be part of the second creation. Once we were
consciously able to choose between Him and not-Him, we often chose the latter.
However it’s in making this choice correctly when it’s not obvious or easy
that we ‘grow up’, as in we become as our Father intended.  
  
Now I agree with you that we can imagine universes where we would be free and
where we could easily see what is right, where there is no suffering of us or
others to make us ‘loose heart’, and where there are no bright and shiny false
lights with temporary excitement and pleasure. However, like the vines planted
in good, loamy soil, which produce great big bunches of grapes but poor wine,
there is clearly a need for us to struggle a bit in an apparently sub optimal
environment for the creation process to have a successful end point. How God
knows that, we cannot know. Did He tune creation like a quantum experiment,
with all possible realities happening, and from eternity selected the one that
worked best? Or did He just know, because He is infinite and absolute in all
things? I suspect the latter, but the point is that we see a very small part
of the creation process. The people who have the most issue with it nearly
always think the process is complete, and that is their downfall.",1902
"@RunDec  
  
Starting from the Christian understanding of evil as ""that which is contrary
to nature"", what are those evils you see in the world that God has done? And
how could God prevent the evils in the world without also preventing the
wonderful goods that accidentally give rise to them or to which by Divine
mercy they lead? As St. Dionysius wrote ""Almighty God knows the evil qua good;
and, with Him, the causes of the evils are powers producing good.""  
  
Perhaps you wish there were corruptible natures that could not be corrupted
and passible natures that could not suffer (without seeing the contradiction)
or you wish God Almighty to have limited His power and not created natures
that through their weakness are corruptible and passible, thus preventing such
natures to be actualized and participate in the Good that He is.",837
"(Cont)  
  
Of course, you can argue that the Christian God is evil either according to
Christianity own view of goodness or a diferent view of goodness that is taken
to be objective.  
  
I'am taking care of arguing against the view that God can be seen as evil on
the christian own standards but i admit that this is not much because you
clearly take a diferent view on goodness, seeing your argumentation and being
a vegetarian, so you could aways reply ""yea, this god is not evil if we accept
a wrong definition of good"". I suppose that this is why you say that
apologists are changing the definition if goodness.  
  
On the christian view, God can be said to do good to us not only in giving us
the chance of Heaven but even in creating we as imperfect as we are. Even
existing badly is better that not existing for being is intrinsically good.
Now, the zoo example and your vegetarianism* show that you disagree with this,
i suppose that being is not good to you on every situation or case and, living
on a world were suffering is so prevalescent, i can see were this come from,
it is a judgment impossible to never make at least for a moment while living
under the sun.  
  
So i think that i see the source of the disagreement here: you and the
christian tradition have diferent views on goodness that change the perception
of this world and the judgment of Goodness Itself making it. To agree with the
christian message you would need a radical change on value that the christian
tradition(at least on your view) need way more evidence to justify.  
  
Anyway, i hope that at least i could make the christian response i'am
defending appear less ad hoc, for i do see it as being internally coherent.
The discussion helped see the disagreement more clearly, thanks! Dont know if
we should go to discussing the accounts of good directly today.  
  
*notice that i have vegetarian sisters and the non-christians i most respect are exactly the spiritualized ascetics that do think other animals have value as well,even if i disagree   
  ",2043
"@jmchugh:  
  
""It would be easier to understand God's decision to go forward with human
creation if the penalty were limited to the original sinners.""  
  
So if you were in God's position, what would you do? The way you are framing
God's judgment is already incorrect, but let us go with it. So jmchugh-as-God
looks into his crystal ball, sees the consequences of the Fall and decides to
*not* create the current world (maybe some other world, maybe no world at
all), in other words, decides *not* to create all the creatures that would
have been created had the Fall happened, including all of us here, including
jmchugh (*).  
  
So in the end, you yourself are not worth the price of the Fall and the cross
and the redemption. Maybe; God certainly thinks otherwise. But I submit that
if some held intellectual position entails our own non-existence, it is
probably a good idea to drop it.  
  
(*) to deny this is to say that possibly, jmchugh could have come into
existence with a different world history (say, different parents). This is
commonly seen as impossible, but good luck with trying to establish it.",1116
"@jmchugh  
  
You cannot do penance for the ancestral sin, but you can be cleansed of it by
receiving the holy baptism, and you can do penance for the sins that you
commit after receiving the holy baptism. You are born of blood etc. (John
1:13) in the world of generaton and corruption and ""flesh and blood cannot
inherit the kingdom of God; neither doth corruption inherit incorruption."" (1
Corinthians 15:50), you are heir and perpetuator of a fallen and sick nature,
unable to redeem itself (Romans 3:9-20), which God Almighty redeems through
our Lord Jesus Christ and the holy Sacraments of His Church. One thing is to
be born of the will (thelema) of man, another of the will (thelema) of God
(John 3).",707
"Simon  
  
Yes, I know some very spoilt children, and that actually proves my point. In
_this_ world (mild) suffering helps us cope with more suffering but that's
only because _this_ world isn't an ideal world. In an ideal world, no
suffering would be required, just as in an ideal world without fires, no fire
brigade is required.  
  
And even if some mild form of suffering would be good for us, it is still a
very big leap to the amounts of grave suffering we see around us.  
  
Instead of referring to Angels, neither of us knows enough about to draw any
conclysions, let's instead look at people.  
Do the majority of people envy the vast suffering of others? Do you eny that.  
Do the majority of people, including most Christians and Catholics try to
relieve the suffering of others or do they say, ""Well, in the end, it will
turn out good for them""?  
  
That's why suffering , contrary to what Ed claims, is a huge problem for
Christians. And Christians, deep down, know this, but when they put on their
apologetic hats, they explain it away.",1053
"""For my part, I think it's best to honestly acknowledge that some evil in this
world is indeed gratuitous and senseless, and that there are some dark
recesses of the human psyche which God Himself cannot reach: He can console us
while we're in pain, but not while we're in agony, as that severs the
communication channels. In some cases, then, we meet God only on the other
side.""  
  
That seems to severely limit omnipotence, and just the divine power in
general. How is it that God cannot help these people in desperate need?
Especially since he's still the creator of all and has to maintain everything
going, to suggest that he cannot stop a torturer in any way or talk to someone
in their moment of agony seems ridiculous.  
  
Even worse, some people are capable of helping those in need and comforting
them in death. But God can't? I can do something that this God can't, like
that? This is not God, this is some type of friendly alien-parent I have no
intention to worship (although I would be interested in still being friends
with him, more as equals)  
  
And if God cannot help these people at that time of need, how could we even
trust him to be able to help them AFTER death? If anything it just makes it
less likely. He wasn't able to do anything when people were alive, now
suddenly he's gonna be able to help them after death? That seems implausible.  
  
What we need is full-blooded rationalist theodicy coupled with skeptical
theism. There are some morally sufficient reasons for why God allows so many
horrors for a finite time here, and they may well be beyond our understanding.
But God must have his reasons, and he also is capable of compensating for
everything in (perhaps) heaven, an infinite afterlife, etc.  
  
Having to hold that there are morally sufficient reasons for all the evil is
certainly a bad cost, but it's still the best cost (at least in my judgment).
Better than limiting God so much or embracing atheism (both seem more
problematic to me)",1985
"Sola Scriptura is false, my boy.  
  
Anyway, were in Genesis it is said that the animal natures were changed? The
Fall only results in punishments to humans and to the Serpent.  
  
And about Isaiah, how you know that this verse is not refering to the cease of
wars and fights? If i remembering right it is what he is talking about on the
prior verses and Isaiah uses metaphors to refer to politics Anf war A LOT.  
  ",419
"Talmid  
  
Even if I make an exception for Free Choices (and I do this only for the sake
of the argument, let that be clear), it is still a fact that miscarriages are
not the result of Free choices and that the ""sexual sin"" of contraception,
masturbation and homosexual relations prevents miscarriages from happening.  
Of course, the ""apologetic you"" does not care about miscarriages because they
are the work of God and God can do whatever He likes, but I do, and so, I am
convinced, does the ""non-apologetic you"".",517
"That there is a distinction between God willing X and God permiting X and a
distinction between X being the work of God and X being permited by God are
both views defended by probably all christians and that so cant be taken of
granted when doing a critique of christianity internal coherence.",293
"@Simon  
  
Exactly! The problem in the end seems* one of faith, of trusting that God
knows what He is doing even when we dont. He can and does take the good out of
evil, we just do not know how this is so and that is okay.  
  
As St. Augustine shows,we can have some idea of how the bad things are
necessary to the goods on a general sense, but, as he does admit on the book,
how bad things individually have their part only God knows, so in the end we
need to trust.  
  
Walking this path is showing me that a large part of the dificult is exactly
on one relation with God: someone who sees Him as distant or as a idea is more
prone to not being okay with trusting. Bring that together with a focus only
on this life and one will find very dificult to see how God can choose this
world.  
  
Existential considerations seems to me important as well in this debate, and
here the gap between christian and the average non-believer is quite great.  
  
*and i say that as someone who has a dificult with the virtue",1015
"Talmid  
  
I don't agree that existing badly is better than not existing. You are arguing
in hindsight. You are glad you exist and so am I, but unless you believe that
all possible creatures are actual or will be actual, most possible creatures
do not exist and will never exist.  
So, Quark the Ferengi Bartender is a fictional character, but, if we take your
view, He will actually exist some day, because, existing badly is better than
not existing. And that holds for every possible creature.  
Notive also how Jesus says that it would have been better for them if they
hadn't been born.  
That much for intrenal consistency.  
  
On a final note, it is not a christian view that God has the right to kill
just because he is God. The whole idea behind the Fall Theodicy was that only
the guilty die and we are all guilty because of the Fall.  
If there had been no Fall, accoding to Tom Cohoe here that is impossible,
butlets look at this hypothetical scenario, God would not have killed anybody
and everybody would be in His presence without fear.  ",1055
"Vincent, why some people are in anguish and despair when tortured, while
others find themselves in the same state although enjoying all the pleasures
the earth has to offer, is the drama that is human life. It's well-known that
many early Christians gave up the faith when threatened with persecution but
this doesn't detract from the greatness of the sacrifice of so many others. If
one cannot put up a coherent case against the Christian understanding of
suffering, original sin and Redemption, it does not do much good to think
forever and gloomily about suffering. The effort would be better spent
thinking about heaven.  
  
Evil is not ""natural"" or part of the divine plan. Men deprived of the benefits
of original justice are not in a merely natural state, according to St.
Thomas:  
  
(Ia IIae 109): ""We may speak of man in two ways: first, in the state of
perfect nature [state of nature]; secondly, in the state of corrupted nature.
Now in the state of perfect nature, man, without habitual grace, could avoid
sinning either mortally or venially; since to sin is nothing else than to
stray from what is according to our nature - and in the state of perfect
nature man could avoid this... But in the state of corrupt nature man needs
grace to heal his nature in order that he may entirely abstain from sin"".",1317
"Qualified perfection. Each created thing has a sort of perfection relative to
it, and not beyond that. A newborn colt can be a perfect colt, but not a
perfect horse, because it still needs to grow, get strong, learn how to fend
for itself, etc. A perfect baby is incomplete as a perfect human, needing much
growth, knowledge, and virtue. But a perfect human is still a _creature_ , and
what is perfect to a creature is not the absolute perfection of God. A perfect
creature on this Earth with free will is, _by design_ , able to choose a
lesser good over a greater good, because of being by design a limited
creature, not having absolute perfection like God.",658
"It would be easier to understand God's decision to go forward with human
creation if the penalty were limited to the original sinners. But to continue
the penalty over eons and to this very instant be casting persons into eternal
torment, is really hard to understand.",268
"I actually heard a podcast that was a talk given by the thomistic institute
where they argued something very similar. I remember listening to it about a
year ago but I can't at the moment find the link.",202
"Simon  
  
There is no reason why creatures who do not suffer cannot participate in the
Trinity. In fcat, according to the Fall theodicy, if Adam or Eve (or whoever)
hadn't fallen, they would have partcipated in the Trinity.  
And creatures who do not suffer are not robots and neither are creatures that
do not make evil choices. It's not because I cannot fly all by myself that I
am not a free being.  
And if it is simp;ky a matter of choice, then God could give every creature a
free choice whether or not to participate in the Trinity. No suffering needed
for this.  
  
Repeating a bad theodicy for centuries doesn't make it a good one.  
  
Tom  
  
It just a matter of consistency. Unless something is logically impossible, God
can do it. That's what ""omnipotence"" means, unless you are going to redefine
that concept as well.  
  
And if i am in need of God's garce and mercy, then it is because of what _I_
do, not because of what some ancestors of mine did or didn't do.  
Some things are actually easy to understand until apologists make them look
difficult because they have no real answers.  ",1106
"The theodicy problem is meaningless because it is based on contradictory
premises. God is not omnipotent in a potential sense, but in an actual sense:
nothing can exist without him. But because of the incomprehensibility of God
it is not possible to draw any conclusions from analogous statements about
God, how the world has to be or what may happen in it. And God's goodness does
not have its measure in our earthly well-being, but consists in the fact that
we are taken up into the love of the Father for the Son, which is the Holy
Spirit. No power of the world can separate us from God. Thus, faith changes
the our experience of the world because suffering and death no longer have the
last word.  
  ",705
" _but more importantly it’s to claim that this life is all there is_  
  
[This is how I visualize
Epicureanism.](https://futurama.fandom.com/wiki/Hedonismbot)",159
"Well said JM. I work in a hospital ICU. Most of my co-workers are sexually
promiscuous. I am not. Do I criticize their behavior? Never!",135
