message,length
### #2 Car rien ne nous dit que les enfants sont sortis du peuple de Dieu,73
"Pendant des milliers d’années, Dieu a inclus les enfants dans le peuple de
Dieu. Il a sauvé Noé et sa famille (Gen 6:18), a fait alliance avec Noé et ses
descendants (Gen 9:9), avec Abraham et ses descendants (Gen 17:7), avec David
et ses descendants (2 Sam 7:12). Pendant des générations, le peuple de Dieu a
considéré les enfants comme membres à part entière de ce peuple.",374
"Quand il annonce la Nouvelle Alliance, Dieu continue à y inclure les enfants
(Es 44:3, 54:10-13, 59:21, 61:8,9, Jer 32:38-40, etc.).",132
"Enfin, quand la Nouvelle Alliance est venue, il considère encore les enfants
comme membres de son Eglise (Act 2:39, 1 Cor 7:14, Eph 6:1 cf. Eph 1:1, etc.)
et Jésus nous dit que le royaume de Dieu est pour eux (Mat 19:14, Luc 18: 16,
Mc 10:14).",243
"L’expérience confirme cela, bien souvent Dieu fait naître ses élus dans des
familles croyantes.",95
"### #3 Car je veux élever mes enfants comme chrétiens et non comme païens à
convertir.",86
"La Bible nous dit d’élever nos enfants « dans le Seigneur » (Eph 6:4, Col
3:20-21). Cela ne veut pas dire qu’il faut les élever pour qu’ils aient une
bonne réputation d’enfants bien élevés. Cela veut dire qu’ils sont dans une
relation privilégiée avec le Seigneur. D’ailleurs, Paul donne même aux enfants
une promesse tirée de l’alliance mosaïque (Eph 6:3), il les considère comme
membres de l’alliance.",403
"Réfléchissons à cela : va-t-on dire à son enfant qu’il doit pardonner son
frère car c’est bien ou qu’il doit le pardonner « comme Dieu l’a pardonné en
Christ » (Col 3:13) ? Peut-on prier _avec_ nos enfants « _Notre_ Père qui es
aux cieux… » ? Si Dieu est leur Père, ne sont-ils pas ses enfants ?",295
"**_Mise à jour du 19/11 : pour corriger des incompréhensions, voici[un article
qui explique ce que je veux dire quand je dis que nos enfants sont enfants de
Dieu](https://parlafoi.fr/2018/11/19/parler-la-langue-de-la-bible-au-peuple-
de-dieu/)._**",247
"Toutes les promesses sont à nous en Jésus-Christ (2 Cor 1:20). Puisque nous
sommes les enfants d’Abraham (Rom 4:12), unis à la descendance promise (Gal
3:16), nous avons part à cette promesse selon laquelle Dieu sera « notre Dieu
et celui de notre descendance » (Gen 17:7). En effet cette promesse n’est pas
faite qu’à Abraham car, comme nous l’avons constaté, les croyants de
l’Ancienne Alliance l’ont reçue chacun pour eux et que la Nouvelle Alliance
est promise en réitérant cette promesse (Es 44:3, 54:10-13, 59:21, 61:8,9, Jer
32:38-40, etc. ; cf. Act 2:39). C’est d’ailleurs, selon l’épitre aux Hébreux,
sur le fait que la promesse faite à Abraham est à nous que se fonde notre
assurance (Heb 6:16-18).",708
"### #5 Car le Nouveau Testament nous dit que le baptême et la circoncision
pointent vers la même réalité spirituelle : la circoncision du coeur.",144
"En Colossiens 2:11-12, Paul dit une chose significative : quand nous étions
païens, incrédules, nous étions incirconcis spirituellement. Mais, par la foi,
nous sommes sortis de cette incirconcision car nous avons été circoncis d’une
circoncision qui n’est pas faite par la main des hommes : la circoncision du
Christ. Il poursuit en disant que c’est le baptême qui signifie de façon
visible cette réalité. Il est le sceau visible de la justice reçue par la foi.",461
"Et c’est précisément ce qu’était la circoncision, elle aussi était le signe de
la circoncision du coeur (Dt 10:16, Jer 4:4, Eze 44:7). Elle aussi était le «
sceau de la justice reçue par la foi » (Rom 4:11). Il est donc juste que, nos
enfants recevant la promesse avec nous (Act 2:39), ils en reçoivent aussi le
signe.",318
"Dieu est le Créateur de la famille. Pourquoi a-t-il si souvent inclus les
enfants dans ses promesses ? Pourquoi, lorsque Adam pèche, sa descendance est-
elle coupable ? Pourquoi n’a-t-il tout simplement pas fait alliance avec
Abraham, David et Noé sans mentionner leur descendance ? Pour une raison très
simple : Dieu est en train de sauver ce qu’il a créé. Puisqu’il a créé la
famille, il s’adresse aux hommes selon les structures qu’il a lui-même
établies et ce même si le diable et le péché veulent les détruire (ils ne le
peuvent).",535
"Dieu a donc choisi, pour sauver sa création, de l’utiliser. C’est pourquoi il
utilise très souvent la famille pour mener une personne à la foi. C’est ce
principe encore qui est rendu palpable par les signes d’alliance que Dieu a
donnés et qu’il nous demande d’appliquer à notre descendance.",290
"Au Moyen-Orient ancien, quand deux rois ou deux personnes faisaient alliance,
ce n’étaient pas deux individus isolés qui faisaient alliance. Chacun
considérait l’autre conformément à son statut et ses fonctions. C’est-à-dire
que, par exemple, la nation tout entière et la famille du roi était engagées
par l’alliance, et non seulement l’individu, le roi. C’est ce que l’on appelle
le principe fédéral.",401
"C’est ce principe qui explique que Dieu fasse alliance avec Abraham et ses
descendants (Gen 17:7), que la nation d’Israël entière soit punie quand David
pèche (1 Chr 21:7), que Moïse soit repris quand il n’a pas circoncis son fils
(Ex 4:18-26), ou que Dieu décide de considérer les enfants de croyants comme «
saints » (1 Cor 7:14). Cela ne signifie pas qu’ils sont sauvés (on voit dans
le contexte que quelqu’un peut être considéré comme sanctifié v.14 sans être
sauvé v.16) mais que Dieu les place dans son peuple visible sur terre. Dans ce
peuple, sous l’influence de la prédication de la Parole et de ses signes
(Baptême et Cène), ils seront dans le contexte le plus favorable pour parvenir
à la foi.",704
"Ainsi, il est vrai que la profession de foi est toujours liée au baptême dans
le Nouveau Testament, mais considérons comment elle y est liée. Le Nouveau
Testament nous montre : professe la foi et sois baptisé, toi et ta famille.",228
"### #8 Car le pédobaptême est pratiqué depuis le début de l’histoire de
l’Église, ce qui rend probable son origine apostolique",126
"Polycarpe, disciple de Jean, alors qu’il est exécuté dans ses vieilles années,
à environ 86 ans, dit « j’ai été chrétien depuis 86 ans » à son exécuteur. Il
a certainement été baptisé très tôt pour pouvoir dire cela. Justin Martyr
établit un parallèle entre baptême et circoncision dans son _Dialogue avec le
juif Tryphon_. Cyprien et un concile de 36 anciens réunis en Afrique du Nord
ont rejeté ceux qui faisaient un parallèle si fort avec la circoncision qu’ils
voulaient baptiser le 8èmejour. Ils ont déclaré d’un commun accord que dès la
naissance le baptême peut être reçu. Autrement dit, ils étaient tous d’accord
qu’il fallait baptiser les enfants et ils voyaient tous un parallèle entre
baptême et circoncision. Certains poussaient ce parallèle plus loin que la
Parole et ont donc été corrigés par ces évêques.",819
"Dans son ouvrage principal, Irénée de Lyon, qui a connu Polycarpe, mentionne
en passant le baptême des enfants comme quelque chose qui n’est pas débattu
chez les chrétiens[1]. Origène témoigne aussi de l’existence du baptême des
enfants comme quelque chose d’indiscuté et dit que l’Église a reçu cela des
apôtres[2]. Augustin[3](354-430), Cyprien[4](200-258), Ambroise[5](337-397),
Hippolyte[6](170-235) et Chrysostome[7](344-407) témoignent tous à l’unisson
de la même réalité.",478
"Je pourrais accumuler ainsi les preuves, les mosaïques, les épitaphes de
tombeaux d’enfants, etc. Comme le dit Jean Calvin[8]« L’idée répandue que le
baptême des enfants a été instauré longtemps après les apôtres est une
fiction. Car il n’y a pas d’historien ancien, depuis l’Église primitive, qui
ne rende témoignage qu’en ce temps-là, le baptême des enfants était pratiqué.
».",378
"[Y a-t-il eu des groupes baptistes dans toute l’histoire de l’Église
?](https://parlafoi.fr/2018/11/07/il-y-a-toujours-eu-des-groupes-baptistes-
dissidents-dans-lhistoire/)",172
### #9 Car Jésus nous demande de baptiser des familles entières,63
"En Matthieu 28, Jésus nous dit de faire de toutes les nations des disciples en
les baptisant et en les enseignant. Notons bien ce que Jésus nous dit. Il ne
nous dit pas « baptisez les disciples ». Le texte grec est très précis, il
nous dit littéralement de « discipuler toutes les nations » et nous dit
ensuite comment : en baptisant, en enseignant. Autrement dit, il ne nous dit
pas qu’il faut baptiser des disciples mais comment faire des disciples. Et il
nous dit qui nous devons ainsi baptiser et enseigner : les nations.",525
"Comme [je l’ai montré ailleurs](https://parlafoi.fr/2018/11/14/le-jour-ou-
jesus-nous-a-dit-de-baptiser-nos-enfants/), le mot « nations » ne désigne pas
ici les états-nations apparus tardivement en Europe, ce terme désigne les
familles de la terre (Gen 12:3 cf. Act 3:25, Gen 18:18, Gen 22:18, Gen 26:4,
Gen 27:29, Gen 28:14, Ps 22:28,29, Ps 67:7, Ps 86:9, Ps 117:1, Ps 148:11,13, 2
Chr 6:33, Dan 7:14, Gen 10:5,32). Les mots traduits par « toutes les nations »
en Matthieu 28 sont les mêmes que Paul utilise en Gal 3:8 pour traduire la
promesse qu’il cite concernant « toutes les familles de la terre » (Gen 12:3).
Je pense donc que Jésus nous commande ici positivement de baptiser des
familles entières et de les enseigner, c’est sûrement pour cela que les
apôtres ont baptisé autant de familles.",798
"### #10 Car le baptême représente une promesse de Dieu et non un engagement de
l’homme.",87
"Qu’est-ce que le baptême ? Beaucoup répondent qu’il s’agit d’une manière
visible de montrer aux autres que l’on croit. Forcément, avec une telle
définition, le baptême d’enfants est exclu. Mais la Bible ne définit jamais
ainsi le baptême. Puisque toute l’Écriture est inspirée de Dieu et utile pour
nous aujourd’hui, puisque nous sommes enfants d’Abraham et que la Nouvelle
Alliance dans laquelle nous vivons a été promise dans l’Ancien Testament, il
convient de regarder ce que celui-ci a à nous dire à ce sujet avant de nous
tourner vers le Nouveau Testament.",561
"Nous voyons, tout au long de l’Ancien Testament, que Dieu conclut des
alliances qu’il accompagne de certains signes. Quand Dieu promet de ne plus
détruire la terre, il donne à Noé l’arc-en-ciel afin de signifier cette
promesse (Gen 9:12,13). Quand il promet à Abraham d’être son Dieu et celui de
sa descendance et de lui accorder la justice, il lui donne la circoncision
(Gen 17:13, Rom 4:11). Même dans le jardin d’Éden, il accompagnait sa promesse
de vie d’un arbre de vie (Gen 2:9). Nous ayant créés matériels, Dieu nous
parle conformément à notre nature tout au long de l’Écriture. Il ne se
contente pas de nous promettre que Christ est notre pain de vie (Jean 6:51),
il nous donne la Cène qui nous le représente (1 Cor 11:23,24) et nous le
communique (1 Cor 10:16).",770
"De même, dans le Nouveau Testament, nous voyons que le baptême est rattaché à
la promesse du pardon des péchés (Actes 22:16), du don du Saint-Esprit (Actes
2:38) et de l’union avec Christ (Gal 3:27). Le baptême est bien sûr lié à la
repentance et à la foi, [tout comme la circoncision
l’était](https://parlafoi.fr/2018/11/06/make-la-circoncision-great-again/).
Autrement dit, il est lié à la foi non pas parce qu’il démontre publiquement
cette foi mais (1) parce qu’il proclame la promesse sur laquelle notre foi
s’appuie et (2) parce qu’il exige la foi en réponse. Tout comme les prophètes
utilisaient la circoncision de la chair pour dire à Israël « circoncisez votre
coeur », de même le baptême nous appelle, quotidiennement, à nous revêtir du
Christ et à rejeter le péché bref, à la foi et à la repentance.",810
"### #11 Bonus : Car les baptistes ne répondent pas de façon satisfaisante à
ces 10 raisons.",91
"En réalité, si les évangéliques sont souvent opposés au pédobaptême, ce n’est
pas parce qu’il manque de bonnes raisons en sa faveur mais parce que cette
position souffre d’incompréhension, est associée au catholicisme ou est
carrément inconnue et que ces personnes ont toute une foule d’objections.
Puisque j’ai répondu à la plupart de ces objections, j’en propose ici une
classification qui vous ramènera aux articles où je traite ces questions.",446
"[10 raisons pour lesquelles je ne suis pas baptiste (réponse au Bon
Combat)](https://parlafoi.fr/2018/11/02/10-mauvaises-raisons-detre-baptiste-
reponse-au-bon-combat/)",168
"Il n’y a plus d’irrégénérés dans la nouvelle alliance :  
– [Jérémie 31 nous dit-il qu’il n’y a plus d’irrégénérés dans l’alliance
?](https://parlafoi.fr/2018/07/25/jeremie-31-nous-dit-il-que-leglise-nest-
plus-composee-que-de-regeneres-aujourdhui/)  
– [Hébreux et les alliances](https://parlafoi.fr/2018/07/26/hebreux-les-
alliances-et-les-avertissements/)  
– [Les avertissements en Hébreux](https://parlafoi.fr/2018/08/24/le-
pedobapteme-les-avertissements-en-hebreux/)  
– [1 Corinthiens 10 et les
alliances](https://parlafoi.fr/2018/07/27/1-corinthiens-10-et-les-alliances/)  
– [Substance et administration : une incohérence logique du
baptisme](https://parlafoi.fr/2018/10/20/substance-et-administration-une-
incoherence-logique-du-baptisme/)",750
"[Baptiser un enfant, c’est lui imposer quelque chose qu’il n’a pas
choisi](https://parlafoi.fr/2018/09/12/baptiser-un-enfant-cest-lui-imposer-
quelque-chose-quil-na-pas-choisi/)",177
"[Les pères et les réformés n’ont pas la même doctrine du
baptême](https://parlafoi.fr/2018/11/14/regeneration-baptismale-et-
presbyterianisme-reponse-au-bon-combat/)",165
"[Il y a toujours eu des groupes baptistes dissidents dans l’histoire de
l’Église](https://parlafoi.fr/2018/11/07/il-y-a-toujours-eu-des-groupes-
baptistes-dissidents-dans-lhistoire/)",182
"Quand une famille était baptisée, c’est que tout le monde avait cru :  
– [Réponse courte](https://parlafoi.fr/2018/09/26/quand-une-famille-etait-
baptisee-cest-que-tout-le-monde-avait-cru/)  
– [Étude des cas de baptêmes dans le Nouveau
Testament](https://parlafoi.fr/2018/10/03/les-baptemes-du-nouveau-testament/)",315
"Le baptême doit se pratiquer par immersion :  
– [Réponse courte](https://parlafoi.fr/2018/10/10/il-faut-baptiser-par-
immersion/)  
– [Sens du mot baptême](https://parlafoi.fr/2018/02/09/doit-on-baptiser-par-
immersion-1/)",223
"Si le baptême remplace la circoncision, pourquoi n’est-il pas mentionné en
Actes 15 ?  
– [Réponse courte](https://parlafoi.fr/2018/10/17/si-le-bapteme-remplace-la-
circoncision-pourquoi-nest-il-pas-mentionne-lors-de-la-controverse-en-
actes-15/)  
– [Baptême et circoncision en Colossiens
2](https://parlafoi.fr/2018/10/24/bapteme-et-circoncision-en-colossiens-2/)",365
"Matthieu 28 nous dit de baptiser les disciples, pas les enfants  
– [Le jour où Jésus nous a dit de baptiser nos
enfants](https://parlafoi.fr/2018/11/14/le-jour-ou-jesus-nous-a-dit-de-
baptiser-nos-enfants/)  
– [Faites de tous vos enfants des
disciples](https://parlafoi.fr/2018/09/13/le-pedobapteme-faites-de-tous-vos-
enfants-des-disciples/)",344
"[Jésus s’est fait baptiser à l’âge adulte, donc nous devons faire de
même](https://parlafoi.fr/2018/11/28/jesus-sest-fait-baptise-a-lage-adulte-
donc-nous-devons-faire-de-meme/)",177
"1 Cor 7:14 ne fait pas référence à la sainteté mais à la légitimité de
l’enfant :  
– [John Nelson Darby sur 1 Cor 7:14](https://parlafoi.fr/2018/10/23/john-
nelson-darby-sur-1-corinthiens-714/)",194
"[1 Pierre 3:21 nous dit que le baptême est un engagement
conscient](https://parlafoi.fr/2019/04/17/le-bapteme-est-il-lengagement-dune-
bonne-conscience-envers-dieu-1-pierre-321/)",178
"Les baptistes, objecteurs de pères en fils depuis 1527 (à venir)",64
"[Que veut dire « administrer l’alliance » ou « administrer la promesse » ?
](https://parlafoi.fr/2018/12/19/que-veut-dire-administrer-lalliance-ou-
administrer-la-promesse/)",173
"[La promesse de l’Évangile s’adresse à tous, ne faudrait-il pas, dès lors,
baptiser tout le monde ?](https://parlafoi.fr/2018/12/26/la-promesse-de-
levangile-sadresse-a-tous-ne-faudrait-il-pas-des-lors-baptiser-tout-le-monde/)",226
"[Les enfants sont-ils sauvés ? Et qu’en est-il des enfants de croyants qui
grandissent ?](https://parlafoi.fr/2019/01/02/les-enfants-sont-ils-sauves/)",150
"[Quel est le lien entre le baptême et la réponse de l’homme
?](https://parlafoi.fr/2019/02/06/quel-lien-entre-le-bapteme-et-notre-reponse-
a-la-promesse-de-levangile/)",167
"[Le baptême a-t-il un fondement différent chez les enfants et chez les adultes
?](https://parlafoi.fr/2019/02/13/le-bapteme-a-t-il-un-fondement-different-
chez-les-enfants-et-chez-les-adultes/)",193
"[1]Irénée, _Contre les Hérésies_ , II, XXII, 4  
[2]Origène, _Commentaire sur Romains_ , V, 9, _Homélie sur Luc 4_ , _Homélie
sur Lévitique_  
[3]Augustin, _Lettres_ 166, 21 ; _La Genèse au sens littéral_ , X, XXIII, 39  
[4]Cyprien, _Correspondance_ , lettre LXIV, 2  
[5]Ambroise, _Sur Abraham_ , II, XI, 84  
[6]Hippolyte, _La Tradition des Apôtres_ 21 :16  
[7]Chrysostome, _Contre Julien_ , 1 :6 :21  
[8]Jean Calvin, _Institution de la Religion Chrétienne_ , IV, XVI, 8",475
"Maxime est étudiant en médecine à Lille. Fondateur du blog Parlafoi.fr, il se
passionne pour la théologie systématique, l'histoire du dogme et la
philosophie réaliste. Vous entendrez souvent dans sa bouche ""Thomas d'Aquin"",
""Jean Calvin"" et ""Vive la scolastique"". Il affirme être marié à la meilleure
épouse du monde. Ils vivent ensemble sur Lille avec leurs deux enfants et sont
moniteurs de la méthode Billings.",413
