id,message,message_preprocessed,category,length,category_bin
27,"Reason, Kant says, cannot be satisfied as long as the explanations it posits make reference only to what is conditioned, to contingent things. _Ultimate_ explanation must posit the existence of something which is absolutely _un_ conditioned or _necessary_. This something would be a single, unified “ _ens realissimum_ ” or most real being, would be devoid of any defect, and would be the source of all other reality – it would possess “the _highest_ causality… which contains primordially in itself the sufficient ground of every possible effect” (p. 499). Naturally, it is not the likes of Zeus or Odin that Kant has in mind, but rather the Unmoved Mover of Aristotle and Aquinas, the One of Plotinus, the Necessary Being of Leibniz, and so on.",reason kant say satisfied long explanation posit make reference conditioned contingent thing ultimate explanation must posit existence something absolutely un conditioned necessary something would single unified “ en realissimum ” real would devoid defect would source reality – would posse “ highest causality… contains primordially sufficient ground every possible effect ” p naturally like zeus odin kant mind rather unmoved mover aristotle aquinas one plotinus necessary leibniz,,746,1
46,"@Infinite Growth      What do ""stripped of all its properties"" means? Even if you take away all of a being visible characteristics there would still be the potentials, the thing being a composite of essence and existence, the thing having started to be etc, so perhaps 2 is false.      Besides, I'am against conceivability arguments in general. Aunt May sure can conceive of a Spiderman that is not Peter Parker, this is what she does, but he is still the Spider. But this is the less important point, for the argument is not the normal conceivability argument.      On top of that, our cognition starts by a thing characteristics, we only know the substance latter, and we classify things according to the characteristics it has, so it is should not suprise us that we cant conceive of it with no characteristics.      I mean, a human is a rational animal, the essence is separated by its characteristics. The diference between one essence and another is the essencial characteristics any has, so it is no wonder that we cant diferentiate one from another once we take the essencial characteristics away.      So perhaps 1 is false, for it is probably the case that even on a substance view of the self we should expect 2 to be true. Maybe only on Scotus-like view were every thing has a natural ""haecceitas""(had to google) 2 would be false.      Sorry for not giving a straight answer, it is that my thinking got a to were it wanted to go, it happens with me :)",infinite growth stripped property mean even take away visible characteristic would still potential thing composite essence existence thing started etc perhaps false besides conceivability argument general aunt may sure conceive spiderman peter parker still spider le important point argument normal conceivability argument top cognition start thing characteristic know substance latter classify thing according characteristic suprise u cant conceive characteristic mean human rational animal essence separated characteristic diference one essence another essencial characteristic wonder cant diferentiate one another take essencial characteristic away perhaps false probably case even substance view self expect true maybe scotus-like view every thing natural haecceitashad google would false sorry giving straight answer thinking got wanted go happens,,1463,1
53,"Garrigou_LaGrange, ""God: His Nature and Existence"" 2Vols. is still a classic.",garrigoulagrange god nature existence vols still classic,,77,1
32,"Even so, he does not regard the affirmation of God’s existence as groundless. On the contrary, he famously argues that a rationale for affirming it is to be found in practical rather than pure reason, in ethics rather than in metaphysics. Just as reason seeks an ultimate explanation, so too, Kant argues in the _Critique of Practical Reason_ , it seeks the highest good. And the highest good, he argues, would be the conjunction of moral virtue, which makes us worthy of happiness, with happiness itself.",even regard affirmation existence groundless contrary famously argues rationale affirming found practical rather pure reason ethic rather metaphysics reason seek ultimate explanation kant argues critique practical reason seek highest good highest good argues would conjunction moral virtue make u worthy happiness happiness,,505,1
60,"Hun. It seems that this alternative view would not be capable of getting us to objective morality, there is no self, so it would not serve as a alternative to Kant theistic account.      No wonder that Schopenhauer ethics seems more focused on describing that prescribing.",hun seems alternative view would capable getting u objective morality self would serve alternative kant theistic account wonder schopenhauer ethic seems focused describing prescribing,,272,1
3,"Maybe, though, this isn’t quite right. If Alice is an agent, then Alice’s existence is a good, but the fact that some agent or other exists isn’t a good as such. I’m not sure. It seems like a world with agents is better for the existence of agency, and not just better for the particular agents it has. Adding _another_ agent to the world seems a lesser value contribution than just ensuring that there is agency at all. But I could be wrong about that.",maybe though quite right alice agent existence good fact agent exists good sure seems like world agent better existence agency better particular agent adding another agent world seems lesser value contribution ensuring agency could wrong,,453,1
62,"""His argument doesn't work because he might have been wrong.""      Wow. Yet another devastating critique of the theistic tradition. Guess we ought to just shot down the blog. WCB really has our number.",argument work might wrong wow yet another devastating critique theistic tradition guess ought shot blog wcb really number,,201,1
34,"Kant does not take this to be a strict proof of God’s existence, but rather an argument to the effect that it is reasonable to affirm God’s existence. And once again, the idea is not that theism involves believing something contrary to reason, but quite the opposite. Affirming God’s existence is, in Kant’s view, precisely what is called for in order to make sense of what reason dictates in the realm of action.",kant take strict proof existence rather argument effect reasonable affirm existence idea theism involves believing something contrary reason quite opposite affirming existence view precisely called order make sense reason dictate realm action,,413,1
25,"_The concept of an_ ens realissimum _is therefore, of all concepts of possible things, that which best squares with the concept of an unconditionally necessary being; and… we have no choice in the matter, but find ourselves constrained to hold to it…_",concept en realissimum therefore concept possible thing best square concept unconditionally necessary and… choice matter find constrained hold it…,,251,1
68,"@WCB      Googled it and it seems that Proclus book is called ""On the Existence of Evils"". It is quite a good ""theodicy"" on a neoplatonical theism. Read it eventually, it is small but quite cool.      Neoplatonism is very diferent than christian theism, but both do overlap a bit on some aspect of theodicy. And the neoplatonics do escape of some problems than the christians have on this theme. If you are interested on theism but the problem of evil is a great preocupation them give Proclus a chance.     ",wcb googled seems proclus book called existence evil quite good theodicy neoplatonical theism read eventually small quite cool neoplatonism diferent christian theism overlap bit aspect theodicy neoplatonics escape problem christian theme interested theism problem evil great preocupation give proclus chance,,508,1
71,Agreed! Hope we still have a lot of atheists* on the line. Very good reflections.         *and Kant,agreed hope still lot atheist line good reflection kant,,99,1
30,"Again, in Kant’s view, it is not the abandonment of reason, but rather the attempt to fulfill reason’s ultimate ambitions, that yields natural theology. And reason will remain frustrated even in the face of Kantian attempts to show that this ambition cannot be fulfilled. It is “quite beyond our utmost efforts to _satisfy_ our understanding in this matter” but “equally unavailing are all attempts to induce it to acquiesce in its incapacity” (p. 513).",view abandonment reason rather attempt fulfill ultimate ambition yield natural theology reason remain frustrated even face kantian attempt show ambition fulfilled “ quite beyond utmost effort satisfy understanding matter ” “ equally unavailing attempt induce acquiesce incapacity ” p,,453,1
115,"@Infinite_Growth, @WCB, @Tony, @grodrigues      Thank you for all commentary over my simple ""if 1=2 then..."" post. My intention was to illustrate metaphorically what seems to me, perhaps innadequatelly, the present practice of public discourse, in that the truthfullness of the premise - antecedent - seldom seems to be unequivocally established, e.g. the measures during the so-called pandemic are a consequence of a premise that does not appear to have been fully True. Rather, the premise was not prone to be falsifiable thus falling outside potential classification as a scientific theory - following Karl Popper. So, in this case the statement ""it is scientifically proven we have a pandemic therefore your freedom need to be culled"" is true becayse the antecedent cannot be proven to be true.      Thank you again.",infinitegrowth wcb tony grodrigues thank commentary simple post intention illustrate metaphorically seems perhaps innadequatelly present practice public discourse truthfullness premise - antecedent - seldom seems unequivocally established eg measure so-called pandemic consequence premise appear fully true rather premise prone falsifiable thus falling outside potential classification scientific theory - following karl popper case statement scientifically proven pandemic therefore freedom need culled true becayse antecedent proven true thank,,820,1
36,"Moreover, as I have argued, if you do accept these background views, then to be consistent you’d have to draw other conclusions that most New Atheist types would not want to draw. Again, if you accept a Humean critique of natural theology, then to be consistent you should also be skeptical about the claims of natural science and ethics to tell us anything about objective reality. And if you accept a Kantian critique of natural theology, then while you can consistently take natural science and ethics to have a rational basis, you cannot consistently treat theology with the contempt that Dawkins and Co. typically do. Hence the lessons so many have drawn from Hume’s and Kant’s critiques is not the one either of those critiques actually supports.",moreover argued accept background view consistent draw conclusion new atheist type would want draw accept humean critique natural theology consistent also skeptical claim natural science ethic tell u anything objective reality accept kantian critique natural theology consistently take natural science ethic rational basis consistently treat theology contempt dawkins co typically hence lesson many drawn critique one either critique actually support,,752,1
89,"How confident are you that a) your reading represents the view of the book, and b) that the papacy was uninterested as opposed to ill-informed or silent (per your expectations) for other reasons?",confident reading represents view book b papacy uninterested opposed ill-informed silent per expectation reason,,195,1
99," _and death caused by the Nazis and Soviets during WWII_      Oh, the Polish participated in the Holocaust too. They were not just innocent bystandards while the Germans did everything: Hitler didn't have that much free time and extra hands and feet. Same thing with Croatians during the Ustashe, which is why I'm not holding my breath for the canonization of Bl. Aloysius Stepinac. This is also why I don't exactly admire Polish nationalist saints like John Paul II, and it makes me wonder whether the Vatican hands out halos too eagerly.      Of course, there were many Croats and Poles who resisted the Holocaust, and are included among the Righteous Among the Nations in the Yad va Shem Holocaust Museum in Israel.",death caused nazi soviet wwii oh polish participated holocaust innocent bystandards german everything hitler much free time extra hand foot thing croatian ustashe holding breath canonization bl aloysius stepinac also exactly admire polish nationalist saint like john paul ii make wonder whether vatican hand halo eagerly course many croat pole resisted holocaust included among righteous among nation yad va shem holocaust museum israel,,718,1
52,"I would agree with John above that Kant wasn't motivated by a desire to undermine (Christian) theology, though he didn't help either.      Hume has launched an attack on metaphysics, in particular, moral philosophy and theology. I suspect Kant’s response to Hume was an act of self-defence, or to borrow his own word in the _Prolegomena to Any Future Metaphysics_ , a “rescue” mission. In a rescue mission, one is forced to rescue what he cares about the most, and forgo the rest. Kant made a vigorous attempt to defend moral philosophy, but left theology to fend for itself, if not threw it under the bus.",would agree john kant motivated desire undermine christian theology though help either hume launched attack metaphysics particular moral philosophy theology suspect response hume act self-defence borrow word prolegomenon future metaphysics “ rescue ” mission rescue mission one forced rescue care forgo rest kant made vigorous attempt defend moral philosophy left theology fend threw bus,,606,1
56,"Kant seems to consider that phenomena has a lower degree of existence than the thing-itself while considering phenomena real, so it will depend on the view that one takes on the relation between the two.      If we take a two-worlds interpretation them i suppose that both phenomena and noumena ""are"" but on diferent ways, so we need something like analogy. If we take a two-aspects interpretation them it seems like they are just one thing, so there is only a mode of existence. If we take something like S. Gardner view, that we dont know the relation at all, them who knows.",kant seems consider phenomenon lower degree existence thing-itself considering phenomenon real depend view one take relation two take two-worlds interpretation suppose phenomenon noumenon diferent way need something like analogy take two-aspects interpretation seems like one thing mode existence take something like gardner view dont know relation know,,577,1
79,"Isn't that what affirmative action effectively already does to some extent, which, incidentally, is on the chopping block? Except here, no rich people need to shave any money off their bank accounts. And hasn't it failed? And wasn't it just a lazy way of pretending to solve what is essentially a cultural problem? (Recent African immigrants, by contrast, do very well, academically and professionally, even after our previous American schools teach them that, despite what their lying eyes tell them, they are, in fact, oppressed, that there's no sense in denying it, and the only way out of the invisible cage is through rage and self-pity.)      But more to the point... By making things concrete, you make them tractable, and when you make them tractable, you make it possible to arrive at a goalpost. But who wants that? Once a problem is resolved, careers and institutions built around the problem are threatened because you've taken away their very raison d'etre. They no longer have the cudgel or leverage they once had.      The same is true of feminism. Many feminist demands have been met. But has feminism gone away? If anything, it's become even more radicalized. People often project their personal dissatisfactions and discomforts onto some external, broad ""common cause"". Doing so allows them to feel in control, like they've named the beast. Living a boring life? Must be because of racism. Not getting what you want? Must be because of sexism or misogyny. And once the demands of such people are met, they discover they're still where they were and this is infuriating. A rational person would take this as an opportunity for reflection, but a prideful person will simply double down. If things are still shabby, it's necessarily because we haven't gone far enough! Thus begins a race to the bottom...",isnt affirmative action effectively already extent incidentally chopping block except rich people need shave money bank account failed lazy way pretending solve essentially cultural problem recent african immigrant contrast well academically professionally even previous american school teach despite lying eye tell fact oppressed sense denying way invisible cage rage self-pity point making thing concrete make tractable make tractable make possible arrive goalpost want problem resolved career institution built around problem threatened taken away raison etre longer cudgel leverage true feminism many feminist demand met feminism gone away anything become even radicalized people often project personal dissatisfaction discomfort onto external broad common cause allows feel control like named beast living boring life must racism getting want must sexism misogyny demand people met discover still infuriating rational person would take opportunity reflection prideful person simply double thing still shabby necessarily gone far enough thus begin race bottom,,1819,1
83," _In the American context, how about totally free education (books, tuition, room and board, everything) at every level for historically oppressed minorities, paid for by the super-rich, and continued until such time as the wealth gap between whites and minorities was erased._      Amazing how so many plans to erase a racial divide (which must always be illicit and evil, not at all natural) inevitably turns into a not-so-subtle payday for people. There's a reason why ""free"" room and board, tuition, and education is paired with the requirement that it be ""paid for"" by someone else: because it's not free. And it's not going to be the super-rich paying either.      If the concern is to provide education as cheaply and freely as possible, maybe we should consider price caps on tuition. The fact is, with the modern internet, we are capable of providing a massive amount of education for dirt cheap compared to what traditional, outdated institutions currently offer. In fact, we already do so: see Coursera, or all kinds of other online options.      But this solution, while clearly viable and even superior to the traditional alternative, would not enrich the bloated, inefficient education system. And, for all the cries of racism and inequality, circumventing that kind of payout is not a price the loudest antiracists are willing to pay.      That's one of the real problems: at some point we have to be willing to ask whether the person crying ""racism!"" actually has a point, or if they're full of it. They often are. There's a real conversation that needs to be had.",american context totally free education book tuition room board everything every level historically oppressed minority paid super-rich continued time wealth gap white minority erased amazing many plan erase racial divide must always illicit evil natural inevitably turn not-so-subtle payday people reason free room board tuition education paired requirement paid someone else free going super-rich paying either concern provide education cheaply freely possible maybe consider price cap tuition fact modern internet capable providing massive amount education dirt cheap compared traditional outdated institution currently offer fact already see coursera kind online option solution clearly viable even superior traditional alternative would enrich bloated inefficient education system cry racism inequality circumventing kind payout price loudest antiracists willing pay one real problem point willing ask whether person cry racism actually point full often real conversation need,,1580,1
40,Also Gilson's Thomist Realism and The Critique of Knowledge and also Methodical Realism. The second one is good for beginners.,also thomist realism critique knowledge also methodical realism second one good beginner,,126,1
19,"All the same, precisely for that reason, Hume’s account of _philosophy_ , if not of common sense, is essentially destructive. Moreover, a consistent Humean will have to take a much more modest view of natural science than contemporary atheists are wont to do – in part because of Hume’s attack on attempts to justify induction, and in part because the deliverances of modern physics are hardly less abstruse and remote from common life than the rationalist speculations he was so keen to shoot down. A Humean must also give up a rationalistic ethics, given that, as he famously holds, there is nothing contrary to _reason_ (but only to the sentiments of the average person) to prefer that the entire world be destroyed than that one should suffer a scratch to his finger. Humean arguments entail a pessimism about the powers of human reason that doesn’t sit well with scientism or with dogmatic and triumphalist versions of atheism (even if many atheists and adherents of scientism naively suppose otherwise).",precisely reason account philosophy common sense essentially destructive moreover consistent humean take much modest view natural science contemporary atheist wont – part attack attempt justify induction part deliverance modern physic hardly le abstruse remote common life rationalist speculation keen shoot humean must also give rationalistic ethic given famously hold nothing contrary reason sentiment average person prefer entire world destroyed one suffer scratch finger humean argument entail pessimism power human reason sit well scientism dogmatic triumphalist version atheism even many atheist adherent scientism naively suppose otherwise,,1009,1
44,I heard once that there were some translations of some buddhist texts in Europe at his time. Funny to think how Hume reaction to they would be.,heard translation buddhist text europe time funny think hume reaction would,,143,1
107,"BERTAND RUSSELL: From a falsehood any statement can be derived.      HECKLER: Prove that if 2=1 then you are the Pope!      BERTRAND RUSSELL: The pope and I are two, therefore the Pope and I are one.",bertand russell falsehood statement derived heckler prove pope bertrand russell pope two therefore pope one,,199,1
81," _I've grown weary of abstract discussion of racial_      What defines ""race"". It has had different meanings at different times, and in different contexts.      _of racial issues_      Which issues? No, **specifically** which issues? Those of injustice? What about injustices commited by blacks at blacks? Oh, do you mean injusticed committed by blacks on whites? Shoot, reverse that, I mean by whites on blacks? What about all the other kinds of racial injustices?      _if we were serious about healing the racial divide_      What if only SOME of us are serious about it? Can we who are serious overcome the intent of those who don't want it changed? What about democracy?      _we'd be focused on specific, bold, plans_      I have a specific, bold plan: every white man marries a black woman, and every black man marries a white woman. In 2 generations, there will be no racial divide at all.      _how about totally free education_      Mere ""education"" doesn't do it, if (a) the recipient isn't willing or able to **receive** it. (Free) public high schools have enormous drop-out rates in some areas, (mostly by minorities but not solely) - they theoretically have a free education in front of them, but they decline it. If you re-make _college_ education to meet the standards of public schools, you'll get the same result.      _Specific, bold, measurable plan of action with a defined vision of success._      If you want to define success in such a narrow way, you guarantee failure in respect of _other kinds_ of success. But aside from that: if your attempt were to meet with ANTI-success (say, increased income gap), would you then **re- pay** the people you took the money from to pay for that effort? (Because, after all, it would have been demonstrated to be unjust.) And...whose money would you use to do that?      If you want to state a measurable outcome as ""success"", then you have to equally identify what constitutes a ""failure"" of the attempt. And you have to account for the _implications_ of failure, social and otherwise. Which means: ""free"" might not, actually, be free.",grown weary abstract discussion racial defines race different meaning different time different context racial issue issue specifically issue injustice injustice commited black black oh mean injusticed committed black white shoot reverse mean white black kind racial injustice serious healing racial divide u serious serious overcome intent want changed democracy focused specific bold plan specific bold plan every white man marries black woman every black man marries white woman generation racial divide totally free education mere education recipient willing able receive free public high school enormous drop-out rate area mostly minority solely - theoretically free education front decline re-make college education meet standard public school get result specific bold measurable plan action defined vision success want define success narrow way guarantee failure respect kind success aside attempt meet anti-success say increased income gap would re- pay people took money pay effort would demonstrated unjust andwhose money would use want state measurable outcome success equally identify constitutes failure attempt account implication failure social otherwise mean free might actually free,,2099,1
102,"""Oh, the Polish participated in the Holocaust too.""      One word: Kapo.",oh polish participated holocaust one word kapo,,72,1
24,"_Now… that which is in no respect defective, that which is in every way sufficient as a condition, seems to be precisely the being to which absolute necessity can fittingly be described. For while it contains the conditions of all that is possible, it itself does not require and indeed does not allow of any condition, and therefore satisfies… the concept of unconditioned necessity_…",now… respect defective every way sufficient condition seems precisely absolute necessity fittingly described contains condition possible require indeed allow condition therefore satisfies… concept unconditioned necessity…,,385,1
106,"When based on a lie, a sound reasoning can be used to reach any conclusion, true or otherwise.      Small example: is the statement ""if 1=2 then 37=-1"" true or false? It is actually true and simple to demonstrate using some arithmetic rules:   Step 1: 1=2 (deduct 1 from both sides)   Step 2: 0=1 (multiply both sides by 38)   Step 3: 0=38 (deduct 1 from both sides)   Step 4: -1=37 q.e.d.      In short, ""if A then B"" is always true if A is false. All you need to do is to convince someone that A is actually true so that with sound reasoning you may conclude any consequence B at your convenience.",based lie sound reasoning used reach conclusion true otherwise small example statement - true false actually true simple demonstrate using arithmetic rule step deduct side step multiply side step deduct side step - qed short b always true false need convince someone actually true sound reasoning may conclude consequence b convenience,,599,1
26,"_Such, then, is the natural procedure of human reason_.  _It… looks around for the concept of that which is independent of any condition, and finds it in that which is itself the sufficient condition of all else, that is, in that which contains all reality. But that which is all-containing and without limits is absolute unity, and involves the concept of a single being that is likewise the supreme being_. (pp. 495-97, Norman Kemp Smith translation)",natural procedure human reason it… look around concept independent condition find sufficient condition else contains reality all-containing without limit absolute unity involves concept single likewise supreme pp - norman kemp smith translation,,452,1
58,There are Kantian atheists. A Kantian atheist could accept his general metaphysical system while discarding his views on natural theology just like he could accept Kant's position on mathematics while judging him to have erred with regards to holding Euclidean geometry as logically necessary.,kantian atheist kantian atheist could accept general metaphysical system discarding view natural theology like could accept position mathematics judging erred regard holding euclidean geometry logically necessary,,293,1
