id,message,message_preprocessed,category,length,category_bin
1328,"@WCB      Wow. An argument against God's existence that no one has ever thought of before. That is truly remarkable. Surely others have recognized your immense brilliance. You must have a dozen publishers pounding at your doors waiting for you to produce this devastating critique of theism. How do you decide between all the offers you must have? Are you overwhelmed by all the publicity from your singular brilliance? Is that the reason that you don't reveal your real name? Perhaps because we would all be overcome by your rock star status as a philosopher and theologian?      Let's see what widely renowned thinkers do I know that have the initials WCB? Ah, that's right. No one. That is the reason that you are not taken seriously here (anywhere?). That is the reason that Ya'kov referred to you as a ""notorious troll."" From my limited interaction with you, that description fits the bill quite neatly.      However, there is more that can be said and Tom Cohoe has said this well, ""Ever seeing and never perceiving."" That fits the bill quite well also.      But there is no doubt some spark within you that does not want to be an obnoxious troll who is under sad delusions of grandeur. Why not try to follow that spark? Why not stop pretending that you are clever when those around you are not fooled?      Regarding St. Augustine's argument, it addresses the point that God would know the state of the world at creation. After all God knows the state of the world past, present, and future, so despite your inept assertions otherwise, this point has not eluded theologians preceding nominalism or Luther or certainly not you. So why don't you stop pretending? It isn't fooling anyone.      The suggestion that St. Augustine abandoned his account of free will later in his career is a sad trope in older reformed Protestant theology. Your repetition of this sad trope shows that you are most certainly not familiar with the secondary literature on these issues. The account of the will found in his early Cassiacum Dialogues (On the Freedom of the Will) is maintained in his anti-Pelagian writings (e.g. On Grace and Free Will). It is also maintained in his City of God. Han Luen Kantzer Komline has traced St. Augustine on the will in Augustine on the Will: A Theological Account. This work makes clear that St. Augustine did not abandon and account on the Freedom of the Will. It really only takes a cursory reading of a few of St. Augustine's early and late works to realize this. In light of this, it is clear that you are familiar with neither St. Augustine nor the secondary literature on St. Augustine. So, again, who do you think you are fooling? Why keep pretending?      I would continue to expose the nonsense in your post, but I am left to wonder whether it would do any good in encouraging you to stop being a shameless pretender. Perhaps as a sign of goodwill, you might recognize that you have no clue what you are talking about with respect to St. Augustine. Then we can move on to other things that you have no clue about. Recognizing your ignorance at this point would be your surest path to wisdom.",wcb wow argument existence one ever thought truly remarkable surely others recognized immense brilliance must dozen publisher pounding door waiting produce devastating critique theism decide offer must overwhelmed publicity singular brilliance reason reveal real name perhaps would overcome rock star status philosopher theologian see widely renowned thinker know initial wcb ah right one reason taken seriously anywhere reason kov referred notorious troll limited interaction description fit bill quite neatly however said tom cohoe said well ever seeing never perceiving fit bill quite well also doubt spark within want obnoxious troll sad delusion grandeur try follow spark stop pretending clever around fooled regarding st argument address point god would know state world creation god know state world past present future despite inept assertion otherwise point eluded theologian preceding nominalism luther certainly stop pretending fooling anyone suggestion st augustine abandoned account free later career sad trope older reformed protestant theology repetition sad trope show certainly familiar secondary literature issue account found early cassiacum dialogue freedom maintained anti-pelagian writing eg grace free also maintained city god han luen kantzer komline traced st augustine augustine theological account work make clear st augustine abandon account freedom really take cursory reading st early late work realize light clear familiar neither st augustine secondary literature st augustine think fooling keep pretending would continue expose nonsense post left wonder whether would good encouraging stop shameless pretender perhaps sign goodwill might recognize clue talking respect st augustine move thing clue recognizing ignorance point would surest path wisdom,feser,3124,0
2424,"As I proposed in those earlier articles, bafflement at suffering is less the _cause_ than the _consequence_ of the modern West’s apostasy from the Catholic faith. It also reflects the softness and decadence of a dying civilization that has become accustomed to affluence and cannot fathom a higher good beyond ease and beyond this life, for the sake of which we might embrace suffering. Nor is it apostates alone who exhibit this blindness. The spiritual rot has eaten its way deep into the Church, afflicting even those who are otherwise loyal to orthodoxy and Christian morality. And in our disinclination to accept suffering, we are only ensuring ourselves more of it.",proposed earlier article bafflement suffering le cause consequence modern apostasy catholic faith also reflects softness decadence dying civilization become accustomed affluence fathom higher good beyond ease beyond life sake might embrace suffering apostate alone exhibit blindness spiritual rot eaten way deep church afflicting even otherwise loyal orthodoxy christian morality disinclination accept suffering ensuring,feser,671,0
259,"Professor Pruss,      Here's a theological/philosophical question that I thought you might be interested in. Speaking to the multitudes, John the Baptist says that ""God is able from these stones to raise up children to Abraham"" (Luke 3:8). Setting aside any questions of historicity (e.g. whether Abraham was a historical figure, and so on), it can be safely assumed that John the Baptist (and those to whom he was speaking) regarded the Judeans as literal, biological descendants of Abraham. So it seems that, if taken at face value, he is saying that God could turn the stones into literal, biological descendants of Abraham. I wonder how this might bear on, for instance, essentiality of origins.      Of course, I think the solution is to avoid this sort of strict literalism, but either way, it's fun to think about.",professor pruss theologicalphilosophical question thought might interested speaking multitude john baptist say god able stone raise child abraham luke setting aside question historicity eg whether abraham historical figure safely assumed john baptist speaking regarded judeans literal biological descendant abraham seems taken face value saying god could turn stone literal biological descendant abraham wonder might bear instance essentiality origin course think solution avoid sort strict literalism either way fun think,pruss,821,1
1418,"I've read Strauss's ""Natural Right and History"" at least four times, very carefully. I think in a nutshell his ""natural right"" is basically ""right of the strongest"" -- but as a hidden puppet master. It's sure not ""right of the individual.""",ive read natural right history least four time carefully think nutshell natural right basically right strongest -- hidden puppet master sure right individual,feser,239,0
557,"Sola Scriptura is false, my boy.      Anyway, were in Genesis it is said that the animal natures were changed? The Fall only results in punishments to humans and to the Serpent.      And about Isaiah, how you know that this verse is not refering to the cease of wars and fights? If i remembering right it is what he is talking about on the prior verses and Isaiah uses metaphors to refer to politics Anf war A LOT.     ",sola scriptura false boy anyway genesis said animal nature changed fall result punishment human serpent isaiah know verse refering cease war fight remembering right talking prior verse isaiah us metaphor refer politics anf war lot,feser,419,0
697,"The responses you have gotten to this book sure have been fun to listen to (for certain definitions of ""fun"" anyway).      When it is repeatedly asserted that all your objections to CRT aren't objections to ""real"" CRT and we cannot look at any of the popular conceptions to draw conclusions about it, one can't help but see the similarities in these arguments with those claiming that ""real socialism has never been tried!""",response gotten book sure fun listen certain definition fun anyway repeatedly asserted objection crt objection real crt look popular conception draw conclusion one help see similarity argument claiming real socialism never tried,feser,423,0
1717,"@Terilien      That just is Thomas Sowell criticism of some of the left, no? From what i remember he also argued that white supremacists claims of certain races supposed inferiority used a similar assumption.",terilien thomas sowell criticism left remember also argued white supremacist claim certain race supposed inferiority used similar assumption,feser,208,0
1447,"(continuation)      But the more I grew up, the more I saw how bullshit and make-believe that idea was. That's why I was very (and still am in some way) very afraid to believe or take something for granted. I don't want to believe in something because of how it tastes (i.e good or desirable), but because that's the truth. That's why I (wrongly as I can see now) take the road of ""naturalism"". Not only because of the overwhelming appeal that has today but because it was ""science"" and ""science is the truth"" and ""science is the only thing you can trust that is rational"" because ""it is founded on empirical data"" [I can go on ad nauseam but I will stop here]. But the problem is that at the time I didn't knew that ""science"" was so problematic and not that all-powerful being that is painted today, and full of theories and all that dogma behind it - I simply took it for granted like the average XXI century atheist.      But the problem with skepticism though is the fact that you never get anywhere with it - and in fact, it seems more reasonable to ""believe"" in absurdities that defy reality than something that sounds plausible or good at all. That's why I'm afraid of ""taking sides"". I must say the theory of act and potency, substantial form, the doctrine of the four causes is the most beautiful (and it sounds a lot saner than the rest of the competition out there) that I found since then. And I do believe that when I am reading it that it tends to reflect the truth. It's so good to be true. It reflects a God as the cause of the world and even grants our status as real beings.      But the problem with me, I'm afraid, is having the same 'faith' I had in the 'espirita' way (i.e the fact that being desirable and all of that) in the same sense with the A-T Meta. I know it sounds ridiculous to compare that crap doctrine of espiritismo with the A-T Meta (and I AM NOT DOING SO). What I am trying to say is that I am very afraid of *having faith* in something that it turns out to be false. I know I must sound like an idiot but I am opening my heart by saying that. That experience back then broke me in some way. That's why it is still hard for me to ""take sides"". But at the same time, this limbo is like hell because just look at the radical ways I went too. I hope you guys do understand what I mean.",continuation grew saw bullshit make-believe idea still way afraid believe take something granted want believe something taste ie good desirable truth wrongly see take road naturalism overwhelming appeal today science science truth science thing trust rational founded empirical data go ad nauseam stop problem time knew science problematic all-powerful painted today full theory dogma behind - simply took granted like average xxi century atheist problem skepticism though fact never get anywhere - fact seems reasonable believe absurdity defy reality something sound plausible good afraid taking side must say theory act potency substantial form doctrine four cause beautiful sound lot saner rest competition found since believe reading tends reflect truth good true reflects god cause world even grant status real being problem afraid faith espirita way ie fact desirable sense a-t meta know sound ridiculous compare crap doctrine espiritismo a-t meta trying say afraid faith something turn false know must sound like idiot opening heart saying experience back broke way still hard take side time limbo like hell look radical way went hope guy understand mean,feser,2320,0
2068,"What does Chomsky mean by this? He notes that the mechanical conception of nature that was put at the center of modern science and philosophy by Galileo and his successors conceived of matter on the model of machines. The idea was that the various phenomena studied by the sciences (solar systems, organisms, or whatever) could be understood as operating according to the same principles as mechanical artifacts (watches and the like being a favorite paradigm). This approach to explanation was adopted by all the major early modern thinkers.",chomsky mean note mechanical conception nature put center modern science philosophy galileo successor conceived matter model machine idea various phenomenon studied science solar system organism whatever could understood operating according principle mechanical artifact watch like favorite paradigm approach explanation adopted major early modern thinker,feser,542,0
1855,"To sum up the doctrine of infallibility:      Humans are fallible, except when protected by God from error, when they become infallible. And how do we know this? Because fallible humans tell us so.      P.S. Only my particular group of fallible humans is right about having access to infallibility. The other groups -- Orthodox, Protestants, Muslims, Catholics (delete as applicable) -- claiming access to infallibility are wrong. After all, they're fallible humans and God has not protected them from error. Whereas I'm a fallible human whom God has protected from error on this particular topic.",sum doctrine infallibility human fallible except protected god error become infallible know fallible human tell u p particular group fallible human right access infallibility group -- orthodox protestant muslim catholic delete applicable -- claiming access infallibility wrong fallible human god protected error whereas fallible human god protected error particular topic,feser,597,0
2654,"@ WCB,      Well since you assume for yourself the position of judge of these things, as I already explained, your unsurprising conclusion about them is entirely predictable, foregoing any reasoning at all.      The sheriff, the judge, and the press are all one person.      Tom Cohoe  ",wcb well since assume position judge thing already explained unsurprising conclusion entirely predictable foregoing reasoning sheriff judge press one person tom cohoe,feser,286,0
926,"@grodrigues      The point of the questions I thought were obvious. I'm wondering if you can conceive of why someone would ask the questions. You've evidenced no understanding of why someone would broach the questions I have. And, yes, they are rational concerns.      You say: ""How the hell should I know what I would think if I were a completely different person in completely different circumstances?""      Undoubtedly you have heard of ""putting yourself in someone else's shoes."" It's a very important skill not just in apologetics but in life.     ",grodrigues point question thought obvious wondering conceive someone would ask question evidenced understanding someone would broach question yes rational concern say hell know would think completely different person completely different circumstance undoubtedly heard putting someone shoe important skill apologetics life,feser,553,0
393,"Unbounded bets, while difficult to handle in decision theory, don't seem metaphysically problematic. Suppose you have a friend you love as yourself but who is currently ""scheduled"" to have a headache for eternity, while you are currently ""scheduled"" to live forever without headache. Each time you win x units, your friend gets x days off from headache. Each time you lose x units, you get x days of headache. Specify that you don't get used to the headaches. (If you think it's metaphysically impossible not to be getting used to headaches, suppose your and your friend's memory of the previous day's headache or lack thereof is wiped each day.)",unbounded bet difficult handle decision theory seem metaphysically problematic suppose friend love currently scheduled headache eternity currently scheduled live forever without headache time win x unit friend get x day headache time lose x unit get x day headache specify get used headache think metaphysically impossible getting used headache suppose memory previous headache lack thereof wiped day,pruss,646,1
504,"entirelyuseless:      Yeah, but if you use lethal force to stop Bob when non-lethal force would do the job, now it looks like you're murdering Bob.",entirelyuseless yeah use lethal force stop bob non-lethal force would job look like murdering bob,pruss,147,1
1610,"From ""Forty-four""      Michael says:   _This includes following the warning of Christ to ""make every effort to enter through the narrow gate"". Your reading would require that this should be interpreted: ""You don't really need to make any effort at all because everyone will (or might) get into heave without being on the path or without trying.""_      Nope. Not what I am saying - I think there are people in Hell. Nor is it what **must** be said of those who suggest the _possibility_ that many / most / all accept the grace of repentance just before death. Suppose you are a smoker, and confessor tells you: ""give up smoking, or you're going to spend 300 billion years in Purgatory suffering pains 10 times the worst pain you have ever felt so far"". The warning is given in the most urgent possible terms: DON'T BE AN IDIOT - the pleasures of a few more years of smoking just aren't worth that amount of suffering! Go the strait and narrow path now, to avoid that horrible period of suffering.      Again, I don't think that's what Christ meant. The issue isn't simply **what's the most reasonable reading, but rather _is there ANY_ room at all for a different reading. Throw in the passages that DO seem to speak of God saving ""many"". There's undoubtedly _tension_ , at the least. **",forty-four michael say includes following warning christ make every effort enter narrow gate reading would require interpreted really need make effort everyone might get heave without path without trying nope saying - think people hell must said suggest possibility many accept grace repentance death suppose smoker confessor tell give smoking going spend billion year purgatory suffering pain time worst pain ever felt far warning given urgent possible term idiot - pleasure year smoking worth amount suffering go strait narrow path avoid horrible period suffering think christ meant issue simply whats reasonable reading rather room different reading throw passage seem speak god saving many undoubtedly tension least,feser,1286,0
1438,"@Tom Cohoe:      inquirers into the fine points of a system may not be up on all the nuances of terms of art used within the system. Your characterization of my question as ""vague"" was gratuitous and not helpful to anyone on here. And your talk about spanking, apparently directly at what IG wrote, is bizarre and to my mind, creepy.",tom cohoe inquirer fine point system may nuance term art used within system characterization question vague gratuitous helpful anyone talk spanking apparently directly ig wrote bizarre mind creepy,feser,333,0
