id,message,message_preprocessed,category,length,category_bin
5105,"Celles qui s’opposent à l’omniscience et la parfaite grâce. Par exemple : notre incapacité à faire le bien, notre inclination au mal, notre ignorance…",celles qui opposent à omniscience et la parfaite grâce par exemple notre incapacité à faire le bien notre inclination au mal notre ignorance…,corpus_middle_age_fr,150,0
5525,"Donc soit le foyer du péché a été complètement enlevé, soit il est demeuré, mais lié. Thomas rejette la première proposition, parce qu’elle est une atteinte à la dignité de Christ. En effet, personne n’a pu échapper à la corruption de notre nature avant que Jésus ne ressuscite. Et Thomas explique ensuite :",donc soit le foyer du péché été complètement enlevé soit il est demeuré mais lié thomas rejette la première proposition parce elle est une atteinte à la dignité de christ en effet personne pu échapper à la corruption de notre nature avant que jésus ne ressuscite et thomas explique ensuite,corpus_middle_age_fr,307,0
56,"Dans son ouvrage principal, Irénée de Lyon, qui a connu Polycarpe, mentionne en passant le baptême des enfants comme quelque chose qui n’est pas débattu chez les chrétiens[1]. Origène témoigne aussi de l’existence du baptême des enfants comme quelque chose d’indiscuté et dit que l’Église a reçu cela des apôtres[2]. Augustin[3](354-430), Cyprien[4](200-258), Ambroise[5](337-397), Hippolyte[6](170-235) et Chrysostome[7](344-407) témoignent tous à l’unisson de la même réalité.",dans son ouvrage principal irénée de lyon qui connu polycarpe mentionne en passant le baptême de enfants comme quelque chose qui est pa débattu chez le chrétiens origène témoigne aussi de existence du baptême de enfants comme quelque chose indiscuté et dit que église reçu cela de apôtres augustin- cyprien- ambroise- hippolyte- et chrysostome- témoignent tous à unisson de la même réalité,corpus_baptism_fr,478,1
1739,"Pour ce qui est de la dernière clause, le pardon des péchés, le Nouveau Testament lui prête une attention bien plus marquée que les trois autres : le pardon des péchés est sans cesse et explicitement proclamé. L’œuvre du Christ pour le pardon des péchés a eu lieu une fois pour toute, cette clause est pleinement accomplie. C’est réellement à ce sujet que nous pouvons dire « Tout est accompli ». Cette clause semble donc être, comme nous l’avions pressenti chez Jérémie, une exception en ce que dès l’inauguration de l’alliance elle est pleinement accomplie. En fait, le cœur de l’épitre aux Hébreux (8 :1-10 :18) a pour but de caractériser notre ère comme celle du pardon. L’inscription de la loi dans le cœur du Christ et sa parfaite obéissance sont servantes de l’accomplissement de cette clause.",pour ce qui est de la dernière clause le pardon de péchés le nouveau testament lui prête une attention bien plus marquée que le trois autres le pardon de péchés est sans cesse et explicitement proclamé œuvre du christ pour le pardon de péchés eu lieu une fois pour toute cette clause est pleinement accomplie est réellement à ce sujet que nous pouvons dire « tout est accompli » cette clause semble donc être comme nous avions pressenti chez jérémie une exception en ce que dès inauguration de alliance elle est pleinement accomplie en fait le cœur de épitre aux hébreux - pour de caractériser notre ère comme celle du pardon inscription de la loi dans le cœur du christ et sa parfaite obéissance sont servantes de accomplissement de cette clause,corpus_baptism_fr,800,1
1111,"Par ailleurs, je rappelle que les baptistes baptisent aussi des enfants qui ont professé la foi et que le débat n’est pas tellement autour de l’âge mais sur le fait qu’une personne doive avoir professé avant d’être baptisé. La plupart des théologiens baptistes n’ont pas de problèmes à l’idée de baptiser un enfant qui a professé la foi.",par ailleurs je rappelle que le baptistes baptisent aussi de enfants qui ont professé la foi et que le débat est pa tellement autour de âge mais sur le fait une personne doive avoir professé avant être baptisé la plupart de théologiens baptistes ont pa de problèmes à idée de baptiser un enfant qui professé la foi,corpus_baptism_fr,337,1
715,"Notons bien ce que dit Augustin : l’eau en elle-même n’a aucun pouvoir pour purifier. C’est la Parole qui purifie et l’eau n’est qu’une parole visible. Mais soyons encore attentif à ce qu’il dit : il ne dit pas que l’eau est transformée magiquement par une formule pour devenir régénérante, il dit que c’est la Parole, _non seulement comprise mais aussi crue_ qui donne son efficacité au baptême. Cela est conforme à la doctrine réformée. Je ne nie pas que la position d’Augustin sur le péché originel et sa purification dans le baptême ne soit pas la mienne, mais nous voyons ici où il place le _locus_ de la purification : dans la foi. Appeler un sacrement « parole visible » est un langage typiquement réformé, nous pourrions dire aussi « promesse visible ».",notons bien ce que dit augustin eau en elle-même aucun pouvoir pour purifier est la parole qui purifie et eau est une parole visible mais soyons encore attentif à ce il dit il ne dit pa que eau est transformée magiquement par une formule pour devenir régénérante il dit que est la parole non seulement comprise mais aussi crue qui donne son efficacité au baptême cela est conforme à la doctrine réformée je ne nie pa que la position augustin sur le péché originel et sa purification dans le baptême ne soit pa la mienne mais nous voyons ici où il place le locus de la purification dans la foi appeler un sacrement « parole visible » est un langage typiquement réformé nous pourrions dire aussi « promesse visible »,corpus_baptism_fr,761,1
3266,"Il y a tout de même des objections à cela: comment pouvons nous dire que l’existence de Dieu n’est pas évidente, alors que nous avons le sensus divinitatis? Thomas répond:",il tout de même de objection à cela comment pouvons nous dire que existence de dieu est pa évidente alors que nous avon le sensus divinitatis thomas répond,corpus_middle_age_fr,171,0
2409,"Avant d’évaluer ces affirmations, définissons un peu ce que nous entendons pas régénération baptismale, car c’est un problème majeur dans le débat patristique : les termes sont définis vaguement puis l’on présuppose que chaque fois qu’un père parle d’une régénération par le baptême, il adhère à la régénération baptismale telle qu’on l’a définie.",avant évaluer ce affirmation définissons un peu ce que nous entendons pa régénération baptismale car est un problème majeur dans le débat patristique le termes sont définis vaguement puis présuppose que chaque fois un père parle une régénération par le baptême il adhère à la régénération baptismale telle définie,corpus_baptism_fr,347,1
4014,Pratique = « La pratique ». Un savoir qui a pour but la réalisation de quelque chose. Savoir faire du calcul mental pour les courses est un savoir pratique.,pratique « la pratique » un savoir qui pour la réalisation de quelque chose savoir faire du calcul mental pour le course est un savoir pratique,corpus_middle_age_fr,156,0
5060,"Ensuite sa nature humaine en tant qu’instrument de Dieu le Fils, uni personnellement à lui.",ensuite sa nature humaine en tant instrument de dieu le fils uni personnellement à lui,corpus_middle_age_fr,91,0
4031,"Mari, père, appartient à Christ. Les marques de mon salut sont ma confession de foi et les sacrements que je reçois.",mari père appartient à christ le marque de mon salut sont confession de foi et le sacrements que je reçois,corpus_middle_age_fr,116,0
298,"Justement, elle ne dit pas que tous ceux qui sont dans la communauté de l’alliance, qui sont dans le peuple de Dieu, dans l’église visible jouissent de ces bénéfices. On tourne en rond.",justement elle ne dit pa que tous ceux qui sont dans la communauté de alliance qui sont dans le peuple de dieu dans église visible jouissent de ce bénéfices tourne en rond,corpus_baptism_fr,185,1
4134,"> « Il en va autrement de celui qui a la charge d’un bien particulier, et de > **celui qui pourvoit à un tout universel**. Le premier exclut autant qu’il > peut tout défaut de ce qui est soumis à sa vigilance ; tandis que le > **second permet quoi qu’il arrive quelque défaillance dans une partie, pour > ne pas empêcher le bien du tout.** »Ia Q22 a2",« il en va autrement de celui qui la charge un bien particulier et de celui qui pourvoit à un tout universel le premier exclut autant il peut tout défaut de ce qui est soumis à sa vigilance tandis que le second permet quoi il arrive quelque défaillance dans une partie pour ne pa empêcher le bien du tout » ia q,corpus_middle_age_fr,350,0
5596,"Bref, la théologie réformée n’est pas seulement la théologie catholique réformée ou la théologie confessionnelle réformée, mais elle est aussi la théologie scolastique réformée. Même ceux qui, dans la tradition réformée d’aujourd’hui, souhaitent éviter l’étiquette « scolastique » ne savent probablement pas à quel point ils sont redevables à la scolastique et aussi à quel point (peut-être involontairement) leur théologie reste scolastique.",bref la théologie réformée est pa seulement la théologie catholique réformée ou la théologie confessionnelle réformée mais elle est aussi la théologie scolastique réformée même ceux qui dans la tradition réformée aujourdhui souhaitent éviter étiquette « scolastique » ne savent probablement pa à quel point il sont redevables à la scolastique et aussi à quel point peut-être involontairement leur théologie reste scolastique,corpus_middle_age_fr,442,0
4312,Je rappelle : Thomas n’écrit pas au XVIIIe siècle mais au XIIIe ! Cela voulait dire qu’il y avait déjà des cousins d’hypercalvinistes avant !,je rappelle thomas écrit pa au xviiie siècle mais au xiiie cela voulait dire il avait déjà de cousin hypercalvinistes avant,corpus_middle_age_fr,141,0
3165,Et c’est pour cette raison que je revendique l’appartenance à la tradition réformée… thomiste.,et est pour cette raison que je revendique appartenance à la tradition réformée… thomiste,corpus_middle_age_fr,94,0
1641,"« But the authority of a master over a slave is fundamentally a civic-economic authority, violations of which are judicable in civil court and enforceable by the state’s judicial sanctions. This cultural authority structure may not, therefore, be endowed with covenantal character in this age.",« authority master slave fundamentally civic-economic authority violation judicable civil court enforceable judicial sanction cultural authority structure may therefore endowed covenantal character age,corpus_baptism_fr,293,1
1501,"Étonnamment, le pédobaptisme ne consiste pas simplement à baptiser les enfants. Les catholiques pensent que tous les enfants peuvent être baptisés car ils pensent qu’appliquer de l’eau consacrée sur le corps d’un enfant lui confère une certaine grâce. Nous, les réformés, ne croyons pas que l’eau est magique. Nous ne baptisons pas tous les enfants. Nous baptisons les enfants _de ceux qui professent la foi et sont membres réguliers de l’Église_ car nous croyons que Dieu a établi un lien particulier entre les croyants et leurs enfants qui leur donne droit au baptême. Par ailleurs, les réformés baptisent aussi des adultes. Et les baptistes baptisent aussi des enfants professants. Ainsi, le débat n’est pas tant enfant vs. adulte que sur la nature de la famille, sur la façon de considérer nos enfants et leur place dans l’Église.",étonnamment le pédobaptisme ne consiste pa simplement à baptiser le enfants le catholiques pensent que tous le enfants peuvent être baptisés car il pensent appliquer de eau consacrée sur le corp un enfant lui confère une certaine grâce nous le réformés ne croyons pa que eau est magique nous ne baptisons pa tous le enfants nous baptisons le enfants de ceux qui professent la foi et sont membres réguliers de église car nous croyons que dieu établi un lien particulier entre le croyants et leurs enfants qui leur donne droit au baptême par ailleurs le réformés baptisent aussi de adultes et le baptistes baptisent aussi de enfants professants ainsi le débat est pa tant enfant v adulte que sur la nature de la famille sur la façon de considérer no enfants et leur place dans église,corpus_baptism_fr,834,1
3125,"> Comme nous l’avons dit, **le destin est l’ordonnance des causes secondes à > l’égard des effets préparés par Dieu. Donc tout ce qui est soumis aux causes > secondes est soumis aussi au destin. Mais, s’il y a des choses qui sont > accomplies par Dieu sans intermédiaire, parce qu’elles ne sont pas soumises > aux causes secondes, elles ne le sont pas non plus au destin** : telles sont > la création du monde, la glorification des substances spirituelles, etc. > C’est dans ce sens que Boèce Il dit que » **les choses proches de la > divinité et fixées avec stabilité par elle, dépassent l’ordre de la > mutabilité fatale « . Il en résulte évidemment que » plus une chose > s’éloigne de la pensée première, plus elle est enchaînée par les liens > puissants du destin** « , car elle est davantage soumise à la nécessité des > causes secondes. – Ia Q116, a4   >",comme nous avon dit le destin est ordonnance de cause secondes à égard de effets préparés par dieu donc tout ce qui est soumis aux cause secondes est soumis aussi au destin mais il de choses qui sont accomplies par dieu sans intermédiaire parce elles ne sont pa soumises aux cause secondes elles ne le sont pa non plus au destin telles sont la création du monde la glorification de substance spirituelles etc est dans ce sen que boèce il dit que » le choses proches de la divinité et fixées avec stabilité par elle dépassent ordre de la mutabilité fatale « il en résulte évidemment que » plus une chose éloigne de la pensée première plus elle est enchaînée par le lien puissants du destin « car elle est davantage soumise à la nécessité de cause secondes – ia q,corpus_middle_age_fr,860,0
1861,  2. [10 mauvaises raisons d’être baptiste (réponse au Bon Combat) – PAR LA FOI](https://parlafoiblog.wordpress.com/2018/11/02/10-mauvaises-raisons-detre-baptiste-reponse-au-bon-combat/) \- […] Les baptêmes du Nouveau Testament […],mauvaises raisons être baptiste réponse au bon combat – par la foihttpsparlafoiblogwordpresscom-mauvaises-raisons-detre-baptiste-reponse-au-bon-combat - … le baptêmes du nouveau testament …,corpus_baptism_fr,231,1
1013,"Ce point est appuyé par le fait que Paul, dans la phrase indépendante du verset 12bb, nomme incirconcision la situation spirituelle des païens avant la venue du Christ, symbolisée par leur incirconcision physique. Ce n’est plus le cas aujourd’hui. Pourquoi ? Qu’est-ce qui a changé ? Leur union avec le Christ ! Et ce qui le montre visiblement est leur baptême ! Notons bien cela : (1) les païens étaient incirconcis spirituellement, (2) ils ne le sont plus (3) car ils sont unis au Christ et (4) cette union est signifiée par la baptême. Comme l’a reconnu Florent Varak au cours du Séminaire Evangile 21 de 2017, baptême et circoncision ont donc la même signification spirituelle. Ainsi, les réformés ont raison de conclure à un parallèle entre circoncision et baptême et peuvent s’approprier les mots de l’exégète allemand E. Lohse :",ce point est appuyé par le fait que paul dans la phrase indépendante du verset bb nomme incirconcision la situation spirituelle de païens avant la venue du christ symbolisée par leur incirconcision physique ce est plus le ca hui pourquoi est-ce qui changé leur union avec le christ et ce qui le montre visiblement est leur baptême notons bien cela le païens étaient incirconcis spirituellement il ne le sont plus car il sont unis au christ et cette union est signifiée par la baptême comme reconnu florent varak au cours du séminaire evangile de baptême et circoncision ont donc la même signification spirituelle ainsi le réformés ont raison de conclure à un parallèle entre circoncision et baptême et peuvent approprier le mot de exégète allemand e lohse,corpus_baptism_fr,835,1
2218,"Genèse 45:8 : « Ce n’est donc pas vous qui m’avez envoyé ici, mais c’est Dieu; il m’a établi père de Pharaon, maître **de toute sa maison** , et gouverneur de tout le pays d’Egypte. »",genèse « ce est donc pa vous qui avez envoyé ici mais est dieu il établi père de pharaon maître de toute sa maison et gouverneur de tout le pay egypte »,corpus_baptism_fr,183,1
831,"J’ai lu tous les écrits d’Irénée, Papias et Justin référencé chez Schaff. Il me semble que sous un article du Bon Combat cette conversation a déjà eu lieu où tu t’entêtais à maintenir ta thèse.",jai lu tous le écrits irénée papias et justin référencé chez schaff il semble que sou un article du bon combat cette conversation déjà eu lieu où tu entêtais à maintenir ta thèse,corpus_baptism_fr,193,1
2242,"Nombres 18:1 : « L’Eternel dit à Aaron: **Toi et tes fils** , **et la maison de ton père avec toi** , vous porterez la peine des iniquités commises dans le sanctuaire; **toi et tes fils avec toi** , vous porterez la peine des iniquités commises dans l’exercice de votre sacerdoce. »",nombres « eternel dit à aaron toi et te fils et la maison de ton père avec toi vous porterez la peine de iniquités commises dans le sanctuaire toi et te fils avec toi vous porterez la peine de iniquités commises dans exercice de votre sacerdoce »,corpus_baptism_fr,282,1
2441,"> A celui qui demanderait si cet usage de conférer le baptême aux enfants > repose sur l’autorité, je répondrais que l’on doit regarder comme un fait de > tradition apostolique ce qui s’observe dans toute l’Eglise, et ce qui s’est > toujours pratiqué, lors même qu’on n’aurait à produire aucune décision > formelle d’un concile général. De plus, pour se rendre compte de > l’efficacité du baptême des enfants, il suffit de se rappeler la > circoncision de la chair, prescrite au peuple juif et imposée à Abraham lui- > même, quoiqu’il eût déjà reçu le bienfait de la justification. De même, > avant de recevoir le baptême, Corneille n’était-il pas déjà orné des dons de > l’Esprit-Saint ? Cependant l’Apôtre nous dit en parlant d’Abraham lui-même: > « Il reçut la marque de la circoncision, le sceau de la justice de la foi », > lui qui avait cru par le coeur, et à qui la foi fut imputée à justice( > _Rom., IV, 11,13._ ). Pourquoi donc cet ordre qui lui est intimé de > circoncire désormais le huitième jour tout enfant mâle ( _Gen., XVII, 9,14._ > ), puisqu’il était impossible que cet enfant crût par le coeur, et que sa > foi lui fût imputée à justice ? N’est-ce point une preuve évidente que par > lui-même ce sacrement était doué d’une puissante efficacité ? Un ange nous > en donne la preuve dans la personne du fils de Moïse; en effet, avant que ce > fils eût été circoncis, et pendant que sa mère le portait dans ses bras, > Moïse se vit menacé par le Seigneur de lui ôter la vie ; Séphora circoncit > aussitôt l’enfant, et Moïse fut épargné ( _Exod., IV, 24._ ). De même donc > qu’Abraham jouissait déjà de la justice de la foi, avant de recevoir la > circoncision, qui fut pour lui comme le sceau de cette justice de la foi; de > même Corneille reçut d’abord la sanctification spirituelle dans le don du > Saint-Esprit, et ensuite le sacrement de régénération dans le bain du > baptême. Au contraire, Isaac, circoncis le huitième jour après sa naissance, > reçut d’abord le sceau de la justice de la foi ; et comme dans la suite il > imita la foi de son père, la justice dont il avait reçu le sceau dans son > enfance alla se développant sans cesse dans son coeur. Il en est de même > pour nos enfants baptisés ; ils reçoivent d’abord le sacrement de la > régénération ; et, pourvu qu’ils conservent la piété chrétienne, il s’opère > en eux par la suite une véritable transformation, dont le signe mystérieux a > été appliqué sur leur corps. > > Quant au bon larron sur le Calvaire, il n’avait pu recevoir le sacrement de > baptême, mais l’infinie bonté du Tout-Puissant suppléa largement à ce qui > n’avait manqué que par nécessité, et non point par orgueil ou par mépris. De > même en est-il pour les enfants qui meurent après le baptême : s’ils n’ont > pas cru par le coeur pour la justice; s’ils n’ont pas confessé de bouche > pour le salut, ce n’est point par suite d’une volonté mauvaise, mais > uniquement à cause de la faiblesse de leur âge ; voilà pourquoi nous devons > croire que le Seigneur y supplée dans son infinie miséricorde. Pour que la > célébration du sacrement soit complète, d’autres, au nom de ces enfants, > professent solennellement la foi ; et, comme ils ne peuvent répondre par > eux-mêmes, leur consécration conserve toute sa validité. Il n’en serait pas > de même si un adulte catéchumène chargeait un autre de répondre pour lui, > quand il peut parler lui-même. Ce serait alors le lieu de lui appliquer > cette parole si frappante de l’Evangile : « Il a l’âge nécessaire, qu’il > parle pour lui-même ( _Jean, IX, 21_ )». > > AUGUSTIN, [Du Baptême : Contre les Donatistes](https://www.bibliotheque- > monastique.ch/bibliotheque/bibliotheque/saints/augustin/polemiques/donat/bapteme/livre4.htm#_Toc512062847), > Livre IV, XXIV, 31.",celui qui demanderait si cet usage de conférer le baptême aux enfants repose sur autorité je répondrais que doit regarder comme un fait de tradition apostolique ce qui observe dans toute eglise et ce qui est toujours pratiqué lors même aurait à produire aucune décision formelle un concile général de plus pour se rendre compte de efficacité du baptême de enfants il suffit de se rappeler la circoncision de la chair prescrite au peuple juif et imposée à abraham lui- même il eût déjà reçu le bienfait de la justification de même avant de recevoir le baptême corneille était-il pa déjà orné de don de esprit-saint cependant apôtre nous dit en parlant abraham lui-même « il reçut la marque de la circoncision le sceau de la justice de la foi » lui qui avait cru par le coeur et à qui la foi fut imputée à justice rom iv pourquoi donc cet ordre qui lui est intimé de circoncire désormais le huitième jour tout enfant mâle gen xvii il était impossible que cet enfant crût par le coeur et que sa foi lui fût imputée à justice est-ce point une preuve évidente que par lui-même ce sacrement était doué une puissante efficacité un ange nous en donne la preuve dans la personne du fils de moïse en effet avant que ce fils eût été circoncis et pendant que sa mère le portait dans s bra moïse se vit menacé par le seigneur de lui ôter la vie séphora circoncit aussitôt enfant et moïse fut épargné exod iv de même donc abraham jouissait déjà de la justice de la foi avant de recevoir la circoncision qui fut pour lui comme le sceau de cette justice de la foi de même corneille reçut abord la sanctification spirituelle dans le du saint-esprit et ensuite le sacrement de régénération dans le bain du baptême au contraire isaac circoncis le huitième jour après sa naissance reçut abord le sceau de la justice de la foi et comme dans la suite il imita la foi de son père la justice dont il avait reçu le sceau dans son enfance alla se développant sans cesse dans son coeur il en est de même pour no enfants baptisés il reçoivent abord le sacrement de la régénération et pourvu il conservent la piété chrétienne il opère en eux par la suite une véritable transformation dont le signe mystérieux été appliqué sur leur corp quant au bon larron sur le calvaire il avait pu recevoir le sacrement de baptême mais infinie bonté du tout-puissant suppléa largement à ce qui avait manqué que par nécessité et non point par orgueil ou par mépris de même en est-il pour le enfants qui meurent après le baptême il ont pa cru par le coeur pour la justice il ont pa confessé de bouche pour le salut ce est point par suite une volonté mauvaise mais uniquement à cause de la faiblesse de leur âge voilà pourquoi nous devon croire que le seigneur supplée dans son infinie miséricorde pour que la célébration du sacrement soit complète autres au nom de ce enfants professent solennellement la foi et comme il ne peuvent répondre par eux-mêmes leur consécration conserve toute sa validité il en serait pa de même si un adulte catéchumène chargeait un autre de répondre pour lui quand il peut parler lui-même ce serait alors le lieu de lui appliquer cette parole si frappante de evangile « il âge nécessaire il parle pour lui-même jean ix » augustin du baptême contre le donatisteshttpswwwbibliotheque- monastiquechbibliothequebibliothequesaintsaugustinpolemiquesdonatbaptemelivrehtmtoc livre iv xxiv,corpus_baptism_fr,3771,1
3371,## Article 3: Dieu n’est pas composé d’un individu et de Divinité,article dieu est pa composé un individu et de divinité,corpus_middle_age_fr,65,0
5003,"> Au sujet de cette parole de Job (21, 29) : « Interrogez l’un des voyageurs » > la Glose écrit : « Tandis que l’auteur parlait du corps de tous les > méchants, subitement il tourne son discours vers leur tête, l’Anti-Christ. »",au sujet de cette parole de job « interrogez un de voyageurs » la glose écrit « tandis que auteur parlait du corp de tous le méchants subitement il tourne son discours vers leur tête anti-christ »,corpus_middle_age_fr,227,0
4468,"Quant à la béatitude, l’homme est supérieur à tous les animaux. Mais quant aux biens du corps, il est dépassé par beaucoup d’entre eux, en longévité par l’éléphant, en force par le lion, en vitesse par le cerf etc. La béatitude de l’homme ne peut donc pas consister dans les biens du corps.",quant à la béatitude homme est supérieur à tous le animaux mais quant aux biens du corp il est dépassé par beaucoup entre eux en longévité par éléphant en force par le lion en vitesse par le cerf etc la béatitude de homme ne peut donc pa consister dans le biens du corp,corpus_middle_age_fr,290,0
2195,"  5. _Cf_. C. SPICQ, _op. cit._ , p. 542-543. [↩]",cf c spicq op cit p - ↩,corpus_baptism_fr,49,1
1346,"  2. Origène, _Homélies sur S. Luc_ , CROUZEL, Henri, FOURNIER, François et PÉRICHON, Pierre (trad.), Paris : Cerf, 1961, XXVI, 3-5, p. 341.[↩]",origène homélies sur luc crouzel henri fournier françois et périchon pierre trad paris cerf xxvi - p ↩,corpus_baptism_fr,143,1
1088,"Enseigner ses enfants à observer tout ce que Dieu a prescrit, c’est reconnaître qu’ils sont en train d’être « discipulés ». Pourquoi ne pas faire les choses dans l’ordre ? Faites des disciples (1) en baptisant et (2) enseignez-leur à observer tout ce que je vous ai prescrit.",enseigner s enfants à observer tout ce que dieu prescrit est reconnaître il sont en train être « discipulés » pourquoi ne pa faire le choses dans ordre faites de disciple en baptisant et enseignez-leur à observer tout ce que je vous ai prescrit,corpus_baptism_fr,275,1
