id,message,message_preprocessed,category,length,category_bin
14,works as advertised.... nothing else to really say about it,work advertised nothing else really say,positive,59,1
27,"Appears to work just great. Used it to connect my LG 55LB6100 TV (which only had digital optical out and poor speakers in the TV), to my Onkyo 8255 receiver (RCA inputs).  I connected the FiiO USB power connect into one of the USB ports on the TV so it only powers on when the TV is on; hopefully this will help with issues I read in other reviews with it dying early from being left on and overheating.",appears work great used connect lg lb tv digital optical poor speaker tv onkyo receiver rca input connected fiio usb power connect one usb port tv power tv hopefully help issue read review dying early left overheating,positive,403,1
37,I LOVE THESE HEADPHONES! I am totally satisfied with the sound and the fact that they stay in my ears! They are great...and I love the color of course. :),love headphone totally satisfied sound fact stay ear greatand love color course,positive,154,1
30,We bought this for my daughter for her birthday in July.  She turned 13.  She played it 3 times with the new albums she got for her birthday.  She went to listen to some more new albums she bought and it didn't work.  The turntable would not turn!!!  I went to replace this item and I was literally 5 days from the last chance date that I had to return this item.  Not happy at all.  Now she is upset!!!,bought daughter birthday july turned played time new album got birthday went listen new album bought work turntable would turn went replace item literally day last chance date return item happy upset,negative,403,0
75,"I ordered one, Loved it.  So I  gave the first one to my husband who was traveling for a month and ordered another for myself......wouldn't turn on after charging.  Returned for another one...same problem.  GRRRRRR!",ordered one loved gave first one husband traveling month ordered another myselfwouldnt turn charging returned another onesame problem grrrrrr,negative,215,0
40,"Phones were dead prior to replacing them with these new replacement batteries,",phone dead prior replacing new replacement battery,positive,78,1
54,My son gets 41 channels in Hickory NC. He is well pleased.,son get channel hickory nc well pleased,positive,58,1
76,The only batteries I buy for my DSLR Cameras.,battery buy dslr camera,positive,45,1
86,Awesome product. Super fast delivery.,awesome product super fast delivery,positive,37,1
78,I was unable to use them because they hurt my ears I used them for a total 30 min. and my ears felt like they were bruised.,unable use hurt ear used total min ear felt like bruised,negative,123,0
16,"Can't get any simpler that this.  And it works just about anywhere you can find a flat lip or side panel.  Ideally the lip should be at least 1 3/8&#34; for best stability, but I got it to hold decently well on the short lip of my desk top, which is just 3/4&#34;.<br /><br />Because the front hanger piece can be adjusted to hang parallel or perpendicular, (or any angle in between), to the clamping surface, I was able to get the firmest grip on the side of a bookcase.  My best idea, and where I use it now, is attached to the arm of my executive style office chair, near where it meets the chair back.  I don't knock it with my arm or elbow as I raise/lower/turn in my chair.  It is really a nifty place to stow the headphones--within easy reach, but not a cumbersome location either.<br /><br />It is well-constructed with  good layer of powder coating on the metal.  Hardware looks to be top quality, too.<br /><br />*I received a sample product from Brainwavz.",cant get simpler work anywhere find flat lip side panel ideally lip least best stability got hold decently well short lip desk top br br front hanger piece adjusted hang parallel perpendicular angle clamping surface able get firmest grip side bookcase best idea use attached arm executive style office chair near meet chair back knock arm elbow raiselowerturn chair really nifty place stow headphone -- within easy reach cumbersome location eitherbr br well-constructed good layer powder coating metal hardware look top quality toobr br received sample product brainwavz,positive,967,1
73,"The sound quality is unbeatable.  I can't handle turning the volume as high as it can go, it is really a great system for any size room",sound quality unbeatable handle turning volume high go really great system size room,positive,135,1
74,Really cool design and it goes up really easy.  The amount of adjustment is really nice as well.  It's been up for almost two months with our 55 inch TV and hasn't moved as all unless I'm the one to move it.,really cool design go really easy amount adjustment really nice well almost two month inch tv moved unless one move,positive,207,1
52,Solid product no complaints.,solid product complaint,positive,28,1
89,Does the job!,job,positive,13,1
11,Excellent gain in radio frequency reception over the stock antenna that came with the radio.,excellent gain radio frequency reception stock antenna came radio,positive,92,1
63,Replaced a Logitech wireless radio with this in my bathroom - sounds so much better!,replaced logitech wireless radio bathroom - sound much better,positive,84,1
19,Great Energy Level VI travel charger! Very compact and fast charging. It is the most convenient product I never seen before ! I like it. I am very happy with this seller . Order packed very well and ship fast .Great energy level VI slimmest travel charger . Courteous service !,great energy level vi travel charger compact fast charging convenient product never seen like happy seller order packed well ship fast great energy level vi slimmest travel charger courteous service,positive,277,1
4,Works well. Bass is somewhat lacking but is present. Overall pleased with the item.,work well bass somewhat lacking present overall pleased item,positive,83,1
79,"The Speaker worked great.  After about 5 months of periodic use, it would not power on.  Omaker sent me a new speaker free of charge.",speaker worked great month periodic use would power omaker sent new speaker free charge,positive,133,1
64,Exactly as described. The sleeves have helped to &#34;tidy up&#34; by work space. Thanks!,exactly described sleeve helped tidy work space thanks,positive,89,1
29,This case is perfect for my Symphonized NRG Premium Headphones. It's small and the colors match the headphones perfectly,case perfect symphonized nrg premium headphone small color match headphone perfectly,positive,120,1
97,These headphones are amazing!  The clarity is unreal.  I would highly recommend purchasing a pair!,headphone amazing clarity unreal would highly recommend purchasing pair,positive,98,1
60,"I'm really not qualified to review headphones, but some members on head-fi gave them really good reviews and so far they're the best I've had or used.<br />They're extremely clear, and while somewhat lacking on bass, you still feel and hear it it's just not overpowering. Listening to these headphones is akin to the experience of eating Dark Chocolate.",im really qualified review headphone member head-fi gave really good review far best usedbr theyre extremely clear somewhat lacking bass still feel hear overpowering listening headphone akin experience eating dark chocolate,positive,353,1
55,"I bought this as a gift, and the recipient loves it.",bought gift recipient love,positive,52,1
41,great products! good buy! works great!,great product good buy work great,positive,38,1
72,"Sorry, this cable worked for about a week then broke. I had ordered others before and same result. My fault for thinking things would change. Thought I had gotten a bad set, but that is the rule...not the exception. I'll try the more expensives ones from Bose.",sorry cable worked week broke ordered others result fault thinking thing would change thought gotten bad set rulenot exception try expensives one bose,negative,260,0
36,Great mounts worked perfectly for my surround sound. ....a must buy,great mount worked perfectly surround sound must buy,positive,67,1
83,"The turntable do not work correctly.  It was dragging!  Otherwise, the sound and other features worked well!!",turntable work correctly dragging otherwise sound feature worked well,negative,109,0
22,"Works great, I wound up pairing this with a Sonos Connect, so I didn't have to but the Connect.Amp.  Puts out enough sound and works amazingly.",work great wound pairing sonos connect connectamp put enough sound work amazingly,positive,143,1
35,Great product.,great product,positive,14,1
17,"Makes a difference right out of the box. I have 4 mini usb's. One apple old<br />and one apple new style. I plugged this in and keep it hidden away with all<br />of my bluetooth speakers, headphones etc. Fantastic way to keep things<br />charged .....QUICKLY.. and out of place and organized. I like it first for making<br />me organize everything in place ..even though the super fast charge is a<br />definite plus. Comes with sticky tape to hold into place ...so it doesn't move<br />around on shelf. Very happy with purchase.",make difference right box mini one apple oldbr one apple new style plugged keep hidden away allbr bluetooth speaker headphone etc fantastic way keep thingsbr charged quickly place organized like first makingbr organize everything place even though super fast charge abr definite plus come sticky tape hold place movebr around shelf happy purchase,positive,529,1
31,works as expected; well made cable.,work expected well made cable,positive,35,1
21,This is less expensive than replacing the battery back up and also the battery fit fine.,le expensive replacing battery back also battery fit fine,positive,88,1
15,very good especially for notebooks with micro hdmi and you want to connect it to a computer screen,good especially notebook micro hdmi want connect computer screen,positive,98,1
24,Excelent purchase.  I recomendm it.,excelent purchase recomendm,positive,35,1
68,Battery is much improved from earlier models.,battery much improved earlier model,positive,45,1
9,Love clock radio & CD player.  Easy to operate.,love clock radio cd player easy operate,positive,47,1
69,Excellent!!,excellent,positive,11,1
58,"Awesome earphones! The sound is great and the ear pieces are very comfortable.  I use them at the golf range.  They are lightweight and don't fall out of my ear when I'm in motion.  Best of all, NO TANGLES even after being shoved in and out of my bag.",awesome earphone sound great ear piece comfortable use golf range lightweight fall ear motion best tangle even shoved bag,positive,251,1
90,As Advertised,advertised,positive,13,1
84,LOVE IT !!!!<br />WILL PURCHASE MORE IN THE FUTURE  ; ),love br purchase future,positive,55,1
12,everything I expected for a great price,everything expected great price,positive,39,1
49,"Item as described , fast delivery",item described fast delivery,positive,33,1
33,"Great pair of headphones for the price. If you've ever taken an overnight flight and had trouble sleeping because of the ambient noise, it's amazing what a little noise reduction can do. You can use these headphones without even plugging them in, just for the noise reduction. On the other hand, they sound pretty good as well. I found these phones comfortable enough to wear for several hours straight. All in all, a good investment in peace and quiet!",great pair headphone price ever taken overnight flight trouble sleeping ambient noise amazing little noise reduction use headphone without even plugging noise reduction hand sound pretty good well found phone comfortable enough wear several hour straight good investment peace quiet,positive,453,1
2,Works pissa,work pissa,positive,11,1
88,"I use this all the time now.  Works great, battery lasts a long time, great sound.",use time work great battery last long time great sound,positive,82,1
23,"Excellent product, performs as advertised.  Receive, read instructions, connect to your audio system with included cables, sync to your Bluetooth device (iPhone 4S), play music, enjoy!  Thank you, enough said.",excellent product performs advertised receive read instruction connect audio system included cable sync bluetooth device iphone play music enjoy thank enough said,positive,209,1
53,"[[VIDEOID:3bdd17778455ef097fcffb1d018022b6]] There is a good variance in Bluetooth speakers, from physical design, extras in the box and sound quality. Not all speakers are worth your time and money. This little Cube speaker by iGadgitz is a very interesting speaker; it may be little but it has big sound and it works very well. I did find one potential issue when it comes to the range of operation that I will describe below.<br /><br />This is one of the smallest speakers I have seen and used. In spite of its size, it is a solid and hefty little speaker, weighing more than you'd expect. In my mind this is a good sign: it means that there is more to this little speaker than a cheap little speaker and a sub-par receiver. To be honest I was a little skeptical that it would put out good sound when I first saw this speaker. It has pleasantly surprised me (more on that shortly).<br /><br />This speaker pairs and connects very easily. When it is in discoverable mode it identifies itself as \\""Xquare 2\\"". I had no issue with it pairing to my phone and once connected it remained connected without issue.<br /><br />The range on this speaker is good and I have been able to carry it from the source to a distance between 20' - 30' before it began to stutter or cut out. I have seen speakers that have more range but the majority of them fall into this threshold. Now, that said I need to mention an issue that came up in testing that should be kept in mind. If the speaker is sitting such that the switch and controls are facing down (that is, the control side is on the flat surface where it is sitting) the range is cut very dramatically. With the speaker sitting that way the range dropped to about 6' before it started cutting out. It did not seem to matter if it was the speaker that was moving away from the source or the other way around.<br /><br />I loaded up some music and played it through this speaker and was pleased with the outcome. The speaker has no problem with playing at higher volume, without distortion or \\""washing out\\"". The profile is very good too - the bass is strong and slightly elevated but not overkill, the midrange is very good and the music has depth as a result, and the highs are bright and crisp. For such a small speaker, this one produces better-than-expected sound.<br /><br />This is one of my favorite Bluetooth speakers. It is very small but it has excellent sound and is made very well. The size makes it placeable in areas where other speakers are too bulky to fit. This speaker proves that smaller speakers can have great sound and it's worth its asking price.<br /><br />Disclaimer: I was provided a sample of this product in exchange for a fair, honest and thorough review. Even though I received this product at no cost I have rated and reviewed this product without bias, based solely on my experience with it.er volume, without distortion or \\""washing out\\"". The profile is very good too - the bass is strong and slightly elevated but not overkill, the midrange is very good and the music has depth as a result, and the highs are bright and crisp. For such a small speaker, this one produces better-than-expected sound.<br /><br />This is one of my favorite Bluetooth speakers. It is very small but it has excellent sound and is made very well. The size makes it placeable in areas where other speakers are too bulky to fit. This speaker proves that smaller speakers can have great sound and it's worth its asking price.<br /><br />Disclaimer: I was provided a sample of this product in exchange for a fair, honest and thorough review. Even though I received this product at no cost I have rated and reviewed this product without bias, based solely on my experience with it.",videoidbddeffcffbdb good variance bluetooth speaker physical design extra box sound quality speaker worth time money little cube speaker igadgitz interesting speaker may little big sound work well find one potential issue come range operation describe belowbr br one smallest speaker seen used spite size solid hefty little speaker weighing expect mind good sign mean little speaker cheap little speaker sub-par receiver honest little skeptical would put good sound first saw speaker pleasantly surprised shortlybr br speaker pair connects easily discoverable mode identifies xquare issue pairing phone connected remained connected without issuebr br range speaker good able carry source distance - began stutter cut seen speaker range majority fall threshold said need mention issue came testing kept mind speaker sitting switch control facing control side flat surface sitting range cut dramatically speaker sitting way range dropped started cutting seem matter speaker moving away source way aroundbr br loaded music played speaker pleased outcome speaker problem playing higher volume without distortion washing profile good - bass strong slightly elevated overkill midrange good music depth result high bright crisp small speaker one produce better-than-expected soundbr br one favorite bluetooth speaker small excellent sound made well size make placeable area speaker bulky fit speaker prof smaller speaker great sound worth asking pricebr br disclaimer provided sample product exchange fair honest thorough review even though received product cost rated reviewed product without bias based solely experience iter volume without distortion washing profile good - bass strong slightly elevated overkill midrange good music depth result high bright crisp small speaker one produce better-than-expected soundbr br one favorite bluetooth speaker small excellent sound made well size make placeable area speaker bulky fit speaker prof smaller speaker great sound worth asking pricebr br disclaimer provided sample product exchange fair honest thorough review even though received product cost rated reviewed product without bias based solely experience,positive,3738,1
13,"Love this small speaker with loud volume, great for the beach",love small speaker loud volume great beach,positive,61,1
96,I am loving the product! Comfortable fit. Good sound.,loving product comfortable fit good sound,positive,53,1
50,"I got these and used them a couple o times to swim. However, a few months after my purchase, I felt that one side was louder than the other. I turned them around and discovered that I'm not the one with a malfunction, but its this gadget somehow looses strength on one side. I bought these to replace my previous Sony Walkman, that suffered from the same malfunction. My conclusion is this: the Sony Walkman NWZW273S does NOT work!",got used couple time swim however month purchase felt one side louder turned around discovered one malfunction gadget somehow loos strength one side bought replace previous sony walkman suffered malfunction conclusion sony walkman nwzws work,negative,431,0
6,Wish I could give this product more than five stars. Lifesaver.,wish could give product five star lifesaver,positive,63,1
1,It works as advertising.,work advertising,positive,24,1
7,works great,work great,positive,11,1
42,Love this radio. It alerts the whole family when any form of weather changes. Plus you can have one in each room.,love radio alert whole family form weather change plus one room,positive,113,1
43,Fits my tv perfectly,fit tv perfectly,positive,20,1
3,Did not work at all.,work,negative,20,0
93,"Bought Dec 6, 2014 and worked great until today... Now, the charger no longer charges and will not power the unit with the battery slide switch in OFF position. Checked the charger with a Volt Meter to be at 12.5 Vdc even with a 10 Ohm power resistor connected to it. Which means that the problem is in the Max A34. Not very easy to take apart as everything is glued with a soft glue gun. Now it is an expensive paper weight. Doubt 1 year warranty is worth anything, but will look into it. Cannot recommend this product based on this experience.",bought dec worked great today charger longer charge power unit battery slide switch position checked charger volt meter vdc even ohm power resistor connected mean problem max easy take apart everything glued soft glue gun expensive paper weight doubt year warranty worth anything look recommend product based experience,negative,545,0
39,"Hard to beat the price. They all seem to work the same and be the same quality, why pay more?",hard beat price seem work quality pay,positive,93,1
10,"Breaks very easily, and takes a while to load music",break easily take load music,negative,51,0
71,now they tell me you can't split optical audio,tell split optical audio,negative,46,0
94,"I bought this 10 days ago. It was relatively easy to hook up. The auto-calibration took a few tries to get right, but I was pleased with the outcome. The sound was fantastic and really enhanced the viewing experience of my new Sony 4k 70&#34; television.<br /><br />Today it died. I was watching Band of Brothers, and halfway through episode 3 the sound just died. I did my own troubleshooting (I have an advanced degree in electrical engineering) and then called Sony support. They ran me through a few steps, and then escalated me to another department. After being on hold for 40 minutes, the line kicked off and said that the office I was trying to reach was closed for the day.<br /><br />So I am now 10 days into a three thousand dollar investment with Sony, and I am watching a football game with no sound while I type this.<br /><br />My receiver was a poor product. And the support line was awful.<br /><br />I am not happy.",bought day ago relatively easy hook auto-calibration took try get right pleased outcome sound fantastic really enhanced viewing experience new sony k televisionbr br today died watching band brother halfway episode sound died troubleshooting advanced degree electrical engineering called sony support ran step escalated another department hold minute line kicked said office trying reach closed daybr br day three thousand dollar investment sony watching football game sound type thisbr br receiver poor product support line awfulbr br happy,negative,933,0
32,Best price and fast shipping. Great speaker. Very portable - nice to carry around. Try it - You'll like it!!,best price fast shipping great speaker portable - nice carry around try - like,positive,108,1
65,Good for the price.,good price,positive,19,1
92,great item,great item,positive,10,1
20,Great space saving solution for consolidating all your DVDs!,great space saving solution consolidating dvd,positive,60,1
51,did not support my xm radio it does not produce 12 v dc more like 8.5 v dc. they also have a no return policy go figure.,support xm radio produce v dc like v dc also return policy go figure,negative,120,0
28,"Works great in Charlotte, NC. Received all the major networks crystal clear. Highly recommend :)",work great charlotte nc received major network crystal clear highly recommend,positive,96,1
47,"Junk - will play MP3, but not WMA, even though the instructions it comes with says it will.  When you try to play WMA, you get &#34;FORMAT ERROR!&#34;.  My wife bought for a birthday present, by the time I opened it, I can no longer return it.  Instructions do not match player, menu, like everyone else said, is not intuitive.  To select something, you push &#34;Menu&#34;, when you would expect to push the button in the middle.  Aggravated with this player AND Amazon!",junk - play mp wma even though instruction come say try play wma get format error wife bought birthday present time opened longer return instruction match player menu like everyone else said intuitive select something push menu would expect push button middle aggravated player amazon,negative,471,0
70,Hold TV very secure.,hold tv secure,positive,20,1
66,"[[VIDEOID:46129030a61a028dbd8e69c13b30606]] Please watch the video for more specifics.<br />I enjoyed using this Bluetooth speaker from TaoTronics.<br />You should wet the suction cup or else it will not stick very, once you do that you should be fine.<br />The audio is very clear the sound is very good overall but the bass may lack a little bit due to the size which is to be expected.<br />I found it interesting the typical double tapping of the phone button is not how you call the last caller, instead you must hold the button down which is different than what I'm used to but something worth noting.<br />It takes approximately two hours to charge after which you can expect 5-6 hours of playback from the 500mAh battery. When the battery is low it will beep to indicate that it's time for it to be recharged<br />The included user manual is very clear and very easy to read.<br />The charging ports is well covered so no issue there with water.<br />As you remember to wet the suction cup it will actually stick but if you do not it will probably only stick for a matter of minutes I found.<br />You can't submerged in water completely obviously but splashes here and there shouldn't be an issue.<br />Review sample provided free or at a discounted price for a fair, unbiased, and honest review.",videoidaadbdecb please watch video specificsbr enjoyed using bluetooth speaker taotronicsbr wet suction cup else stick finebr audio clear sound good overall bass may lack little bit due size expectedbr found interesting typical double tapping phone button call last caller instead must hold button different used something worth notingbr take approximately two hour charge expect - hour playback mah battery battery low beep indicate time rechargedbr included user manual clear easy readbr charging port well covered issue waterbr remember wet suction cup actually stick probably stick matter minute foundbr submerged water completely obviously splash issuebr review sample provided free discounted price fair unbiased honest review,positive,1304,1
44,Enjoy crystal clear clarity sound with this product!  Super great quality! Highly recommended! Would make a perfect gift for anyone or for yourself!!,enjoy crystal clear clarity sound product super great quality highly recommended would make perfect gift anyone,positive,149,1
99,great,great,positive,5,1
25,Great quality for the price.  I believe they will last the entire school year.  They do not look cheezy at all.,great quality price believe last entire school year look cheezy,positive,111,1
85,"Exactly what I was looking for - an inexpensive, light set of phones for listening to Pandora on iPad",exactly looking - inexpensive light set phone listening pandora ipad,positive,101,1
61,Watched a video on how to install it on YouTube and it was easy,watched video install youtube easy,positive,63,1
82,"Wonderful wonderful product, don't think it could be improved I used for motorcycle trip long continuous wear 14hr days cross country in comfort no wind noise and better than a pair of custom made ear gear I had with for comparison.",wonderful wonderful product think could improved used motorcycle trip long continuous wear hr day cross country comfort wind noise better pair custom made ear gear comparison,positive,232,1
77,Loved it,loved,positive,8,1
8,Alll good,alll good,positive,9,1
46,Does the job.,job,positive,13,1
48,Our family loves to go bike riding but i get bored after a while. I got a free trial of these Taco speakers and took them along one time when i rode for a while. Put on my favorite jam and jammed out to the amazing music.,family love go bike riding get bored got free trial taco speaker took along one time rode put favorite jam jammed amazing music,positive,221,1
18,"great product, great service.",great product great service,positive,29,1
87,"It works! I got a muscle cramp, rub it on the area nd the pain was gone within a minute.",work got muscle cramp rub area nd pain gone within minute,positive,88,1
62,I was very dissapointed with the quality of the headphones they sound very low the battery dies in less then 2 hours which I find ironic because they are not even loud. The range from your phone to the actual headset is probably only like 2 feet because it disconnects everytime I got my phone in my pocket all around upset about the product especially for this price I could've bought any one of the 30 or 40 dollar headphone and it probably would've been the same or better,dissapointed quality headphone sound low battery dy le hour find ironic even loud range phone actual headset probably like foot disconnect everytime got phone pocket around upset product especially price bought one dollar headphone probably better,negative,475,0
98,Perfect fit. efficient.,perfect fit efficient,positive,23,1
