id,message,message_preprocessed,category,length,category_bin
2795,[Question #32 – Qu’est-ce que le péché originel et comment est-il transmis aux hommes?](https://www.unherautdansle.net/etudes-1689-partie-32/) (alliance des œuvres),question – est-ce que le péché originel et comment est-il transmis aux hommeshttpswwwunherautdanslenetetudes -- partie- alliance de œuvres,baptism_fr,164,1
806,"Oui, justement. Et je te le reproche, tu définis trop largement et imprécisément régénération baptismale pour te permettre de regrouper sous ce nom des positions qui sont dans les faits diverses.",oui justement et je te le reproche tu définis trop largement et imprécisément régénération baptismale pour te permettre de regrouper sou ce nom de position qui sont dans le faits diver,baptism_fr,195,1
4485,"Mari, père, appartient à Christ. Les marques de mon salut sont ma confession de foi et les sacrements que je reçois.",mari père appartient à christ le marque de mon salut sont confession de foi et le sacrements que je reçois,middle_age_fr,116,0
1615,[Maxime N. Georgel](https://www.parlafoi.fr) sur 21 mars 2020 à 14 h 17 min,maxime n georgelhttpswwwparlafoifr sur mar à h min,baptism_fr,75,1
2942,"Maintenant, vous comprenez pourquoi ce barbu biérophile dit que les baptistes ne peuvent pas être réformés : l’ecclésiologie baptiste est juste complètement incompatible avec le coeur de la théologie réformée.",maintenant vous comprenez pourquoi ce barbu biérophile dit que le baptistes ne peuvent pa être réformés ecclésiologie baptiste est juste complètement incompatible avec le coeur de la théologie réformée,baptism_fr,209,1
2096,"  1. [Que signifiait le baptême de Jean ? – PAR LA FOI](https://parlafoiblog.wordpress.com/2018/06/09/que-signifiait-le-bapteme-de-jean/) \- […] le publie ici car il éclaire un grand nombre de question, si on le luit à la suite de…",que signifiait le baptême de jean – par la foihttpsparlafoiblogwordpresscomque-signifiait-le-bapteme-de-jean - … le publie ici car il éclaire un grand nombre de question si le luit à la suite de…,baptism_fr,231,1
1062,"« Toutes les nations que tu as faites viendront se prosterner devant ta face, Seigneur, et rendre gloire à ton Nom. » (Psaume 86 :9).",« toutes le nation que tu faites viendront se prosterner devant ta face seigneur et rendre gloire à ton nom » psaume,baptism_fr,133,1
970,Votre adresse e-mail ne sera pas publiée. Les champs obligatoires sont indiqués avec *,votre adresse e-mail ne serum pa publiée le champ obligatoires sont indiqués avec,baptism_fr,86,1
4644,"> Ce qui délivre le genre humain de la perdition est nécessaire au salut. Mais > c’est ce que fait le mystère de l’incarnation divine selon S. Jean (3, 6) : > « Dieu a tellement aimé le monde qu’il a donné son Fils unique pour que tout > homme qui croit en lui ne périsse pas mais qu’il ait la vie éternelle. » > Donc l’Incarnation était nécessaire au salut des hommes.",ce qui délivre le genre humain de la perdition est nécessaire au salut mais est ce que fait le mystère de incarnation divine selon jean « dieu tellement aimé le monde il donné son fils unique pour que tout homme qui croit en lui ne périsse pa mais il ait la vie éternelle » donc incarnation était nécessaire au salut de hommes,middle_age_fr,369,0
1168,### Rappel : les rites de mise à l’épreuve selon Meredith Kline,rappel le rite de mise à épreuve selon meredith kline,baptism_fr,63,1
2272,"Actes 18:8 : « Cependant Crispus, le chef de la synagogue, crut au Seigneur **avec toute sa famille**. Et plusieurs Corinthiens, qui avaient entendu Paul, crurent aussi, et furent baptisés. »",actes « cependant crispus le chef de la synagogue crut au seigneur avec toute sa famille et plusieurs corinthiens qui avaient entendu paul crurent aussi et furent baptisés »,baptism_fr,191,1
935,"En Lévitique 14:16, nous avons une scène similaire qui est cette fois-ci moins conclusive mais qui pointe dans la même direction que la précédente. Le prêtre doit tremper son doigt dans l’huile qu’il a mis dans la paume de sa main puis réaliser une aspersion d’huile sept fois devant l’Éternel. Le passage en lui- même ne nous permet pas de dire qu’il doit y avoir assez d’huile au point que le pouce soit totalement immergé.",en lévitique nous avon une scène similaire qui est cette fois-ci moins conclusive mais qui pointe dans la même direction que la précédente le prêtre doit tremper son doigt dans huile il mi dans la paume de sa main puis réaliser une aspersion huile sept fois devant éternel le passage en lui- même ne nous permet pa de dire il doit avoir assez huile au point que le pouce soit totalement immergé,baptism_fr,425,1
671,À quoi ressembleraient les Actes et la vie des chrétiens si les pédobaptistes avaient raison ? Et à quoi cela ressemblerait si les baptistes avaient raison ?,à quoi ressembleraient le actes et la vie de chrétiens si le pédobaptistes avaient raison et à quoi cela ressemblerait si le baptistes avaient raison,baptism_fr,157,1
141,  1. [10 bonnes raisons d’être pédobaptiste ! – PAR LA FOI](https://parlafoiblog.wordpress.com/2018/11/16/10-bonnes-raisons-detre-pedobaptiste/) \- […] Le pédobaptême : l’alliance de Dieu […],bonnes raisons être pédobaptiste – par la foihttpsparlafoiblogwordpresscom-bonnes-raisons-detre-pedobaptiste - … le pédobaptême alliance de dieu …,baptism_fr,191,1
4621,"Allez, dites-moi que tous ces cierges à l’archange Gabriel servent à quelque chose…",allez dites-moi que tous ce cierges à archange gabriel servent à quelque chose…,middle_age_fr,83,0
2067,"Excellent article qui laisse peu de latitude argumentative à la partie opposée. Une superbe démonstration de la proximité entre la position Reformée et celle des Pères de l’Eglise, ainsi qu’une démolition en règle de la régénération baptismale dans sa compréhension » ex opere operato » !   En un mot, merci Maxime pour ce travail en profondeur qui, gageons le, fera date dans le débat actuel sur le pédobaptisme selon la Théologie Réformé Classique, et qui Dieu voulant, amènera un certain nombre de nos frères baptistes à, sereinement, mais sérieusement et dans la foi, reconsidérer leur point de vue sur un sujet qui sans en exagérer la portée n’en est pas moins important pour la vie de l’Eglise.   Good Job Bro ! 😉",excellent article qui laisse peu de latitude argumentative à la partie opposée une superbe démonstration de la proximité entre la position reformée et celle de pères de eglise ainsi une démolition en règle de la régénération baptismale dans sa compréhension » ex opere operato » en un mot merci maxime pour ce travail en profondeur qui gageons le fera date dans le débat actuel sur le pédobaptisme selon la théologie réformé classique et qui dieu voulant amènera un certain nombre de no frères baptistes à sereinement mais sérieusement et dans la foi reconsidérer leur point de vue sur un sujet qui sans en exagérer la portée en est pa moins important pour la vie de eglise good job bro 😉,baptism_fr,719,1
4572,> On lit dans l’apocalypse (14.13) « Bienheureux les morts qui meurent dans le > Seigneur ».,lit dans apocalypse « bienheureux le morts qui meurent dans le seigneur »,middle_age_fr,92,0
3042,Prenez le temps de lire les 75 articles avant de dire de manière assez légère qu’il n’y a pas d’arguments en faveur du pédobaptême !,prenez le temp de lira le article avant de dire de manière assez légère il pa argument en faveur du pédobaptême,baptism_fr,132,1
1756,Qu’est-ce qui exégétiquement justifie que tu sépares Gen 17 de 12-15 ?   As-tu lu Kline sur genèse 1-22 ?,quest-ce qui exégétiquement justifie que tu sépares gen de - as-tu lu kline sur genèse -,baptism_fr,105,1
4273,La prédestination peut-elle être aidée par les prières des saints ? Oui,la prédestination peut-elle être aidée par le prières de saint oui,middle_age_fr,71,0
2827,"Intéressant pour cette diversité de position, je trouve aussi que la position de l’ARBCA pose d’immenses soucis.",intéressant pour cette diversité de position je trouve aussi que la position de arbca pose immenses soucis,baptism_fr,112,1
220,"Il existe un seul père qui est l’exception à ce sujet. Il s’agit de Tertullien. Mais il est vraiment l’exception qui confirme la règle car (1) sa formulation implique que le baptême d’enfants était courant à son époque, (2) il ne rejette pas le baptême d’enfants mais ne le recommande pas et (3) il le fait pour une raison mauvaise : il pense que le baptême ne lave que les péchés passés et donc qu’il faut attendre le plus tard possible pour laver le plus péchés possibles. Suivant à cette compréhension, certains se faisaient baptiser sur leur lit de mort !",il existe un seul père qui est exception à ce sujet il agit de tertullien mais il est vraiment exception qui confirme la règle car sa formulation implique que le baptême enfants était courant à son époque il ne rejette pa le baptême enfants mais ne le recommande pa et il le fait pour une raison mauvaise il pense que le baptême ne lave que le péchés passés et donc il faut attendre le plus tard possible pour laver le plus péchés possible suivant à cette compréhension certains se faisaient baptiser sur leur lit de mort,baptism_fr,559,1
1223,"Guillaume reconnait toutefois que ce signe de profession n’est pas « certain » mais probable. Ainsi, il admet que la profession n’équivaut pas à l’élection (il faut donc nuancer le commentaire ci-dessus et préciser ma critique), pourquoi pense-t-il alors que les presbytériens verraient dans le fait de naître en maisonnée croyante une sorte de « moyen de contrôle » de l’élection ? Ce n’est pas le rôle de la profession, ce n’est pas non plus celui d’une telle naissance.",guillaume reconnait toutefois que ce signe de profession est pa « certain » mais probable ainsi il admet que la profession équivaut pa à élection il faut donc nuancer le commentaire ci-dessus et préciser critique pourquoi pense-t-il alors que le presbytériens verraient dans le fait de naître en maisonnée croyante une sorte de « moyen de contrôle » de élection ce est pa le rôle de la profession ce est pa non plus celui une telle naissance,baptism_fr,472,1
2153,"> Que Assur te rende stérile ! (Col. vi, l. 415 f.)   >  Que Sarpanitu qui donne le nom et la descendance détruise du pays ton nom > et ta descendance » (Col. vi, l. 435 f.)",que assur te rende stérile col vi l f que sarpanitu qui donne le nom et la descendance détruise du pay ton nom et ta descendance » col vi l f,baptism_fr,173,1
408,"Maintenant que nous avons ces éléments bien en tête, nous pouvons revenir à notre texte, Colossiens 2.",maintenant que nous avon ce éléments bien en tête nous pouvons revenir à notre texte colossiens,baptism_fr,102,1
923,"[2]Cf. _For You and Your Children_ – Westminster Theological Journal, p. 141.",cf child – westminster theological journal p,baptism_fr,77,1
1004,"Mais la circoncision est aussi le signe de la réponse qui est exigée des membres de l’alliance ainsi favorisés par Dieu. C’est-à-dire de la repentance, du renoncement au péché, etc. : « Soyez circoncis pour l’Éternel, circoncisez vos cœurs, hommes de Juda et habitants de Jérusalem, de peur que ma fureur n’éclate comme un feu et ne s’enflamme, sans qu’on puisse l’éteindre, à cause de la méchanceté de vos agissements » (Jr 4 :4 ; Cf. Dt 10 :16, Jr 9 :24-25). Pour Jérémie, il s’agit d’une contradiction inacceptable et méritant un jugement sévère que de se conduire en incirconcis de cœur quand on est circoncis de chair, au point qu’il nomme les Israélites « circoncis qui ne le sont pas vraiment » (9 :24-25). Nous le voyons donc, la circoncision est très fortement attachée à la repentance et, ici, même les femmes sont concernées par ce que symbolise la circoncision bien que seuls les hommes soient circoncis.",mais la circoncision est aussi le signe de la réponse qui est exigée de membres de alliance ainsi favorisés par dieu est-à-dire de la repentance du renoncement au péché etc « soyez circoncis pour éternel circoncisez vos cœurs hommes de juda et habitant de jérusalem de peur que fureur éclate comme un feu et ne enflamme sans puisse éteindre à cause de la méchanceté de vos agissements » jr cf dt jr - pour jérémie il agit une contradiction inacceptable et méritant un jugement sévère que de se conduire en incirconcis de cœur quand est circoncis de chair au point il nomme le israélites « circoncis qui ne le sont pa vraiment » - nous le voyons donc la circoncision est très fortement attachée à la repentance et ici même le femmes sont concernées par ce que symbolise la circoncision bien que seuls le hommes soient circoncis,baptism_fr,916,1
5383,"Adopter signifie : faire participer à l’héritage. Or Dieu[, étant infiniment Bon](https://parlafoi.fr/2019/02/02/la-bonte-de-dieu-thomas-daquin/), ne peut que faire participer à son héritage. Quel est cet héritage ? [La Béatitude](https://parlafoi.fr/2019/06/29/thomas-daquin-quest-ce-que-la- beatitude/) (Jean 17.3) qui consiste à voir Dieu tel qu’il est. Dieu lui-même est le plus grand don de Dieu.",adopter signifie faire participer à héritage dieu étant infiniment bonhttpsparlafoifrla-bonte-de-dieu-thomas-daquin ne peut que faire participer à son héritage quel est cet héritage la béatitudehttpsparlafoifrthomas-daquin-quest-ce-que-la- beatitude jean qui consiste à voir dieu tel il est dieu lui-même est le plus grand de dieu,middle_age_fr,401,0
776,"> Pour ce qui regarde les enfants, vous disiez qu’on ne devait pas les > baptiser le deuxième ou le troisième jour, mais qu’il fallait prendre modèle > sur la loi antique de la circoncision, par conséquent ne pas baptiser et > sanctifier le nouveau-né avant le huitième jour. Notre assemblée en a pensé > tout autrement. La façon d’agir que vous préconisiez n’a rallié aucun > suffrage, et nous avons tous été d’avis qu’il ne fallait refuser à aucun > homme arrivant à l’existence la Miséricorde et la Grâce de Dieu.",pour ce qui regarde le enfants vous disiez ne devait pa le baptiser le deuxième ou le troisième jour mais il fallait prendre modèle sur la loi antique de la circoncision par conséquent ne pa baptiser et sanctifier le nouveau-né avant le huitième jour notre assemblée en pensé tout autrement la façon agir que vous préconisiez rallié aucun suffrage et nous avon tous été avis il ne fallait refuser à aucun homme arrivant à existence la miséricorde et la grâce de dieu,baptism_fr,516,1
4168,"Cet amour durable, enraciné, profond, résistant au temps, intime… c’est de ce genre d’amour là qu’est l’amour de Dieu.",cet amour durable enraciné profond résistant au temp intime… est de ce genre amour là est amour de dieu,middle_age_fr,118,0
5173,"Oui, il n’y a qu’une seule personne, et nous devons pas distinguer entre « Jésus l’homme » et « Dieu le Fils ». Mais cela ne nous autorise pas à confondre les natures. Celles-ci doivent rester distinctes et séparées. Même si Jésus avait toutes les caractéristiques humaines, et qu’il était la personne de Dieu le Fils, cela ne nous autorise pas à dire que sa naturedivine était humaine.",oui il une seule personne et nous devon pa distinguer entre « jésus homme » et « dieu le fils » mais cela ne nous autorise pa à confondre le nature celles-ci doivent rester distinctes et séparées même si jésus avait toutes le caractéristiques humaines et il était la personne de dieu le fils cela ne nous autorise pa à dire que sa naturedivine était humaine,middle_age_fr,386,0
3258,"[La dernière fois](https://parlafoi.fr/2018/12/29/thomas-daquin-sur-la- theologie/), nous avons précisé ce que Thomas d’Aquin entendait faire: établir et enseigner la « doctrine sacrée » à partir de la révélation divine (et l’Écriture seulement). Mais avant de savoir ce qu’est Dieu, il nous faut savoir… si Dieu existe. Inutile de se tordre l’esprit à savoir comment il existe si au final il n’existe pas. Il pose donc la question 2: à propos de l’existence de Dieu. Il divise cette question en 3 articles:",la dernière foishttpsparlafoifrthomas-daquin-sur-la- theologie nous avon précisé ce que thomas aquin entendait faire établir et enseigner la « doctrine sacrée » à partir de la révélation divine et écriture seulement mais avant de savoir ce est dieu il nous faut savoir… si dieu existe inutile de se tordre esprit à savoir comment il existe si au final il existe pa il pose donc la question à propos de existence de dieu il divise cette question en article,middle_age_fr,507,0
2790,"[Le baptême en questions – #7 l’alliance avec Abraham, et sa relation avec le baptême](http://leboncombat.fr/le-bapteme-en-questions-7-lalliance-avec- abraham-et-sa-relation-avec-le-bapteme/)",le baptême en question – alliance avec abraham et sa relation avec le baptêmehttpleboncombatfrle-bapteme-en-questions -- lalliance-avec- abraham-et-sa-relation-avec-le-bapteme,baptism_fr,191,1
1260,"Dans les premiers temps de l’Église, le baptême était conjoint à la conversion et à la profession de foi. La personne entendait l’Évangile et était baptisée immédiatement, avec sa famille quand elle était présente.",dans le premier temp de église le baptême était conjoint à la conversion et à la profession de foi la personne entendait évangile et était baptisée immédiatement avec sa famille quand elle était présente,baptism_fr,214,1
1447,"[1]M. Salter, « Does Baptism Replace Circumcision ? », _Themelios_ 35/1 (2010), p.16.",salter « baptism replace circumcision » themelios p,baptism_fr,85,1
2128,"  1. [Régénération, rites de mise à l’épreuve et baptême dans les liturgies antiques (Meredith Kline) – PAR LA FOI](https://parlafoiblog.wordpress.com/2018/11/12/regeneration-rites-de-mise-a-lepreuve-et-bapteme-dans-les-liturgies-antiques-meredith-kline/) \- […] et comment de tels rites sont présents dans la Bible, voici un extrait de notre article sur le baptême…",régénération rite de mise à épreuve et baptême dans le liturgy antique meredith kline – par la foihttpsparlafoiblogwordpresscomregeneration-rites-de-mise-a-lepreuve-et-bapteme-dans-les-liturgies-antiques-meredith-kline - … et comment de tels rite sont présents dans la bible voici un extrait de notre article sur le baptême…,baptism_fr,366,1
3360,"> On a montré plus haut que Dieu est l’être premier. Il est donc impossible > qu’en Dieu il y ait rien en puissance. Or tout corps est en puissance, car > le continu, en tant que tel, est divisible à l’infini. Il est donc > impossible que Dieu soit un corps.",montré plus haut que dieu est être premier il est donc impossible en dieu il ait rien en puissance tout corp est en puissance car le continu en tant que tel est divisible à infini il est donc impossible que dieu soit un corp,middle_age_fr,258,0
625,"On peut être aveugle, et dire que tous les baptisés sont régénérés. Mais c’est une option qu’ils ne prennent généralement pas ne serait-ce qu’en raison de l’expérience.",peut être aveugle et dire que tous le baptisés sont régénérés mais est une option il ne prennent généralement pa ne serait-ce en raison de expérience,baptism_fr,168,1
1026,  2. [10 bonnes raisons d’être pédobaptiste ! – PAR LA FOI](https://parlafoiblog.wordpress.com/2018/11/16/10-bonnes-raisons-detre-pedobaptiste/) \- […] Baptême et circoncision en Colossiens 2 […],bonnes raisons être pédobaptiste – par la foihttpsparlafoiblogwordpresscom-bonnes-raisons-detre-pedobaptiste - … baptême et circoncision en colossiens …,baptism_fr,195,1
779,"Ce que j’aimerai souligner ici, c’est que tant Fidus que Cyprien et ses 66 collègues voient un parallèle entre la circoncision et le baptême. La question porte sur la nature de ce parallèle et sur ses implications pratiques. Ce témoignage, en raison de sa clarté, son ancienneté et de sa nature (une lettre synodale) est probablement le plus fort pour prouver que l’Église primitive voyait un parallèle entre le baptême et la circoncision (et qu’elle baptisait les enfants).",ce que aimerai souligner ici est que tant fidus que cyprien et s collègues voient un parallèle entre la circoncision et le baptême la question porte sur la nature de ce parallèle et sur s implication pratiques ce témoignage en raison de sa clarté son ancienneté et de sa nature une lettre synodale est probablement le plus fort pour prouver que église primitive voyait un parallèle entre le baptême et la circoncision et elle baptisait le enfants,baptism_fr,474,1
604,"Sauf que par une seule offrande, il a amené à la perfection pour toujours ceux qui sont sanctifiés… (Hé 10.14) On ne peut pas être sanctifié par l’alliance et périr éternellement! Ceux qui finissent par périr ne sont pas de l’alliance tout court…",sauf que par une seule offrande il amené à la perfection pour toujours ceux qui sont sanctifiés… hé ne peut pa être sanctifié par alliance et périr éternellement ceux qui finissent par périr ne sont pa de alliance tout court…,baptism_fr,246,1
370,"> Il faut avouer que, dans l’ensemble, les théologiens baptistes n’ont pas > reconnu à leur juste valeur les implications de cet argument. Il est certain > que le Nouveau Testament accomplit l’Ancien Testament, et l’on peut même > dire que la circoncision est, pour l’Ancien Testament, ce qu’est le baptême > pour le Nouveau[1].",il faut avouer que dans ensemble le théologiens baptistes ont pa reconnu à leur juste valeur le implication de cet argument il est certain que le nouveau testament accomplit ancien testament et peut même dire que la circoncision est pour ancien testament ce est le baptême pour le nouveau,baptism_fr,328,1
4082,"Cela amène tout naturellement à se poser la question de si Dieu est forcé ou non de vouloir ce qu’il crée. A-t-il donné l’être aux choses comme un bassin qui déborde, par nécessité ? Ou bien a-t-il délibérément choisi quoi et comment donner l’être ?",cela amène tout naturellement à se poser la question de si dieu est forcé ou non de vouloir ce il crée a-t-il donné être aux choses comme un bassin qui déborde par nécessité ou bien a-t-il délibérément choisi quoi et comment donner être,middle_age_fr,249,0
665,"En effet, quoi que nous pensions au sujet du lien entre circoncision et baptême, nous devons tous au moins être d’accord sur le fait que des enfants étaient circoncis sans avoir donné leur accord. Et pourtant cela était voulu par Dieu. Ainsi, le débat ne peut pas se résumer à cela. La circoncision est la preuve que quelque chose peut être fait sans la volonté d’un enfant sans que cela soit mauvais. La vraie question n’est pas « l’enfant est-il d’accord ? » mais « cela est-il voulu par Dieu ? » et c’est précisément ce que nous avons défendu en avançant une quinzaine de raisons que nous développerons à l’avenir.",en effet quoi que nous pension au sujet du lien entre circoncision et baptême nous devon tous au moins être accord sur le fait que de enfants étaient circoncis sans avoir donné leur accord et pourtant cela était voulu par dieu ainsi le débat ne peut pa se résumer à cela la circoncision est la preuve que quelque chose peut être fait sans la volonté un enfant sans que cela soit mauvais la vraie question est pa « enfant est-il accord » mais « cela est-il voulu par dieu » et est précisément ce que nous avon défendu en avançant une quinzaine de raisons que nous développerons à avenir,baptism_fr,617,1
1042,"  1. [Régénération, rites de mise à l’épreuve et baptême dans les liturgies antiques (Meredith Kline) – PAR LA FOI](https://parlafoiblog.wordpress.com/2018/11/12/regeneration-rites-de-mise-a-lepreuve-et-bapteme-dans-les-liturgies-antiques-meredith-kline/) \- […] Comme nous l’avons dit dans un précédent article, le langage autour de la régénération et de la nouvelle naissance…",régénération rite de mise à épreuve et baptême dans le liturgy antique meredith kline – par la foihttpsparlafoiblogwordpresscomregeneration-rites-de-mise-a-lepreuve-et-bapteme-dans-les-liturgies-antiques-meredith-kline - … comme nous avon dit dans un précédent article le langage autour de la régénération et de la nouvelle naissance…,baptism_fr,378,1
1521,"  1. [La promesse de l’Evangile s’adresse à tous, ne faudrait-il pas, dès lors, baptiser tout le monde ? - Par la foi](https://parlafoi.fr/2018/12/26/la-promesse-de-levangile-sadresse-a-tous-ne-faudrait-il-pas-des-lors-baptiser-tout-le-monde/) \- […] décidé de définir administration précisément pour pouvoir répondre à cette question. J’ai dit plus tôt que c’est la […]",la promesse de evangile adresse à tous ne faudrait-il pa dès lors baptiser tout le monde - par la foihttpsparlafoifrla-promesse-de-levangile-sadresse-a-tous-ne-faudrait-il-pas-des-lors-baptiser-tout-le-monde - … décidé de définir administration précisément pour pouvoir répondre à cette question ai dit plus tôt que est la …,baptism_fr,370,1
402,"Cela dit, nous pouvons nous tourner vers l’Ancien Testament pour découvrir qu’elle était l’intention divine et le sens rattaché à la circoncision.",cela dit nous pouvons nous tourner vers ancien testament pour découvrir elle était intention divine et le sen rattaché à la circoncision,baptism_fr,146,1
