message,length
"Cornelius Van Til est né aux Pays-Bas le 3 mai 1895 et sa famille a émigré aux
États-Unis quand il avait dix ans. Il a grandi au sein de l’Église réformée
chrétienne et a fréquenté le Calvin College et le Calvin Seminary avant d’être
transféré au Princeton Seminary. Lorsque l’Église Presbytérienne Orthodoxe
(OPC) a été fondée par Gresham Machen et d’autres en 1936, Van Til est devenu
membre de la nouvelle dénomination et y a servi comme pasteur pour le reste de
sa vie. Il a également enseigné à temps plein à Westminster Seminary de 1929 à
1972. Il publia son premier livre en 1946 et écrivit une trentaine de livres,
de nombreuses brochures et plus de deux cents articles et critiques de
livres1. Il mourut en 1987, s’étant établi comme l’un des théologiens réformés
américains les plus influents du XXe siècle2.",818
"Comme l’indique ce résumé ô combien trop court, nous ne pouvons pas commencer
à comprendre Cornélius Van Til sans d’abord nous rendre compte qu’il était
avant tout un chrétien dans la tradition réformée. Il a consacré sa vie à
propager et à défendre la théologie réformée au service de l’Église de Jésus-
Christ3. Van Til ne s’intéressait pas à la défense d’un quelconque « théisme
chrétien simple4. » Avec B.B. Warfield, il a convenu que « le calvinisme était
la quintessence de la religion dans sa pureté », et c’était cette religion
qu’il voulait défendre5. Son but était de développer une méthodologie
apologétique cohérente avec la théologie réformée6. Il estimait qu’aucune
autre méthode apologétique n’était cohérente7.",726
"En tant que pasteur de l’Église presbytérienne orthodoxe, Van Til était tenu
d’adhérer à la Confession de foi de Westminster. Son engagement envers la
théologie réformée confessionnelle est évident tout au long de ses œuvres,
mais la doctrine de Dieu de Van Til est particulièrement importante pour nos
objectifs. Lorsqu’il discute de la nature de Dieu, Van Til affirme les
attributs du chapitre 2 de la Confession de Westminster8. Il enseigne, par
exemple, la simplicité9, la pure actualité10, l’aseité11, l’immutabilité12, et
l’infinité 13 de Dieu. Il adhère également à la doctrine de la Trinité qui est
affirmée dans les confessions réformées et dans le Symbole de Nicée14, ainsi
qu’à la Christologie présentée dans les confessions réformées et dans la
définition du Symbole de Chalcédoine15. En bref, Van Til affirme le théisme
trinitaire chrétien classique.",863
"La doctrine de Dieu de Van Til est importante en raison de son argument selon
lequel la Trinité ontologique est « fondamentale pour toute chose en tant que
principe d’explication16 ». Ce Dieu est « le seul présupposé possible pour
prédiquer de quoi que ce soit17 ». Toute connaissance humaine « repose sur la
Trinité ontologique comme présupposé18 ». Van Til ne parle pas uniquement de
connaissances religieuses. Voici ce qu’il dit : « Une véritable certitude
scientifique, pas moins qu’une véritable certitude religieuse, doit être
fondée sur le présupposé de la Trinité ontologique19. » La Trinité ontologique
est le référentiel ultime requis pour interpréter tout phénomène20. En bref,
le théisme trinitaire classique est « le fondement de toutes les choses qui
nous tiennent à cœur21 ». Pourquoi la Trinité ontologique est-elle la base de
la bonne interprétation de toutes choses ? Parce que notre Dieu trinitaire a
décrété toutes choses et a créé toutes les choses et contrôle
providentiellement toutes les choses22.",1021
"La distinction entre ce Dieu là et la création est un élément crucial dans la
pensée de Van Til. Cette idée est fondamentale à toute métaphysique vraiment
chrétienne. Toutes les visions du monde non chrétiennes, selon Van Til,
brouillent ou nient la distinction entre le Créateur et les créatures23. Même
les visions chrétiennes professantes ne parviennent souvent pas à maintenir
cette distinction comme elles le devraient. Van Til soutient, par exemple, que
Rome n’enseigne pas la distinction Créateur-créature, s’en tenant plutôt à
l’idée de « l’être ( _esse_ ) en général24 ». Il s’en prend à Thomas d’Aquin
sur ce point précis, affirmant que Saint Thomas d’Aquin a emprunté la doctrine
aristotélicienne de l’analogie de l’être ( _analogia entis_ )25. Selon Van
Til, Saint Thomas d’Aquin « fait de la différence Créateur-créature une chose
qui correspond à l’idée que Dieu et le cosmos sont impliqués dans un chaîne de
l’être, avec différents niveaux d’intensité26 ».",971
"En outre, comprendre la distinction Créateur-créature nous aide à comprendre
la relation entre la connaissance de Dieu et la nôtre. Van Til explique la
connaissance de Dieu de manière assez typique dans la même ligne que la
théologie réformée classique27. Dieu est omniscient, et sa connaissance de
lui-même et de toutes choses est sans faille et exhaustive. L’homme, par
contre, même dans son état supralapsaire, est une créature finie, dont la
connaissance est limitée et partielle. Mais la connaissance de l’homme n’a pas
besoin d’être exhaustive, par rapport à un objet considéré, pour être vraie28.
Pour que la connaissance de l’homme soit vraie, elle doit simplement
correspondre à la connaissance de Dieu29. Comme l’explique Van Til, « Nos
idées doivent correspondre aux idées de Dieu30 ». La connaissance humaine est
donc « analogique31 ». Ultimement la connaissance humaine dépend de la
connaissance divine32. Cela signifie que « pour interpréter véritablement un
fait dans ce monde, il faut le voir comme créé par Dieu33 ». Voilà donc la
signification de : « toute connaissance humaine repose sur la Trinité
ontologique comme présupposé34. »",1151
"Quel a été l’effet de la chute sur la connaissance humaine ? Selon Van Til,
l’esprit de l’homme a été corrompu, mais « la constitution de l’homme en tant
qu’être rationnel et moral n’a pas été détruite35 ». Les lois de la logique, y
compris la loi de non-contradiction, étant un reflet de la nature même de
Dieu, ne furent pas détruites, mais « la faculté de l’homme à les exercer
correctement fut affaiblie36 ». Autrement dit « le péché n’a détruit aucun des
pouvoirs que Dieu a donné à l’homme au commencement lorsqu’il lui conféra son
image37 ». Si l’homme avait perdu ces pouvoirs naturels, alors il ne serait
plus responsable38. Les êtres humains après la chute ont donc « de bons
pouvoirs de perception, de bons pouvoirs de raisonnement, etc. », mais Van Til
insiste sur le fait que les chrétiens doivent s’opposer à ceux qui disent que
la raison humaine déchue « peut fonctionner normalement et même fonctionne
normalement (sauf exception), après la chute39 ».",967
"Cela nous amène à l’un des éléments les plus cruciaux de la pensée de Van Til
: sa doctrine de l’antithèse entre croyants et incroyants40. La chute a
entraîné la séparation des hommes en deux classes : ceux qui sont dans
l’alliance et ceux qui sont en dehors41. Personne n’est neutre42. Ceux qui
sont en dehors de l’alliance ne supposent pas la Trinité ontologique dans leur
pensée et sont par conséquent aveugles face à la vérité43. Le non chrétien
voit l’ensemble de la réalité à travers le prisme de son propre faux monde.
Van Til utilise l’analogie des lunettes colorées pour illustrer ce point, en
disant : « Le pécheur a des lunettes ayant pour couleur un revêtement de
ciment, et il ne peut pas les enlever44 ». Ces lunettes colorées déforment la
vision du non chrétien sur tout ce qu’il voit. Cela signifie qu’il ne voit
rien correctement et ne sait donc rien correctement. Cette antithèse se
manifeste le plus clairement dans la suppression par l’homme tombé de sa
connaissance de Dieu. La suppression que les impies exercent sur leur
connaissance de Dieu affecte leur connaissance de tout.",1099
"Van Til insiste sur ce point tout au long de ses écrits, disant que l’homme
dans son état postlapsaire n’a aucune connaissance véritable de quoi que ce
soit. Il est comme un « aveugle par rapport à la vérité partout où la vérité
se manifeste45 ». De plus, aucun homme « ne peut avoir de véritables
connaissances de quoi que ce soit si ce n’est par la sagesse du Christ », et
il est anti-chrétien de dire le contraire46. L’homme déchu « ne peut rien
savoir de Dieu ou de quoi que ce soit d’autre, si le voile couvrant leur face
n’est pas enlevé47 ». Puisque tout est créé par Dieu, « Aucune chose dans cet
univers ne peut être connue véritablement par l’homme sans l’existence de
Dieu48. »",688
"Van Til regrette que même Calvin ne sois pas allé assez loin sur cette
problématique. Ce n’est pas assez clair chez Calvin que « l’homme naturel est
aveugle comme une taupe aussi bien en ce qui concerne les choses naturelles
qu’en ce qui concerne les choses spirituelles49 ». Van Til explique : « Nous
devons affirmer que l’homme naturel ne connaît pas vraiment les fleurs des
champs, sinon nous ne pouvons pas logiquement affirmer qu’il ne connaît pas
Dieu vraiment. Toutes les connaissances sont reliées entre elles50. » C’est
pourquoi, selon Van Til, le chrétien réformé doit rejeter toute forme
traditionnelle de théologie naturelle51.",639
"Afin d’éviter tout malentendu, les déclarations de Van Til concernant
l’antithèse éthique entre le croyant et l’incroyant doivent être lues en
conjonction de ce qu’il dit au sujet de la grâce commune. Van Til explique : «
Le problème de la grâce commune concerne cette question : Qu’ont en commun des
entités qui, un jour, seront totalement différentes les unes des autres, avant
d’atteindre le stade final de séparation52 ? » En d’autres termes, l’antithèse
n’atteint sa pleine expression qu’après le jugement final. Jusqu’au dernier
jour, la grâce commune de Dieu restreint la pleine expression de l’antithèse.
Cela signifie que le pécheur n’est pas aussi mauvais qu’il pourrait l’être53.
De la même manière qu’il y a chez le croyant un reste du « vieil homme », il y
a aussi un « vieil homme » chez le pécheur, dans le sens que où l’image de
Dieu en lui n’est pas totalement détruite54.",889
"Les non-chrétiens, par conséquent, peuvent savoir des choses et possèdent le
savoir de beaucoup de choses. Comme l’explique Van Til : « Nous sommes bien
conscients du fait que les non-chrétiens possèdent beaucoup de connaissances
sur ce monde qui sont vraies dans une certaine mesure. C’est-à-dire qu’il
existe un sens dans lequel nous pouvons et devons tenir compte de la valeur de
la connaissance que possèdent les non-chrétiens55. » Il y a, en fait, des «
éléments de vérité » même dans les systèmes de pensée non chrétiens56. Les
chrétiens peuvent donc « utiliser formellement les catégories de pensée
découvertes par Aristote ou tout autre penseur57 ». Les non-croyants peuvent
contribuer à la science aussi bien que les croyants58. Cela est possible
uniquement car les pécheurs sont incohérents quant à leurs principes
épistémologiques. Ils peuvent « découvrir des choses vraies et utilisables
pour le chrétien59. » C’est important parce que la Bible n’est pas « un livre
scientifique60 ». Elle ne nous donne pas tous les détails sur tout ce qu’il y
a dans le monde que Dieu a créé. C’est pourquoi les croyants ne sont pas
transformés en experts scientifiques par le simple fait d’être croyant : «
Pour devenir un botaniste ou un physicien expert, il faut étudier la botanique
ou la physique61. »",1302
"Il est donc clair que Van Til ne pense pas que les incroyants n’ont aucune
connaissance. Mais comment concilier cette déclaration sur la connaissance des
incroyants avec les déclarations apparemment absolues concernant l’antithèse,
que l’on trouve dans pleins de ses écrits ? Van Til est opposé à l’idée que
nous pouvons expliquer cela en parlant de différents degrés de connaissance62.
Au lieu de cela, il propose de regarder le problème selon différents points de
vue63. D’un point de vue ultime, si le non-croyant est, épistémologiquement
parlant, pleinement conscient de lui-même et cohérent avec ses faux principes,
il ne peut rien savoir véritablement64. D’un autre point de vue, s’il n’est
pas totalement conscient de ses erreurs et de l’incohérence de sa pensée, il
sait pleins de choses. Comme l’explique Van Til, « c’est de ces systèmes qui
reposent sur leurs propres interprétations des choses dont nous parlons quand
nous disons que les hommes se trompent autant dans leur interprétation d’un
arbre que dans leur interprétation de Dieu65 ». Bien que Van Til ne l’exprime
pas de cette façon, on peut expliquer la différence en considérant la
distinction entre la connaissance par l’incroyant des choses du monde (qui
peut être vraie « dans une certaine mesure ») et sa justification à avoir
accès à la connaissance véritable par ses fausses hypothèses sur la réalité
(chose qu’il ne peut faire)66.",1408
"Ainsi pour Van Til, la tentative de l’incroyant pour supprimer la connaissance
de Dieu qu’il possède affecte sa connaissance de tout le reste. Mais la
tentative de l’incroyant pour supprimer cette connaissance réussit-elle ?
Comprendre la réponse de Van Til à cette question nous aidera à mieux
comprendre sa méthodologie apologétique. Van Til soutient, sur la base de
Romains 1, que tout être humain a une connaissance du vrai Dieu et que tout
pécheur essaie d’étouffer malhonnêtement cette connaissance67. C’est de cela
dont il s’agit quand il parle de l’antithèse éthique. Cependant, la grâce
commune restreint l’antithèse éthique, et la suppression de toute connaissance
de Dieu est infructueuse68. Chaque être humain, par conséquent, conserve un
sens de l’existence de son Créateur. Selon Van Til, c’est à cette connaissance
de Dieu « que l’apologétique chrétienne doit faire appel69 ».",891
"Selon Van Til, l’apologétique est la défense du système de théologie que l’on
trouve dans les confessions réformées et qui est développé dans la théologie
systématique réformée70. Avec Abraham Kuyper et contrairement à B.B. Warfield,
Van Til considère l’apologétique comme un élément de la théologie systématique
plutôt que comme une chose qui précède la théologie systématique71. Et puisque
la théologie systématique présuppose l’existence de Dieu, chaque partie de
cette théologie systématique doit présupposer l’existence de Dieu72.
L’apologétique faisant partie de la théologie systématique, l’apologétique
doit supposer l’existence de Dieu.",645
"Qu’est-ce que cela signifie ? Selon Van Til, une méthodologie cohérente de
l’apologétique réformée doit s’appuyer sur des présupposés. Il explique : «
Argumenter par présupposition, c’est indiquer quels sont les principes
épistémologiques et métaphysiques qui supportent et contrôlent sa méthode73. »
L’argumentation par présupposition entraîne l’utilisation d’un argument
transcendantal. Selon Van Til : « un argument véritablement transcendantal
consiste à prendre n’importe quel fait de l’expérience, et à déterminer quels
sont les présupposés nécessaires pour affirmer que le fait considéré est bien
ce qu’il est74. » A quoi cela ressemble-t-il dans la pratique ? Selon Van Til,
le chrétien doit se mettre à la place de son adversaire « pour le bien de
l’argumentation » afin de lui montrer que selon l’hypothèse de sa vision du
monde, on ne peut pas donner de raison pour quoi que ce soit : faits,
intelligibilité, etc. Le chrétien devrait alors inviter son adversaire à
considérer et supposer la vision chrétienne du monde « pour le bien de
l’argumentation » afin de montrer qu’elle est seule permet d’expliquer les
faits dans le monde et l’intelligibilité des choses75.",1176
"Van Til oppose à sa méthode d’apologétique présuppositionnelle, « la méthode
traditionnelle76 ». Il dit : « La méthode traditionnelle offerte d’abord en
détail par Thomas d’Aquin dans sa forme catholique et ensuite par Joseph
Butler dans sa forme protestante (mais étant en principe celle offerte par les
outs premiers apologètes), est basée sur l’hypothèse que l’homme possède une
certaine autonomie, que le monde (l’espace-temps) est en quelque sorte
‘contingent’ et que l’homme doit se créer sa propre épistémologie dans un sens
final77. » En bref, Van Til croyait que « la méthode traditionnelle » de
l’apologétique mettait « Dieu sur le banc des accusés » pour être jugé par des
hommes prétendument neutres. Le principal problème, par conséquent, est que la
méthode apologétique traditionnelle présuppose « l’autonomie de la raison78 ».
Elle suppose que le pécheur est le juge des preuves pour et contre Dieu et
qu’il utilise sa raison pour déterminer la vérité. Van Til pense que c’est
ainsi que les preuves traditionnelles de l’existence de Dieu ont été
présentées. Cela signifie-t-il que les preuves théistes traditionnelles ne
devraient jamais être utilisées ? Non, mais elles doivent être utilisés dans
le cadre de la méthode présuppositionnelle. Elles devraient être utilisées
pour « faire appel à ce que l’homme naturel, parce qu’il est une créature de
Dieu, sait déjà être vrai79 ».",1395
"Selon Van Til, la méthode traditionnelle d’apologétique a été développée par
Rome et les arminiens et, même si elle a été utilisée par de nombreux
théologiens réformés comme ceux utilisant la méthode scolastique ou encore
Charles Hodge et B. B. Warfield de Princeton, elle compromet tellement de
choses avec le système de pensée incroyant que le chrétien réformé ne peut la
tolérer. Selon Van Til, la méthode apologétique traditionnelle compromet le
christianisme : la doctrine de Dieu, la doctrine des décrets de Dieu, la
perspicuité, la nécessité, la suffisance et l’autorité des Écritures, la
doctrine des alliances, la doctrine du péché et beaucoup plus encore80. La
méthode apologétique traditionnelle doit, par conséquent, être rejetée.",742
"  1. D’après le contenu se trouvant sur la version CD-ROM de _The Works of Cornelius Van Til, 1895–1987_ , SIGWARD, Eric (éd.).[↩]",130
"  2. Pour une biographie des plus exceptionnelles, voir MUETHER, John, _Cornelius Van Til: Reformed Apologist and Churchman_ , Phillipsburg, N.J. : P&R, 2008.[↩]",161
"  3. VAN TIL, _The Defense of the Faith_ , 4e éd., p. 23. Nous verrons que Van Til a grandement été influencé par la tradition réformée des Pays-Bas. Abraham Kuyper, Herman Bavinck, and Herman Dooyeweerd ont eu une influence considérable sur sa théologie, sa philosophie et sa méthode apologétique.[↩]",301
"  4. VAN TIL, _The Defense of the Faith_ , 4e éd., p. 43.[↩]",60
"  5. Voir WARFIELD, B.B., _Selected Shorter Writings_ , Phillipsburg, N.J. : P&R, 1:389.[↩]",91
"  6. VAN TIL, _Christian Apologetics_ , p. 86, 124 ; _The Defense of the Faith_ , 4e éd., p. 28-29, 43.[↩]",106
"  7. VAN TIL, _Introduction to Systematic Theology_ , 2e éd., p. 92, 94, 100.[↩]",80
"  8. VAN TIL, _Introduction to Systematic Theology_ , 2e éd., p. 265–266 ; _The Defense of the Faith_ , 4e éd., p. 30–31.[↩]",124
"  9. VAN TIL, _Christian Apologetics_ , p. 25 ; _Introduction to Systematic Theology_ , 2e éd., p. 323, 341.[↩]",111
"  10. VAN TIL, _Christian Apologetics_ , p. 28 ; _Introduction to Systematic Theology_ , 2e éd., p. 272.[↩]",107
"  11. VAN TIL,&nbsp ; _Introduction to Systematic Theology_ , 2e éd., p.327–33.[↩]",82
"  12. VAN TIL, _Christian Apologetics_ , p. 24 _Introduction to Systematic Theology_ , 2e éd., p. 333.[↩]",105
"  13. VAN TIL, _Introduction to Systematic Theology_ , 2e éd., p. 335.[↩]",73
"  14. VAN TIL, _Introduction to Systematic Theology_ , 2e éd., p. 357.[↩]",73
"  16. VAN TIL, _A Christian Theory of Knowledge_ , p. 12.[↩]",60
"  17. VAN TIL, _Introduction to Systematic Theology_ , 2e éd., p. 363.[↩]",73
"  18. VAN TIL, _Introduction to Systematic Theology_ , 2e éd., p. 59. On peut voir que Van Til partage les inquiétudes de son époque à propos de l’épistémologie qui devinrent un sujet philosophique central après Descartes.[↩]",225
