message,length
"Argl! Que Thomas d’Aquin soit envoyé dans le septième cercle de l’enfer
herméneutique, quelque part entre Basilide et Benny Hinn! Il ose!!",138
"Premièrement, nous ne sommes d’aussi rigides littéralistes que nous prétendons
être. Je constate par exemple qu’il y a un consensus aujourd’hui autour de
l’interprétation « typologique », qui dit que par dessus l’interprétation
littérale il y a une interprétation plus allégorique centrée autour de Christ.
David vainqueur contre Goliath est une figure du Christ vainqueur contre le
Mal par exemple. Aucun prédicateur n’est choqué par ces interprétations, qui
sont pourtant de nature allégoriques (à quelques nuances près).",523
"Deuxièmement, Thomas d’Aquin est très prudent dans l’utilisation de
l’interprétation « allégorique », tout autant que n’importe quel exégète
contemporain, voire même plus. N’oublions pas que tout scholastique du XIIe
siècle commençait sa carrière par l’enseignement et le commentaire des
écritures. On ne séparait pas l’exégèse de la théologie systématique comme on
peut le faire aujourd’hui. Voici donc ce qu’il dit face aux craintes
d’allégories foireuses et de confusion alexandrines dans les interprétations:",512
"> Il n’y aura pas non plus de confusion dans l’Écriture, **car tous les sens
> sont fondés sur l’unique sens littéral, et l’on ne pourra argumenter qu’à
> partir de lui, à l’exclusion des sens allégoriques** , ainsi que l’observe
> S. Augustin contre le donatiste Vincent. Rien cependant ne sera perdu de
> l’Ecriture sainte, car **rien de nécessaire à la foi n’est contenu dans le
> sens spirituel sans que l’Écriture nous le livre clairement ailleurs, par le
> sens littéral. _–_** _Summa Ia, Q1, a10_",503
"Vous remarquerez donc que Thomas d’Aquin n’est pas du tout en faveur des
interprétations fantaisistes, il pose même deux barrières très efficace contre
celles-ci:",162
"On ne peut argumenter qu’à partir du sens littéral. Je ne peux pas dire qu’il
y a dix ciels au dessus de la terre parce qu’il est écrit: « L’omer est le
dixième de l’épha » (j’aimerais pouvoir vous l’inventer…). On peut encourager,
exhorter et fortifier à partir du sens allégorique. Mais lorsque vient le
moment d’exposer la vérité et la doctrine, Thomas n’argumente qu’à partir du
sens littéral.",397
"**Tout ce qui est nécessaire à la foi est contenu clairement dans le sens
littéral.** En plus d’affirmer une doctrine réformée que les catholiques
rejettent, Thomas insiste fortement sur le fait qu’aucune doctrine ne devrait
être basée sur une interprétation allégorique. S’il est possible de dire «
Jésus est mort pour mes péchés » à partir de l’épisode du serpent de bronze
dans l’Exode, il est tout de même plus facile et plus sûr de le faire à partir
des épîtres des apôtres, et c’est à partir de celles-ci que nous devons
l’argumenter.",540
"Donc tout bien considéré, l’interprétation biblique telle qu’elle est
présentée par Thomas d’Aquin n’est jamais que le système évangélique en plus
développé. Il se permet de distinguer une variété de sens spirituel, là où
nous restons allergiques à tout ce qui pourrait ressembler à de l’allégorie,
mais sa démarche est la même que la nôtre, et s’oppose à celle des catholiques
romains.",386
Voilà qui expose tout ce que Thomas d’Aquin dit sur la doctrine sacrée.,71
Oui car nous avons besoin d’une révélation divine pour être sauvé,65
Oui car elle un savoir qui se développe à partir de la révélation divine,72
"Elle est une, car toutes les sciences bibliques et théologiques ne sont que
des variations de l’étude d’un seul sujet: la révélation divine.",140
"Bien qu’elle ait des aspects pratiques, la théologie est avant tout le savoir
de Dieu pour connaître Dieu, et non pour faire quelque chose avec.",144
"La théologie est la reine des sciences, à cause du sujet traité.",64
"Oui, elle est même la plus grande de toutes les sagesses car elle est l’étude
du plus grand plan qui soit, celui de Dieu.",121
"Oui, mais A PARTIR de la révélation divine, et non la révélation divine elle-
même.",83
"Oui, tant que ces sens sont strictement soumis au sens littéral.",64
"Mari, père, appartient à Christ. Les marques de mon salut sont ma confession
de foi et les sacrements que je reçois.",116
"  1. [Notre connaissance de l'existence de Dieu selon Thomas D'Aquin - Par la foi](https://parlafoi.fr/2019/01/05/notre-connaissance-de-lexistence-de-dieu-selon-thomas-daquin/) \- […] La dernière fois, nous avons précisé ce que Thomas d’Aquin entendait faire: établir et enseigner la « doctrine sacrée » à…",306
"  2. [La simplicité de Dieu selon Thomas D'Aquin - Par la foi](https://parlafoi.fr/2019/01/19/la-simplicite-de-dieu-selon-thomas-daquin/) \- […] avons vu ce que disait Thomas d’Aquin sur la théologie, puis sur l’existence de Dieu, il est à présent temps que…",258
"  3. [Quel système économique chrétien doit-on choisir ? – Par la foi](https://parlafoi.fr/2020/02/05/quel-systeme-economique-chretien-doit-on-choisir/) \- […] la volonté du Créateur est l’objet d’étude de la Théologie. Or, comme l’enseigne Thomas d’Aquin la Théologie est la…",276
"  4. [Y-a-t-il une théologie ? Combien de sortes ? –Turretin (1.2) – Par la foi](https://parlafoi.fr/2021/02/06/y-a-t-il-une-theologie-combien-de-sortes-turretin-1-2/) \- […] théologie n’entre pas en conflit avec la philosophie, à cause d’arguments qui n’ont que changé depuis Thomas d’Aquin. Il…",296
"Votre adresse e-mail ne sera pas publiée. Les champs obligatoires sont
indiqués avec *",86
"[La dernière fois](https://parlafoi.fr/2018/12/29/thomas-daquin-sur-la-
theologie/), nous avons précisé ce que Thomas d’Aquin entendait faire: établir
et enseigner la « doctrine sacrée » à partir de la révélation divine (et
l’Écriture seulement). Mais avant de savoir ce qu’est Dieu, il nous faut
savoir… si Dieu existe. Inutile de se tordre l’esprit à savoir comment il
existe si au final il n’existe pas. Il pose donc la question 2: à propos de
l’existence de Dieu. Il divise cette question en 3 articles:",507
"Pour le post d’aujourd’hui, je ne traiterai que des deux premiers articles, le
commentaire nécessaire pour présenter et commenter les 5 voies risque d’être
copieux, je me le réserve pour plus tard. Cela ne veut pas dire qu’il n’y a
rien d’intéressant à voir, bien au contraire: pour un évangélique, la question
de l’existence de Dieu est semblable au mythique éléphant dans le salon: c’est
une question énorme qu’en général on évite avec beaucoup d’application.",461
"Demandez à n’importe quel frère et soeur dans la foi, et il vous répondra: «
Mais bien sûr que oui! » Il semble à certain que l’existence de Dieu est aussi
évidente que l’air que l’on respire, et qu’il suffit de dire à un athée: «
écoute ton coeur et tu verras que Dieu existe » ou bien plus sobrement: «
croire en Dieu (=savoir que Dieu existe) est aussi naturel que de respirer. »",382
"Ce n’est pas comme si c’était complètement faux. Il est écrit après tout: «
_ce qu’on peut connaître de Dieu est manifeste pour eux, Dieu le leur ayant
fait connaître_. » (Rom 1.19) La tradition réformée a pas mal élaboré sur le
thème du _sensus divinitatis,_ le sens du divin qui existe en tout homme et
que Dieu utilise pour témoigner de son existence. Enfin, la philosophie
présuppositionaliste fait de cette évidence de l’existence de Dieu une pierre
angulaire: si les hommes ne voient pas l’existence de Dieu, c’est parce qu’ils
ont les mauvais présupposés, pas parce que cette existence est obscure.",605
"Thomas d’Aquin serait d’accord avec eux… en un sens. Mais il affirme tout de
même que l’existence de Dieu n’est pas évidente par elle-même et voici sa
formulation:",163
"> **Je dis donc que cette proposition : Dieu existe, est évidente de soi, car
> le prédicat y est identique au sujet** ; Dieu, en effet, est son être même,
> comme on le verra plus loin. **Mais comme nous ne connaissons pas l’essence
> de Dieu, cette proposition n’est pas évidente pour nous** ; elle a besoin
> d’être démontrée par ce qui est mieux connu de nous, même si cela est, par
> nature, moins connu, à savoir par les œuvres de Dieu. – Ia Q2, a1",454
"Oui, l’existence de Dieu est évidente, ne serait-ce que parce que Dieu et le
concept de Dieu sont une seule et même chose. Si donc nous avions
naturellement une idée de ce qu’est Dieu le créateur infini, omniscient etc….
et bien nous saurions déjà que Dieu existe (ce qui est le coeur de l’argument
ontologique pour l’existence de Dieu). Problème: nous n’avons en réalité
aucune idée naturelle de ce qu’est précisément l’essence de Dieu. Nous avons
bien sûr de vagues intuitions et un sens confus du divin, mais ce n’est pas
suffisant pour qu’on puisse qualifier ces instincts de « connaissances ». Si
je sens confusément qu’il y a un locataire du dessus, on peut très
difficilement dire que je sais que « Dieu » existe, surtout si je l’imagine
sur un trône doré avec une grande barbe.",785
"La solution est donc: l’existence de Dieu est évidente, mais pas pour nous.",75
"Il y a tout de même des objections à cela: comment pouvons nous dire que
l’existence de Dieu n’est pas évidente, alors que nous avons le sensus
divinitatis? Thomas répond:",171
"> **Nous avons naturellement quelque connaissance générale et confuse de
> l’existence de Dieu, à savoir en tant que Dieu est la béatitude de l’homme**
> ; car l’homme désire naturellement la béatitude, et ce que naturellement il
> désire, naturellement aussi il le connaît. **Mais ce n’est pas là vraiment
> connaître que Dieu existe, pas plus que connaître que quelqu’un vient n’est
> connaître Pierre, même si c’est Pierre qui vient**. En effet, beaucoup
> estiment que la béatitude, ce bien parfait de l’homme, consiste dans les
> richesses, d’autres dans les plaisirs, d’autres dans quelque autre chose.",608
"Savoir qu’il y a du divin dans l’univers, ce n’est pas savoir que Dieu existe.",78
"Autre objection: Dieu est la fondation de la vérité, de l’existence, du Bien.
Si donc nous connaissons naturellement que la vérité, l’existence et le bien
moral existe, c’est déjà reconnaître que Dieu, la perfection même de ces
choses existe. A ceci Thomas répond simplement:",275
"> Que la Vérité soit, en général, cela est évident ; mais que la Vérité
> première soit, c’est ce qui n’est pas évident pour nous.",130
"Tous reconnaissent l’existence du Bien et du mal. Mais les discours des athées
modernes montre bien qu’ils sont très très loin de faire le lien entre le bien
et le Bien, qu’ils ont beau utiliser en permanence des concepts qui n’ont de
sens que si Dieu existe, ils ne réalisent pas et n’arrivent pas à comprendre
que Dieu existe. Cette vérité est donc évidente, certes, mais pas pour nous.",388
"Voilà un thème sur lequel le consensus évangélique commun dira assurément non.
Et auquel Thomas d’Aquin répond facilement oui. Faisons chaque objection dans
l’ordre:",165
"> L’existence de Dieu est un article de foi ; mais les articles de foi ne se
> démontrent pas ; car la démonstration engendre la science, mais l’objet de
> la foi est ce dont la vérité n’apparaît pas, selon l’épître aux Hébreux (11,
> 1) – Summa Ia, Q2, a2",256
"C’est plutôt juste: c’est par la foi que nous déclarons que Dieu existe: à
aucun moment à notre conversion nous n’avons entendu de démonstration logique
qui nous amenait à cette existence. On nous as dit: « Dieu a envoyé Jésus
faire ceci et cela » et nous l’avons cru. Il n’y a donc pas lieu de démontrer,
mais uniquement de recevoir par la foi. C’est même plutôt inconvenant de faire
autrement.",395
"Passons sur le fait qu’il y a des personnes qui se sont converties suite
justement à des arguments logiques sur l’existence de Dieu et concentrons nous
sur ce que dit Thomas:",174
"> **L’existence de Dieu** et les autres vérités concernant Dieu, que la raison
> naturelle peut connaître, comme dit l’Apôtre (Rm 1, 19), **ne sont pas des
> articles de foi, mais des vérités préliminaires qui nous y acheminent. –**
> Ibid",239
"Cette phrase peut paraître difficile, parce que la plupart d’entre nous
prennent l’existence de Dieu par la foi, et la confirment plus ou moins plus
tard. Cela ne correspond pas à la façon dont nous recevons cette information.
Personne ne nous as prouvé ou enseigné l’existence de Dieu, on nous l’a
proclamé, et j’y ai cru… Ecoutez alors ce que dit Thomas:",356
"> En effet, la foi présuppose la connaissance naturelle, comme la grâce
> présuppose la nature, et la perfection le perfectible. **Toutefois, rien
> n’empêche que ce qui est, de soi, objet de démonstration et de science ne
> soit reçu comme objet de foi par celui qui ne peut saisir la
> démonstration.** – Ibid",311
"Je propose une illustration: on m’a appris directement le théorème de
pythagore: « le carré de l’hypothénuse est égal à la somme des carrés des deux
autres côtés ». Ceci est une connaissance naturelle, elle n’est pas le fruit
d’une révélation divine directe. Cependant, si on devait m’exposer les raisons
pour lesquelles ce théorème est vrai, je serais à sec: ma prof de maths me l’a
appris, et je lui fais confiance. Bien que le théorème de Pythagore soit une
connaissance qui peut être prouvée, rien n’empêche que la plupart d’entre nous
le recoive par la foi.",562
"De même, l’existence de Dieu est une proposition qui n’est pas révélée, mais
prouvable par la raison, et sur laquelle s’appuie toute la révélation divine.
Cela ne veut pas dire que la Bible s’appuie sur la Raison: en effet, il est
tout à fait possible de sauter cette étape et admettre par la foi que Dieu
existe. Cela ne change pas le fait que la proposition: « Dieu existe » est de
nature rationnelle et prouvable, et c’est bien tout le travail des philosophes
et apologètes. Inutile de dire, en effet, que si Dieu n’existe pas, alors il
n’y a même pas de raison de parler de Jésus…",584
"Pendant que j’y suis, en dehors de l’existence de Dieu, quels sont les autres
attributs de Dieu que l’on peut connaître par la raison seulement? Thomas
d’Aquin nous renvoie vers Romains 1.20, aussi allons nous vers ce texte:",224
"> En effet, les perfections invisibles de Dieu, **sa puissance éternelle et sa
> divinité** , se voient comme à l’oeil, depuis la création du monde, quand on
> les considère dans ses ouvrages. – Paul de Tarse, Romains 1.20  
>",226
"Les limites de ce que l’on peut connaître rationnellement de Dieu, sans
révélation divine sont donc assez limitées: nous savons qu’il y a un quelque
chose au dessus de nous, que ce quelque chose est divin, et qu’il est
puissant. C’est exactement ce que Platon (que Clément d’Alexandrie appelait «
amoureux de la vérité ») et Aristote développait dans leurs systèmes, hors de
toute révélation divine.",399
"Cela dit, cette théologie purement naturelle n’est pas très utile ni pour le
salut, ni pour la vie chrétienne, car il manque encore une grande quantité
d’informations sur ce que Dieu est, ce qu’il a fait et ce qu’il veut, et voici
pourquoi, comme on le disait au premier article, il nous faut une révélation
divine et une « doctrine sacrée » basée dessus.",355
"Avant de savoir si Dieu existe, il nous faut savoir si cela a seulement du
sens de se poser la question.",104
"Oui, même si nombre d’entre nous sautent cette étape et l’accepte par la foi.",77
"Mari, père, appartient à Christ. Les marques de mon salut sont ma confession
de foi et les sacrements que je reçois.",116
